,meanscell_abundance_w_sf_0,meanscell_abundance_w_sf_1,meanscell_abundance_w_sf_2,meanscell_abundance_w_sf_3,meanscell_abundance_w_sf_4,meanscell_abundance_w_sf_5,meanscell_abundance_w_sf_6,meanscell_abundance_w_sf_7,meanscell_abundance_w_sf_8,meanscell_abundance_w_sf_9,meanscell_abundance_w_sf_10,meanscell_abundance_w_sf_11,meanscell_abundance_w_sf_12,meanscell_abundance_w_sf_13,meanscell_abundance_w_sf_14,meanscell_abundance_w_sf_15,meanscell_abundance_w_sf_16,meanscell_abundance_w_sf_17,meanscell_abundance_w_sf_18,meanscell_abundance_w_sf_19,meanscell_abundance_w_sf_20,meanscell_abundance_w_sf_21,meanscell_abundance_w_sf_22,meanscell_abundance_w_sf_23,meanscell_abundance_w_sf_24,meanscell_abundance_w_sf_25,meanscell_abundance_w_sf_26
cellid_000043054-1_3,0.03955796,0.17266949,0.21682693,0.07159313,0.06333968,0.079639494,0.17482643,0.105855435,0.040105086,0.11447065,0.30618024,0.69990087,0.10821044,0.14250608,0.09613708,0.17333826,0.1683051,0.13472083,0.07228891,0.11498706,0.35955033,0.060763314,0.034799427,0.24039039,0.075548306,0.05131555,0.9132612
cellid_000043068-1_3,0.27617016,1.5103478,0.41778007,0.2945986,0.26548904,0.27863744,0.4888487,0.3183794,0.21610968,0.33776134,0.5943339,0.45110118,0.4305096,0.40774322,0.21605474,0.7676722,0.37736022,0.36917686,0.3290615,0.31355694,0.3616772,0.31924257,0.3287963,0.5945555,0.31389013,0.30529368,0.68500376
cellid_000043079-1_3,0.2650606,0.14833598,0.20646182,0.21316473,0.17589298,0.20238712,0.25013062,0.22391388,0.17308965,0.21997818,0.25293255,0.16178621,0.1789365,0.15654892,0.2025028,0.15907142,0.22859102,0.16694605,0.13550594,0.21659094,0.20960522,0.22090784,0.07910247,0.18241213,0.24466656,0.16264063,0.09138635
cellid_000043085-1_3,0.5438387,0.2652601,0.3320693,1.0394773,0.48037246,0.70505196,1.8149257,0.46459132,0.45573434,0.58634824,0.5930435,0.4647661,0.5518705,0.501343,0.62464416,0.2692975,0.5806988,0.5242001,0.44692194,0.5626474,0.53337646,0.6974866,0.41566736,0.64375174,0.46766403,0.4832599,0.34863073
cellid_000043091-1_3,0.19454509,0.14886197,0.4370097,0.13965051,0.19418252,0.1864237,0.1770722,0.26830578,0.19470441,0.30835733,0.23190634,0.20078605,0.24556074,0.48731792,0.20589694,0.18417011,0.32913485,0.29673046,0.13964982,0.27623335,0.25391674,0.19696163,0.15493192,0.22246708,0.15138946,0.10773574,0.2597305
cellid_000043092-1_3,0.25128955,0.11571584,0.2601643,0.21368688,0.29956788,0.264475,0.22887488,0.27960566,0.22486387,0.2368837,0.30671299,0.15734735,0.2978354,0.20423338,0.22709331,0.12472998,0.19153419,0.15713228,0.26669127,0.306507,0.18362431,0.23613168,0.16176808,0.2609135,0.1494099,0.15197687,0.15239018
cellid_000043094-1_3,0.6378961,0.59396666,0.84656304,1.1701877,0.733127,0.9551509,2.2111254,0.7910375,0.5319743,1.0309952,0.99083155,0.99533755,0.88522285,1.2114918,0.93833154,0.4873649,0.87223035,0.9345542,0.76291174,0.68580836,0.8714499,0.8617273,0.4453239,1.34295,0.73680615,0.6547258,1.2391604
cellid_000043095-1_3,0.4035099,0.8386596,0.52736306,0.8693009,0.6013871,0.53953874,2.1016784,0.5672344,0.3857471,0.5827609,0.6651089,0.5480909,0.4620717,0.42445305,0.6013979,0.52975905,0.6847951,0.41248026,0.5047507,0.41021392,0.70730585,0.5771966,0.28308117,0.7989433,0.6246615,0.44371498,0.73470384
cellid_000043104-1_3,0.18602458,0.14299193,0.18115032,0.21174492,0.19219005,0.21095341,0.32917088,0.17996387,0.17490292,0.2735011,0.29930007,0.3201844,0.2494925,0.21762618,0.3568158,0.14974026,0.3416463,0.19840592,0.19682467,0.18495092,0.22414808,0.27035666,0.1345696,0.309664,0.1954033,0.19228691,0.17148687
cellid_000043118-1_3,0.06371835,0.28400314,0.22868004,0.11061998,0.09426416,0.06789091,0.09999174,0.10230612,0.07382227,0.14503601,0.15093027,0.22244126,0.18052024,0.2159733,0.070752114,0.28008428,0.12131752,0.10128489,0.09581443,0.12514564,0.16692182,0.07584697,0.054236237,0.13770643,0.08172966,0.078247555,0.9656215
cellid_000043120-1_3,0.61376846,0.3268333,0.34839162,0.48643735,0.3801569,0.5357442,0.600001,0.4823288,0.40432632,0.4771087,0.6288213,0.2744327,0.42363018,0.50183994,0.62822896,0.3421499,0.45745358,0.541211,0.54239637,0.41353616,0.41123706,0.46733463,0.24174692,0.6624649,0.38218728,0.26919088,0.44315177
cellid_000043123-1_3,0.30935153,0.110865556,0.30744687,0.38805583,0.24744478,0.50949305,0.42493734,0.46665806,0.24887991,0.5365369,0.31649008,0.21307835,0.41161236,0.40299293,0.32880363,0.2011927,0.4289951,0.45183903,0.28523934,0.2991392,0.32284495,0.2836093,0.19107407,0.34401822,0.2866561,0.19694124,0.1792048
cellid_000043137-1_3,0.9831796,0.636161,0.7925088,0.679294,0.9499005,0.9328532,1.0013883,0.91232055,0.600527,0.8323922,0.81866175,0.65036064,0.7603132,0.6640859,0.71911454,0.66176164,0.6175801,0.77862704,0.6797624,0.74666524,0.5988808,0.7357341,0.9886459,0.7090691,0.71067774,0.47926858,0.5109966
cellid_000043143-1_3,0.6703656,0.35057652,0.4664258,1.0512414,0.65235007,0.7750029,1.7566314,0.67687225,0.5865805,0.73255694,1.0586982,0.5230762,0.662077,0.5064026,0.64683115,0.36620334,0.6675519,0.7022008,0.5912121,0.57970077,0.5651855,0.8905816,0.4539998,0.67966676,0.53633,0.52700835,0.7902352
cellid_000043147-1_3,0.13735445,0.22849244,0.098125555,0.2571148,0.22646843,0.2318975,0.19334212,0.25089222,0.13720287,0.23631084,0.342996,0.11769968,0.22434649,0.16374269,0.20361692,0.26033065,0.20349859,0.18855694,0.09660112,0.14836913,0.18638088,0.10237345,0.07296502,0.15247469,0.15205932,0.113463186,0.13263905
cellid_000043153-1_3,0.101874836,0.6641143,0.1618577,0.08848195,0.15006469,0.0983957,0.12009722,0.20110789,0.12663458,0.15417752,0.17971125,0.13359675,0.1571245,0.18617083,0.15499505,0.17746775,0.19158988,0.1231016,0.16441235,0.15332922,0.16815823,0.19582778,0.09878434,0.16937636,0.15137205,0.16858491,0.21229266
cellid_000043161-1_3,0.7957557,0.9735753,0.6069031,1.099732,0.72573364,1.0769185,1.5712099,0.7974177,0.6053138,0.9312568,0.78085756,0.644001,0.8172594,0.7115512,0.79071975,0.6376952,0.9289353,0.7808458,0.73366946,0.7415483,0.78893775,0.9258371,0.46863174,0.9480725,0.79172075,0.48763087,0.66309494
cellid_000043164-1_3,0.11125649,0.21299084,0.2552952,0.1855115,0.1860007,0.116511375,0.15805179,0.19498757,0.11107647,0.19809122,0.23580687,0.24986042,0.27007633,0.22998741,0.18712282,0.1396646,0.20242181,0.14050184,0.20871967,0.16112077,0.24085367,0.13498543,0.13114925,0.18644375,0.14166585,0.18813826,0.245282
cellid_000043180-1_3,1.3352798,1.8253933,0.8626908,1.539496,1.1488892,1.8474082,1.5884169,1.3386962,1.1715643,1.4217427,1.2294104,0.94781464,1.2166005,1.4429637,1.0678134,1.1220121,0.99204755,1.1835502,1.4208214,1.0662217,1.2514771,1.5644759,1.1688299,1.5142597,1.0937028,1.0714178,1.1551915
cellid_000043181-1_3,0.20264667,0.0924813,0.16666044,0.2483469,0.17560333,0.16400492,0.63357174,0.14974967,0.1121053,0.201478,0.27177343,0.23749404,0.14163233,0.14957266,0.22401495,0.08350495,0.14573017,0.15196532,0.10415548,0.16390462,0.24318096,0.20884834,0.12204547,0.26536435,0.17797913,0.14084184,0.15060979
cellid_000043183-1_3,0.2696097,0.13900416,0.2981853,0.34562314,0.24657264,0.44274086,0.55428493,0.28093615,0.31703094,0.4314792,0.35779637,0.22629014,0.30447194,0.30838963,0.21011202,0.19344464,0.27815875,0.31365088,0.35324094,0.21564701,0.23906036,0.41650918,0.2379493,0.326568,0.24432299,0.20600177,0.10976956
cellid_000043186-1_3,0.3190515,0.28353754,0.2809758,0.35127097,0.3100123,0.35620457,0.37311348,0.309126,0.21013762,0.34878767,0.3403574,0.26922363,0.34330514,0.32965812,0.27122012,0.20212512,0.24339777,0.3548648,0.255265,0.37113014,0.26080993,0.32259735,0.2396061,0.29669198,0.31242937,0.20195745,0.17401217
cellid_000043194-1_3,0.43735617,0.15659708,0.22167833,0.28920949,0.17886412,0.31553704,1.2857301,0.2477808,0.24659605,0.34068567,0.30405527,0.16029836,0.20386513,0.5870783,0.22192934,0.14116928,0.28219882,0.23845558,0.19400156,0.20422798,0.19379345,0.20892523,0.28531355,0.28689617,0.23031174,0.11979485,0.22674671
cellid_000043199-1_3,0.7570057,0.23778246,0.42555562,0.5976583,0.36357033,0.53285825,1.2666609,0.45414382,0.423602,0.6936485,0.6818098,0.5160317,0.59573644,0.5169962,0.7748522,0.38076842,0.6875991,0.62724495,0.4623769,0.47016814,0.54340196,0.7881811,0.3428027,0.6351376,0.47130927,0.35536298,0.5632856
cellid_000043217-1_3,0.2841067,0.14216052,0.28862023,0.27935618,0.25977954,0.33859324,0.85662043,0.36114824,0.25252354,0.4419973,0.47091052,0.2893347,0.2610927,0.22481368,0.38032436,0.18719183,0.37358975,0.31102014,0.29874894,0.28934425,0.41131452,0.5490908,0.19702911,0.30660713,0.29336947,0.3015531,0.3083931
cellid_000043218-1_3,0.118788265,0.04845762,0.16479635,0.122195065,0.15068138,0.1446474,0.24104255,0.16238582,0.110703975,0.23318517,0.14385377,0.10761168,0.14616282,0.08388973,0.1830768,0.08389745,0.2751997,0.11634418,0.12441738,0.12512146,0.12138672,0.12014279,0.081899054,0.12785947,0.08382693,0.15479961,0.06777981
cellid_000043219-1_3,0.44616342,0.20042063,0.4894125,0.8587854,0.38596275,0.5790703,2.4389288,0.45748168,0.45778897,0.4615119,0.42440882,0.3252615,0.44423714,0.50132185,0.50124526,0.26421958,0.4667606,0.3942862,0.43132702,0.44519904,0.40884545,0.63917273,0.2208339,0.3998638,0.41151127,0.29372814,0.25185993
cellid_000043228-1_3,0.40506232,0.5332032,0.30695873,0.62790734,0.25014642,0.40694275,1.1464196,0.5063456,0.24869126,0.4229566,0.55670696,0.29488328,0.40922672,0.4592965,0.5334062,0.58171505,0.36973748,0.36078292,0.28124547,0.36766225,0.37900075,0.43653274,0.23736933,0.56793904,0.30749708,0.22336999,0.2983226
cellid_000043250-1_3,2.2387183,1.9366815,1.0814834,2.0183206,1.384146,1.7517822,3.3582392,1.7101554,1.2888558,1.872828,1.6999855,1.2713791,1.2578908,1.3498421,1.8794353,1.4296291,1.7382001,1.3550127,1.4343435,1.3190483,1.5896177,1.8239359,1.2580262,1.7762139,1.7103153,1.0373799,1.6476912
cellid_000043252-1_3,0.36555523,0.3283065,0.5380632,0.31354028,0.5541029,0.4604207,0.6225555,0.50806147,0.5340609,0.51639766,0.56112766,0.36174852,0.46234077,0.42636704,0.5296657,0.3557825,0.5684152,0.47208473,0.3305997,0.4789773,0.33173102,0.37071186,0.29118967,0.4778009,0.44422096,0.25448436,0.3943945
cellid_000043253-1_3,0.44044876,0.30970538,0.30309117,0.41183406,0.41095397,0.8325058,0.5043019,0.3950314,0.43199632,0.50208354,0.37419555,0.29090136,0.25500375,0.30282152,0.3423059,0.28848848,0.4337898,0.53887135,0.38258705,0.40996167,0.4041094,0.3777407,0.44722497,0.38432065,0.39090538,0.24814169,0.3077577
cellid_000043280-1_3,0.033624772,0.07359731,0.12406812,0.087671585,0.08007739,0.09224079,0.098342665,0.14172907,0.047360927,0.11847294,0.13202858,0.11370531,0.08127243,0.08480046,0.08176413,0.060513563,0.11637001,0.064251885,0.061056495,0.09891029,0.085972615,0.07386348,0.032058645,0.0813606,0.06012649,0.04458378,0.09472992
cellid_000043305-1_3,0.032126963,0.07928347,0.16371879,0.044740815,0.0570628,0.036399648,0.03252521,0.04599737,0.025956718,0.06658569,0.10276373,0.13866459,0.10059017,0.104063004,0.047056217,0.07475605,0.07480348,0.04473504,0.032135293,0.060237445,0.24465445,0.058987126,0.04133335,0.06908679,0.043700162,0.018677942,0.071748905
cellid_000043311-1_3,0.029970253,0.11565092,0.12972435,0.13116212,0.058563203,0.029953131,0.055424437,0.111270465,0.043507796,0.086925715,0.12617336,0.40811852,0.09737814,0.09672198,0.05491679,0.07395952,0.06876209,0.0772084,0.042733192,0.03169313,0.20236553,0.05237552,0.03637489,0.06803605,0.053515717,0.036305055,0.070208035
cellid_000043354-1_3,0.039373428,0.059460316,0.6977125,0.08161033,0.06923495,0.04339147,0.06056814,0.070940346,0.054271124,0.093060024,0.13136925,0.111437604,0.21503097,0.08481752,0.068321325,0.042254332,0.07795841,0.05939387,0.068098634,0.052412223,0.119193316,0.059317023,0.035006825,0.075718015,0.07434279,0.079003416,0.076506995
cellid_000043439-1_3,0.027727162,0.07752523,0.15390924,0.085857496,0.065271355,0.041205034,0.051885553,0.07447645,0.046379663,0.09909681,0.09454023,0.36839187,0.11188111,0.11427742,0.06334013,0.10461943,0.091307394,0.058209527,0.05671277,0.08717891,0.31693262,0.033727974,0.03184864,0.077141374,0.0769789,0.0474092,0.56916636
cellid_000043478-1_3,0.043475598,0.06964398,0.3061926,0.045267124,0.06230685,0.03489559,0.06826025,0.0738741,0.04628072,0.09577663,0.12823188,0.082189076,0.07794594,0.10201298,0.05150778,0.040092226,0.16779016,0.06346729,0.05002694,0.051674567,0.08569637,0.0600211,0.034441195,0.13742742,0.044763025,0.049141444,0.079854034
cellid_000043533-1_3,0.05908041,0.09240523,0.14251444,0.08008926,0.063291594,0.04707787,0.053796414,0.07941444,0.065531194,0.08555655,0.08565933,0.7414193,0.102884196,0.07816105,0.04612465,0.16432141,0.11760263,0.06903723,0.07161401,0.08009677,0.2151907,0.04900457,0.031896792,0.066755116,0.044357385,0.065727375,0.47211075
cellid_000043617-1_3,0.034673348,0.038877986,3.8059695,0.03852711,0.058726467,0.034371313,0.05376169,0.08785448,0.03230166,0.052705053,0.08678934,0.11403748,0.12867963,0.07183978,0.04117365,0.06604233,0.05265929,0.031740762,0.046170644,0.06492854,0.08971358,0.052405514,0.01801193,0.073588684,0.029345693,0.03373079,0.11581127
cellid_000043672-1_3,0.10203308,0.11694338,0.13870697,0.19297321,0.21899003,0.18556921,0.1693083,0.1604036,0.17760167,0.23372452,0.23593874,0.1865337,0.1790894,0.23896122,0.21090257,0.15571329,0.32464847,0.16711213,0.15719193,0.13556413,0.18497188,0.128547,0.1537857,0.34219947,0.14684664,0.16097084,0.12707712
cellid_000043691-1_3,0.16772889,0.115340166,0.27696615,0.49691904,0.3070717,0.4080511,0.21952103,0.29347134,0.3922077,0.24614547,0.3911242,0.21655796,0.3037409,0.29064295,0.1739718,0.2228638,0.20638317,0.2004278,0.17622395,0.23551981,0.23180279,0.19511145,0.16460711,0.19052023,0.13257885,0.19741309,0.146649
cellid_000043700-1_3,0.027243283,0.07593368,0.18528244,0.104015306,0.06759177,0.069358565,0.047294002,0.12469377,0.025907567,0.06392937,0.1044008,0.31104523,0.0976163,0.09849698,0.03997279,0.12435473,0.06988821,0.035045534,0.035888728,0.04313385,0.13317204,0.030807521,0.030430581,0.05815974,0.041905954,0.040872995,0.16643074
cellid_000043712-1_3,0.07547587,0.10225062,0.64522934,0.11618571,0.14099397,0.07752896,0.0848215,0.13998361,0.117285386,0.11388497,0.15717526,0.3249528,0.23773454,0.1143387,0.12414067,0.08088136,0.13645801,0.08165556,0.09475221,0.09479763,0.17486382,0.06722919,0.054708537,0.11174774,0.076678425,0.11158929,0.07567613
cellid_000043730-1_3,0.09528694,0.09881592,0.2444761,0.18343394,0.40215796,0.19883385,0.11821161,0.16466385,0.1688332,0.18455498,0.24815762,0.16436867,0.22274509,0.1824792,0.15285169,0.12955037,0.26417804,0.1015464,0.23427384,0.12140534,0.17804284,0.112788886,0.070268184,0.19910258,0.13714893,0.19407658,0.12971509
cellid_000043747-1_3,0.038601946,0.066627614,0.09591906,0.08181629,0.075259484,0.06093257,0.06705849,0.09032532,0.06299765,0.15016855,0.12712568,0.48274586,0.1423504,0.08396547,0.08728858,0.102225035,0.08059734,0.07558045,0.07975874,0.14230232,0.45201588,0.05845153,0.04326195,0.14805202,0.060907483,0.09503113,0.28354442
cellid_000043751-1_3,0.18290241,0.24991041,0.18095152,0.36136094,0.31556237,0.35688642,0.22327371,0.37983185,0.36359313,0.31605384,0.63738805,0.19899477,0.35413796,0.29942837,0.26495206,0.15425374,0.31721327,0.2189087,0.28170928,0.23513326,0.3044623,0.29119518,0.14168672,0.25352383,0.25672495,0.17488007,0.18884209
cellid_000043755-1_3,0.3266963,0.18729205,0.21259163,0.49692294,0.6459092,0.6947643,0.34244698,0.3103299,0.32053933,0.44091332,0.37425122,0.33741504,0.4047375,0.37163895,0.37339827,0.21169493,0.4813535,0.35616148,0.34504235,0.20680471,0.42998078,0.35084385,0.2659275,0.50641084,0.27069554,0.27706268,0.17597285
cellid_000043767-1_3,0.0466486,0.124495834,0.1441437,0.17946257,0.10499018,0.07142095,0.11288575,0.11918547,0.078927435,0.15284894,0.11285966,0.29786882,0.13430002,0.13995466,0.09507227,0.07814013,0.09462755,0.09143374,0.094434366,0.06890907,0.16994835,0.07203068,0.03618205,0.13428229,0.081659555,0.07412105,0.08305052
cellid_000043771-1_3,0.10405512,0.08568007,0.1441393,0.14945644,0.12993751,0.13098975,0.16580717,0.15608534,0.16164932,0.2477036,0.34581608,0.316284,0.16410083,0.16171668,0.12619096,0.13777657,0.19725843,0.11683467,0.12270952,0.15615387,0.1950284,0.10538152,0.06808574,0.11242076,0.080497764,0.07621753,0.17092039
cellid_000043773-1_3,0.04414443,0.06658957,2.0040057,0.07443795,0.08701819,0.050819878,0.04366316,0.12756565,0.055866517,0.092689715,0.09218917,0.41737595,0.12989888,0.08740218,0.059754834,0.059109375,0.07267689,0.072049245,0.05655009,0.05632036,0.08070489,0.038114723,0.02398967,0.07265819,0.04738532,0.035555996,0.06254521
cellid_000043774-1_3,0.04151124,0.17677292,0.38374135,0.06987249,0.04860447,0.06979212,0.066377476,0.09423981,0.05015365,0.11190328,0.1619112,0.3146006,0.24340439,0.13372575,0.06958114,0.086710356,0.10623612,0.048878416,0.060309257,0.100233905,0.23039635,0.08468546,0.038523838,0.098274186,0.0633891,0.05653153,0.5348937
cellid_000043775-1_3,0.108575016,0.0810162,0.16046326,0.24653587,0.36428943,0.16420847,0.1001412,0.1514658,0.085530765,0.29108036,0.19486721,0.16037412,0.17507704,0.19712262,0.15929154,0.06829468,0.21578048,0.13077655,0.1461974,0.13091484,0.2440906,0.16250353,0.16884714,0.115638755,0.109775506,0.13115667,0.1106946
cellid_000043776-1_3,0.053000636,0.07952391,0.09289098,0.16354504,0.15484877,0.12395475,0.094807684,0.14933771,0.105462216,0.2192384,0.26182613,0.18276815,0.10778509,0.08845219,0.078682736,0.131206,0.09991085,0.08521602,0.14035554,0.09878595,0.13588393,0.10206733,0.058022693,0.06874648,0.08451332,0.06888266,0.13436513
cellid_000043781-1_3,0.036302395,0.054131564,0.085520506,0.0799416,0.09289386,0.055186804,0.058749154,0.09667018,0.050153375,0.18514545,0.12984617,0.24218868,0.09414012,0.1011778,0.044498872,0.07754998,0.07766924,0.0740091,0.03840004,0.05169458,0.14951311,0.042148877,0.036375903,0.08262244,0.048777208,0.036319833,0.11756393
cellid_000043785-1_3,0.09547285,0.12935668,0.29997176,0.1466732,0.1188218,0.14783259,0.13889174,0.20164666,0.08809677,0.17957781,0.23466295,0.24403208,0.20468739,0.6893788,0.09242093,0.150194,0.15562129,0.080791034,0.09331502,0.14490473,0.2506702,0.13523045,0.035256892,0.15453435,0.08168936,0.11869668,0.47614273
cellid_000043792-1_3,0.03596719,0.2175613,0.26443762,0.08979157,0.10773009,0.064738736,0.068077214,0.11530198,0.050963823,0.09819866,0.15918449,0.15234146,0.15910561,0.11630323,0.07606675,0.11745769,0.11063947,0.117714755,0.11075613,0.062318996,0.19647136,0.070255,0.03896713,0.108572744,0.070497006,0.06345667,0.10518692
cellid_000043793-1_3,0.090592325,0.073841974,0.13481632,0.44608405,0.18593,0.2650651,0.16248336,0.1612451,0.13551928,0.22547974,0.22436216,0.22225611,0.17573097,0.11626121,0.17862982,0.12657768,0.14656381,0.14568031,0.1501401,0.23791155,0.2115386,0.1887243,0.15948102,0.16877705,0.12130681,0.17170621,0.09825697
cellid_000043794-1_3,0.09783425,0.39828393,0.44178542,0.09048345,0.14568157,0.12876603,0.09273867,0.2357632,0.0705025,0.24528764,0.189551,0.25070643,0.18805458,0.12877987,0.13037655,0.20586374,0.21790098,0.14130016,0.13945362,0.15391462,0.19172384,0.12990738,0.073770955,0.14646862,0.18150643,0.11100746,0.20894784
cellid_000043795-1_3,0.0992,0.15823975,0.18912145,0.2466013,0.1263115,0.20886837,0.19835274,0.21385683,0.10657351,0.22655928,0.22232287,0.21536791,0.13626117,0.10586808,0.09380658,0.20340513,0.18075405,0.21844141,0.13690193,0.14380717,0.21619147,0.11794902,0.08893864,0.15089911,0.13967457,0.1181267,0.10565595
cellid_000043796-1_3,0.18644151,0.14578848,0.4417726,0.34210882,0.51118094,0.24904409,0.19088805,0.2416529,0.18622622,0.25360656,0.32412392,0.19588928,0.2683955,0.2787673,0.14917555,0.16517882,0.21575572,0.2549866,0.2383726,0.22341447,0.25230354,0.14829051,0.120498314,0.2158923,0.19781156,0.23757033,0.1479
cellid_000043804-1_3,0.04547411,0.1705881,1.1843103,0.0759761,0.11462191,0.05322654,0.057304762,0.12412403,0.057031006,0.10987687,0.093248,0.09703728,0.16435298,0.12434241,0.07137498,0.07663963,0.100035645,0.09572437,0.056849826,0.07297423,0.19749479,0.051310297,0.050246526,0.08549555,0.06253078,0.060348693,0.06606512
cellid_000043807-1_3,0.107080296,0.08936264,0.11399744,0.26599947,0.24707769,0.19050927,0.15926166,0.2167402,0.14220956,0.21225931,0.23306799,0.15416978,0.19035287,0.13949336,0.13659403,0.13690244,0.1205678,0.12188348,0.19587639,0.11158963,0.19601749,0.09490348,0.08413868,0.14477858,0.11624418,0.10672688,0.063350275
cellid_000043809-1_3,0.16249019,0.13616997,0.17422417,0.49720326,0.46623996,0.42170265,0.27074957,0.18828534,0.16715337,0.30590284,0.30609697,0.19267449,0.3843859,0.17583266,0.15116715,0.21526131,0.23045313,0.1651683,0.16980207,0.19008194,0.23747286,0.2023857,0.11197571,0.15074863,0.24470365,0.18136467,0.17452231
cellid_000043813-1_3,0.112046264,0.4404588,0.3236611,0.106940076,0.095314495,0.06625089,0.109868936,0.1417948,0.08850448,0.122563355,0.15177767,0.2633253,0.14253302,0.23273352,0.09837199,0.60120744,0.16175863,0.086301506,0.0729066,0.1274529,0.21475054,0.0824862,0.07262071,0.14086881,0.11132738,0.089394055,2.365012
cellid_000043815-1_3,0.05763192,0.0782954,0.19644274,0.099700734,0.068410255,0.045203205,0.048559718,0.095301725,0.049609266,0.0912418,0.100064285,1.2946305,0.11725136,0.1355929,0.055743612,0.121247694,0.08228715,0.07120505,0.09312232,0.079896085,0.13917686,0.0453378,0.05390307,0.055660117,0.048750028,0.056894146,0.09325862
cellid_000043823-1_3,0.14604782,0.070051044,0.1881811,0.27962363,0.18544464,0.22554903,0.16564506,0.30546647,0.18529633,0.19568962,0.22647935,0.15323669,0.27214095,0.1598114,0.3103177,0.1115798,0.1600971,0.20376451,0.13230777,0.117411986,0.22194844,0.13643722,0.073346816,0.14779277,0.13767773,0.11393807,0.095455416
cellid_000043837-1_3,0.15226151,0.09600676,0.14841023,0.29487064,0.5975246,0.32867938,0.22316048,0.29762736,0.38094762,0.21430436,0.33283475,0.16222765,0.19454916,0.18983997,0.22486107,0.15239182,0.2418317,0.17772102,0.28213012,0.15743414,0.17314364,0.21587652,0.19153684,0.18533917,0.18613039,0.19211277,0.13432899
