,q05cell_abundance_w_sf_0,q05cell_abundance_w_sf_1,q05cell_abundance_w_sf_2,q05cell_abundance_w_sf_3,q05cell_abundance_w_sf_4,q05cell_abundance_w_sf_5,q05cell_abundance_w_sf_6,q05cell_abundance_w_sf_7,q05cell_abundance_w_sf_8,q05cell_abundance_w_sf_9,q05cell_abundance_w_sf_10,q05cell_abundance_w_sf_11,q05cell_abundance_w_sf_12,q05cell_abundance_w_sf_13,q05cell_abundance_w_sf_14,q05cell_abundance_w_sf_15,q05cell_abundance_w_sf_16,q05cell_abundance_w_sf_17,q05cell_abundance_w_sf_18,q05cell_abundance_w_sf_19,q05cell_abundance_w_sf_20,q05cell_abundance_w_sf_21,q05cell_abundance_w_sf_22,q05cell_abundance_w_sf_23,q05cell_abundance_w_sf_24,q05cell_abundance_w_sf_25,q05cell_abundance_w_sf_26
cellid_000028048-13P5,0.04313498,0.013676958,0.03638173,0.06358582,0.13877775,0.10214892,0.040311716,0.07773193,0.05285413,0.07564779,0.06654683,0.043927826,0.06305517,0.03891137,0.04485093,0.020778257,0.09413723,0.0530356,0.088896036,0.05371174,0.05055271,0.04549552,0.028588606,0.03496275,0.044958923,0.08505717,0.020391775
cellid_000028049-13P5,0.05275413,0.03154374,0.051463336,0.06254719,0.053701345,0.034171566,0.13425273,0.07512788,0.07279282,0.051096775,0.086160176,0.06242018,0.06279347,0.065749854,1.1270268,0.046163913,0.10147039,0.052358516,0.04345526,0.06546778,0.10929258,0.068521515,0.090784654,0.032042168,0.039414052,0.06144527,0.0168155
cellid_000028061-13P5,0.074874185,0.018629763,0.04299973,0.028593358,0.051170412,0.04392053,0.22776659,0.059313204,0.039719783,0.06566737,0.067805454,0.037484586,0.06455391,0.03918964,1.027693,0.022141807,0.048405845,0.05547162,0.0934076,0.124897294,0.034278054,0.06605127,0.13063271,0.030666744,0.05661665,0.030722994,0.020009302
cellid_000028085-13P5,0.0063881753,0.009485105,0.014355937,0.0076366267,0.018614916,0.0111772735,0.010662311,0.01284491,0.0073878504,0.0148274945,0.012279942,0.014622277,0.014678809,0.0130064,0.005591238,0.006880592,0.008834573,0.012429891,0.0036491447,0.013629023,0.01900866,0.009246263,0.007239235,0.0075201737,0.0108115,0.009705467,0.010406787
cellid_000028087-13P5,0.020046989,0.009431706,0.0127140265,0.014982672,0.01813682,0.033727758,0.012353371,0.022436112,0.009455092,0.018244263,0.02296412,0.018043242,0.029895945,0.019685911,0.05483397,0.010285388,0.01501671,0.015176349,0.010115594,0.022853766,0.016405066,0.020656869,0.020131469,0.022798391,0.017687256,0.022769423,0.01473132
cellid_000028093-13P5,0.079526804,0.03273886,0.1109076,0.18219112,0.08277938,0.09502173,0.07129396,0.08055593,0.07810558,0.075180836,0.09104766,0.07469442,0.08169489,0.12506443,0.08875939,0.022612723,0.08924222,0.07642719,0.07011501,0.06898618,0.08746733,0.06353127,0.12760232,0.061554078,0.0608697,0.11133773,0.050329328
cellid_000028102-13P5,0.1039004,0.027472103,0.0783359,0.06484483,0.05755473,0.043113504,0.13570814,0.05074298,0.06157947,0.0854693,0.045297857,0.06078063,0.06392003,0.037421137,2.5243144,0.028295128,0.085460536,0.04908904,0.058557883,0.07171513,0.075737156,0.088829696,0.10571398,0.05332174,0.04656477,0.051683847,0.044633035
cellid_000028113-13P5,0.010892126,0.082908876,0.032558694,0.018488314,0.025354736,0.014322403,0.028194139,0.057865914,0.016729258,0.03350792,0.062265143,0.036677822,0.032400463,0.021634776,0.015963614,0.05805683,0.04012821,0.02028859,0.01615026,0.029368583,0.0515596,0.014618093,0.011296499,0.018362459,0.018854866,0.016159441,0.09009804
cellid_000028117-13P5,0.022556642,1.2271819,0.03990934,0.082327574,0.05155145,0.044350624,0.049723558,0.07919091,0.035622746,0.05084222,0.046961185,0.066809244,0.044576008,0.03339331,0.024922835,0.04423308,0.029724833,0.0312259,0.05413711,0.033869565,0.06326166,0.019765167,0.030395497,0.038636923,0.026290921,0.03593224,0.066117965
cellid_000028136-13P5,0.022050519,0.010111052,0.030443149,0.026662333,0.012018874,0.02545299,0.03357326,0.031012379,0.021647688,0.039424907,0.036481198,0.020786982,0.036449563,0.04533779,1.0673269,0.023229383,0.037716124,0.028856484,0.038200516,0.055003576,0.033563897,0.031192949,0.03255301,0.026893096,0.013232012,0.12110339,0.025014283
cellid_000028153-13P5,0.013182055,0.0150512885,0.040704504,0.022976639,0.0521357,0.013980057,0.0060352515,0.038895916,0.017402167,0.020126369,0.052181717,0.017702756,0.048511818,0.025062053,0.017918615,0.016625082,0.022629743,0.023894547,0.029133437,0.017186726,0.015503979,0.01045379,0.009897938,0.019545006,0.015844826,0.014224295,0.021245154
cellid_000028165-13P5,0.045695633,0.019569287,0.04474169,0.072566345,0.2095848,0.22804102,0.04332935,0.07182254,0.10732557,0.101148725,0.15659985,0.038236935,0.051568672,0.05110564,0.05812234,0.021859856,0.09189491,0.06666565,0.06473105,0.039803665,0.05029621,0.046606403,0.045573305,0.02634148,0.08483367,0.028797865,0.02012365
cellid_000028209-13P5,0.044956762,0.013364241,0.03624706,0.017518668,0.031178515,0.03163761,0.06273192,0.057799637,0.045006614,0.06251764,0.034075562,0.031201271,0.028358087,0.038320977,1.0948321,0.018192802,0.036385287,0.041486062,0.04635885,0.047991123,0.041889995,0.113509625,0.033365984,0.0363978,0.021591805,0.025643298,0.021519793
cellid_000028214-13P5,0.022586383,0.07049847,0.031905446,0.018795416,0.02068964,0.032739263,0.043794062,0.028911702,0.012303885,0.0468441,0.04238113,0.027117426,0.038197763,0.043529697,0.020682989,0.03242754,0.050044056,0.041273337,0.016059518,0.03155164,0.034753423,0.024622612,0.01846193,0.04476927,0.027252238,0.028845994,0.18461585
cellid_000028227-13P5,0.0043234713,0.0909769,0.006457175,0.0061149145,0.010168417,0.0044611352,0.00952492,0.025063,0.006774171,0.013311097,0.02756474,0.011524174,0.009055186,0.00645793,0.0026052247,0.033812646,0.0094234105,0.007973069,0.007011285,0.006589064,0.013884344,0.0056305,0.004322118,0.014276373,0.0060246787,0.005491307,0.01880064
cellid_000028232-13P5,0.004206945,0.0044650743,0.006799962,0.0035404712,0.0062362333,0.0061726673,0.00647024,0.010230632,0.005550765,0.011059871,0.011230122,0.0124017,0.0101881325,0.0061168564,0.015218999,0.0061229737,0.011254126,0.011023748,0.0063749077,0.0063609313,0.01267494,0.008692514,0.004528417,0.0073158136,0.0046118414,0.006452834,0.004196027
cellid_000028233-13P5,0.031747147,0.005908255,0.024434121,0.13008656,0.05001534,0.025927557,0.04223191,0.03435796,0.040429883,0.034245312,0.056982614,0.03193269,0.03499948,0.028325021,0.019872833,0.012953334,0.023276284,0.030389419,0.023144972,0.028993418,0.033260126,0.0251934,0.13109574,0.017896434,0.072879076,0.026878236,0.023716329
cellid_000028236-13P5,0.007890209,0.12590165,0.025312083,0.06014657,0.020497274,0.041513555,0.01587042,0.04357328,0.018100817,0.019954158,0.03434337,0.019753164,0.03481708,0.016780598,0.012812844,0.034939226,0.016744697,0.019025508,0.014008408,0.014140969,0.029927557,0.0067839366,0.01121321,0.026305707,0.023676246,0.023425339,0.09377048
cellid_000028244-13P5,0.032018874,0.0056667184,0.04720929,0.07782029,0.038622435,0.027211033,0.04699821,0.0312943,0.029547153,0.028356854,0.07413872,0.023307439,0.027958615,0.024749003,0.09073909,0.011539345,0.02302615,0.017686058,0.026717564,0.03603169,0.03542679,0.041010886,0.029857282,0.014231591,0.026485143,0.013890764,0.010321283
cellid_000028248-13P5,0.015851606,0.0051943916,0.02179942,0.009459631,0.015205984,0.012736934,0.010802277,0.015683798,0.011650311,0.020570667,0.028468797,0.013045602,0.013151195,0.015897617,0.040066164,0.0061309393,0.018548492,0.025113337,0.01083163,0.014568138,0.028776856,0.022791995,0.010991573,0.007757713,0.013902075,0.025115516,0.0056445627
cellid_000028256-13P5,0.10101519,0.06896461,0.15496056,0.3953677,0.13849954,0.14775454,0.25220996,0.13649385,0.08941905,0.14987992,0.17808516,0.19645315,0.12753785,0.13616136,0.121532254,0.091705,0.14269613,0.10208595,0.2516979,0.11629954,0.16841252,0.11794825,0.060729787,0.09888998,0.11760778,0.11641554,0.16851738
cellid_000028287-13P5,0.0062627136,0.0069918875,0.015899645,0.005745025,0.0149932485,0.007202558,0.026380777,0.01865477,0.009952595,0.018393144,0.026610829,0.010908756,0.009157177,0.025148291,0.022112595,0.014048044,0.011068547,0.011185566,0.014890528,0.0138900895,0.03562449,0.009798152,0.007642659,0.012845295,0.006590977,0.017145809,0.23492023
cellid_000028289-13P5,0.40146792,0.017048191,0.08674292,0.12444174,0.12407782,0.108309545,0.08918251,0.05344564,0.18560077,0.12374445,0.09031504,0.07160981,0.07853886,0.034198284,0.2454384,0.03140754,0.09717373,0.10398361,0.15843281,0.08487574,0.08073753,0.08826284,0.11680975,0.068380564,0.08177452,0.090483144,0.028426656
cellid_000028291-13P5,0.011771886,0.012161737,0.03159526,0.030551592,0.036374744,0.09047347,0.02681982,0.028332835,0.01906948,0.03533483,0.037967194,0.047184482,0.051847916,0.061561186,0.016019769,0.0098881135,0.019463973,0.03976513,0.032316543,0.010154619,0.042145856,0.017879574,0.013538521,0.021948759,0.01597041,0.024721175,0.013922084
cellid_000028308-13P5,0.04124491,0.03723727,0.031643394,0.0646289,0.056754734,0.11568976,0.025761819,0.045189977,0.0535424,0.05314505,0.06809398,0.035128284,0.05514168,0.03821496,0.03324636,0.018619325,0.08464697,0.027099373,0.044544995,0.04828111,0.05297754,0.057158284,0.017338896,0.046623014,0.05154249,0.018263595,0.019731985
cellid_000028323-13P5,0.027915617,0.0045251893,0.032753587,0.06780125,0.036030397,0.028277615,0.03627802,0.035717946,0.029321337,0.03871906,0.070283376,0.018677585,0.045341704,0.031195197,0.113790564,0.015094956,0.018670835,0.035066362,0.07948227,0.02999317,0.034928963,0.028321125,0.015810564,0.040549986,0.018292537,0.08567412,0.01854619
cellid_000028340-13P5,0.023431972,0.009234459,0.026413875,0.07974401,0.03412773,0.03798416,0.036566067,0.030641975,0.030468956,0.027966158,0.035433397,0.03003987,0.037541054,0.035190128,0.03789774,0.014150404,0.02806944,0.024800485,0.025267867,0.031159788,0.03642709,0.030763142,0.01619627,0.018984934,0.032313887,0.017521387,0.015117997
cellid_000028349-13P5,0.003934886,0.006210835,0.030936215,0.014004591,0.007425064,0.0062169395,0.013720724,0.009755947,0.005455361,0.01636196,0.022918692,0.015133759,0.011250336,0.008786776,0.015243261,0.009522111,0.015661718,0.026279489,0.006571162,0.01106882,0.06335685,0.008905621,0.005490453,0.022613231,0.006054692,0.0075411256,0.05647191
cellid_000028355-13P5,0.07029537,0.0339581,0.09511684,0.15389085,0.05514553,0.11878143,0.07590382,0.069702804,0.10683411,0.07484807,0.14053127,0.04868759,0.07328839,0.048562005,0.061294448,0.048720233,0.08017224,0.062578596,0.09826294,0.07973115,0.067589656,0.10484886,0.07247812,0.055275198,0.052696947,0.05898851,0.026061876
cellid_000028362-13P5,0.04380412,0.0047457195,0.012696249,0.04032581,0.028544143,0.025414634,0.031024046,0.023868194,0.019211622,0.020540148,0.041901637,0.013628827,0.020892944,0.011300117,0.06319782,0.006887987,0.017460655,0.015105938,0.0423667,0.021119596,0.01489317,0.029246645,0.0272879,0.011705896,0.010132888,0.01084163,0.0080036735
cellid_000028376-13P5,0.043509435,0.01004118,0.027345583,0.20414902,0.046999816,0.089712515,0.041096546,0.049750764,0.065056235,0.03456368,0.060412332,0.025537327,0.033784088,0.014861257,0.026817633,0.009294793,0.030856902,0.0433335,0.033209447,0.034172304,0.02906885,0.062682234,0.079125,0.017974567,0.023822859,0.026073042,0.0093369065
cellid_000028434-13P5,0.041599106,0.010526941,0.031351145,0.05907754,0.04237962,0.019022962,0.1153906,0.035046663,0.041274842,0.041142464,0.047560472,0.061775114,0.06188618,0.03179101,0.8541984,0.015967457,0.056673225,0.017920692,0.04121109,0.054009385,0.028239798,0.035357364,0.01372656,0.033942927,0.021785464,0.03157886,0.015604296
cellid_000028440-13P5,0.0032119302,0.0071879528,0.012815159,0.004521199,0.0063792025,0.003757003,0.0036962999,0.0053514307,0.0018548463,0.006756905,0.01002999,0.018147552,0.0061653303,0.0060704076,0.0020848322,0.011409639,0.0044060443,0.004776713,0.004636653,0.0031104893,0.007996202,0.0023130246,0.0032593783,0.007270025,0.0029284507,0.0034331812,0.006874983
cellid_000028447-13P5,0.030551434,0.01587896,0.056095045,0.11162812,0.042609945,0.038633905,0.20556092,0.04931957,0.07317303,0.056221083,0.09620983,0.043156963,0.03285461,0.062428262,0.041795146,0.016106999,0.036880475,0.02978994,0.031270333,0.026850112,0.05063448,0.029462434,0.026528941,0.03545715,0.026084568,0.02053093,0.07156439
cellid_000028455-13P5,0.04440912,0.334041,0.058205977,0.17247711,0.08833807,0.11650625,0.046380404,0.09607153,0.05372891,0.07797698,0.068575196,0.050508067,0.06379483,0.07244324,0.04005085,0.097770095,0.06762522,0.058416016,0.14333922,0.06540655,0.12523036,0.0546233,0.051940277,0.042544335,0.11584651,0.046154454,0.100805245
cellid_000028457-13P5,0.011388447,0.037271358,0.02633638,0.046919264,0.021759368,0.032255348,0.19592041,0.05089055,0.014243732,0.0323442,0.08121729,0.033191122,0.016477685,0.017824473,0.01152199,0.04064378,0.04565637,0.018415058,0.023918556,0.014725726,0.0350192,0.023665529,0.0145037,0.020355266,0.017285835,0.016204828,0.098113656
cellid_000028475-13P5,0.020085791,0.012474479,0.019087574,0.042064343,0.024771798,0.027761735,0.040258143,0.035496034,0.02255543,0.0415918,0.049941644,0.04056348,0.029735312,0.049697965,0.0414597,0.010590963,0.023709267,0.037026126,0.024775304,0.025107998,0.029122768,0.022816999,0.010343229,0.013127544,0.024113648,0.013919962,0.016614411
cellid_000028484-13P5,0.037345883,0.03297343,0.07032898,0.08866437,0.18998024,0.081523865,0.040273298,0.071513906,0.03644903,0.0810307,0.2054169,0.041610003,0.043523997,0.0369343,0.037978385,0.028697954,0.10306622,0.03668523,0.051032797,0.04448837,0.052963637,0.04712654,0.023064831,0.033503786,0.035080515,0.067543894,0.019613437
cellid_000028497-13P5,0.01131466,0.006828223,0.014918402,0.024681691,0.08635747,0.030262113,0.018599352,0.045292534,0.020991232,0.03155062,0.04246543,0.030080572,0.02330642,0.021025352,0.018974444,0.019231338,0.028834306,0.06743617,0.033511218,0.020147342,0.03562624,0.019684719,0.012271939,0.018025562,0.017474283,0.020150734,0.018060578
cellid_000028511-13P5,0.0028788277,0.011081065,0.097473085,0.0032941794,0.0078629125,0.0034260578,0.004471886,0.0074235136,0.004075995,0.008943459,0.016404724,0.5539475,0.008510441,0.016305655,0.0038812929,0.0069742845,0.0072136507,0.0053376993,0.0035781488,0.0059719943,0.047561236,0.003916108,0.0027894387,0.010198576,0.0035202247,0.0037441351,0.51162726
cellid_000028518-13P5,0.073281504,0.017287623,0.071484245,0.040435456,0.072145574,0.057118807,0.16377547,0.053888246,0.087030225,0.07489737,0.06364742,0.061348543,0.09603351,0.06227333,1.1776416,0.035482936,0.10267561,0.067483276,0.0664417,0.076006055,0.05882177,0.08773647,0.2602492,0.027324326,0.048704404,0.0713004,0.032160275
cellid_000028521-13P5,0.0067496942,0.034653146,0.018177861,0.017335583,0.007817633,0.008097862,0.0129781235,0.01669897,0.009376906,0.026130093,0.05934268,0.043684218,0.02183215,0.020910755,0.015117272,0.02676683,0.01546151,0.009067062,0.005356202,0.010650377,0.01681389,0.0067300573,0.019304737,0.013901894,0.0121449,0.013495724,0.13978963
cellid_000028526-13P5,0.017816741,0.014294249,0.034032274,0.03201819,0.026534965,0.013560969,0.027982283,0.019462848,0.019488107,0.033070937,0.06691412,0.034401506,0.019137133,0.030623268,0.14482197,0.018764675,0.02383739,0.022052055,0.025308862,0.019845497,0.029459283,0.021664858,0.028030029,0.017927067,0.0150852315,0.024593186,0.016663335
cellid_000028567-13P5,0.033364713,0.011031049,0.01603206,0.024375401,0.013122616,0.019399332,0.14949608,0.024604194,0.0272714,0.040502705,0.031947505,0.021046309,0.03463352,0.02347638,0.22931875,0.016069604,0.03785763,0.018138725,0.025867593,0.02479904,0.026190737,0.03259357,0.14847685,0.021516012,0.023176491,0.010879345,0.010856211
cellid_000028585-13P5,0.026697464,1.2992985,0.037076917,0.027742798,0.033808757,0.022933282,0.05372245,0.051624723,0.028204469,0.038670417,0.03560478,0.15417242,0.04310986,0.039648507,0.034530614,0.15114869,0.053005036,0.033878475,0.06776814,0.026963456,0.07442969,0.028236294,0.02151352,0.041032623,0.018695211,0.067820504,0.07933816
cellid_000028587-13P5,0.0077706873,0.03334381,0.021194482,0.0151898125,0.017653998,0.008901835,0.018032026,0.024392586,0.016730295,0.024178086,0.035417903,0.18591394,0.012896568,0.015353333,0.011877744,0.04595097,0.023900425,0.0142584555,0.0104210125,0.020569041,0.098974444,0.01170549,0.013654113,0.019537209,0.016463423,0.019708147,1.2919422
cellid_000028593-13P5,0.027953446,0.019073626,0.032165036,0.11209622,0.07869985,0.09764541,0.07380776,0.055711616,0.06407391,0.05162008,0.1053739,0.029108297,0.0423925,0.02459082,0.032397963,0.040281355,0.04114391,0.03044514,0.027805272,0.028506296,0.04295333,0.03288917,0.01629078,0.024948861,0.03223919,0.02879611,0.028638095
cellid_000028597-13P5,0.008951187,0.0061047,0.02269841,0.0116884215,0.007385652,0.008575616,0.0070454897,0.017553927,0.011178075,0.012256737,0.02496095,0.009565642,0.0155389765,0.012375345,0.032901224,0.0070455344,0.023261327,0.018108033,0.014568915,0.011432094,0.014611653,0.010108382,0.0051590777,0.0037348792,0.009446431,0.007070572,0.0101507
cellid_000028641-13P5,0.016726201,0.0066568027,0.016205508,0.014073519,0.02302578,0.011984828,0.055119336,0.036184143,0.025399154,0.019407215,0.02391623,0.022253608,0.010027886,0.019586183,0.23929298,0.009058576,0.015158639,0.012732993,0.024293065,0.016796503,0.02242949,0.015521699,0.010159129,0.011716621,0.012971063,0.046558693,0.00935694
cellid_000028652-13P5,0.81032616,0.0431701,0.1036799,0.28024438,0.1943808,0.35369107,0.14778762,0.13468975,0.1741826,0.16853133,0.1650737,0.11638606,0.11657482,0.08299132,0.12319678,0.053353775,0.13221994,0.12225657,0.1857606,0.1564016,0.11757812,0.3707099,0.23536243,0.089301035,0.11848975,0.07155076,0.07213421
cellid_000028696-13P5,0.026176633,0.014423608,0.046268314,0.09592398,0.05022264,0.07848537,0.034807693,0.0310963,0.03716175,0.047769617,0.06868799,0.036511596,0.04502743,0.04048847,0.03880228,0.040003292,0.03352203,0.03139203,0.021103764,0.049996868,0.0549784,0.03885746,0.041764565,0.023858795,0.034927934,0.05537893,0.054007057
cellid_000028705-13P5,0.0136277545,0.014922884,0.021079505,0.03334685,0.04405608,0.032223023,0.045433305,0.047736168,0.047317192,0.03749702,0.09786389,0.041176893,0.028301725,0.019229116,0.015816912,0.012574541,0.020718489,0.034402814,0.03622208,0.014479258,0.05015832,0.020165749,0.012406987,0.020448998,0.024225384,0.018823583,0.01125969
cellid_000028709-13P5,0.009553156,0.0083174575,0.025844906,0.01385545,0.013859255,0.036487363,0.026970362,0.029697081,0.008051181,0.030596567,0.020267354,0.012292825,0.026452119,0.027961716,0.021814922,0.013297104,0.01781323,0.008574448,0.012503293,0.010163611,0.017761549,0.014132406,0.00409117,0.019028794,0.018319285,0.007758995,0.016714243
cellid_000028740-13P5,0.012241897,0.0138529735,0.02251607,0.013214265,0.02380849,0.01577328,0.015214771,0.03896429,0.022208128,0.028704038,0.02738025,0.029037345,0.02658036,0.034691688,0.014830092,0.019114416,0.021830827,0.018021738,0.0171753,0.028496189,0.07378832,0.014330092,0.013923078,0.01353542,0.017770747,0.03159964,0.17610553
cellid_000028742-13P5,0.0074604074,0.0033819752,0.02419504,0.008308755,0.01048376,0.0069473614,0.007715595,0.012507506,0.008189762,0.01620727,0.011342518,0.013987279,0.023901239,0.0073776315,0.015274565,0.009062978,0.011646497,0.008458107,0.008718925,0.0053982334,0.01152223,0.010956895,0.006296134,0.010724037,0.008050934,0.013550026,0.00837943
cellid_000028780-13P5,0.0024976162,0.004856839,0.007670517,0.004653002,0.0059027425,0.00503986,0.0051384675,0.005457741,0.0029181025,0.007672274,0.010435614,0.008027259,0.004740536,0.0035737627,0.004582714,0.0081295995,0.005601047,0.0063712113,0.0027060276,0.010827091,0.01924595,0.0059078047,0.0032942551,0.011333705,0.0038382022,0.0031445029,0.015239963
cellid_000028790-13P5,0.033939056,0.014243332,0.051331446,0.019547775,0.031473532,0.028242271,0.05086139,0.02898513,0.04623589,0.031227972,0.02776862,0.018422479,0.03276079,0.066826954,0.89314467,0.01141542,0.037540376,0.034554232,0.01771689,0.022661418,0.034392383,0.036658093,0.028449016,0.019588856,0.01896509,0.044085655,0.01641818
