"Barcode","fullumapsketch_1","fullumapsketch_2"
"cellid_000000270-1",-1.95308458805084,-0.418665409088135
"cellid_000000271-1",-3.82527804374695,-0.843676626682281
"cellid_000000272-1",-2.30807447433472,0.711216807365417
"cellid_000000273-1",-3.15831923484802,-1.14234614372253
"cellid_000000274-1",-0.935728430747986,2.67405009269714
"cellid_000000275-1",-4.64512968063354,2.52035140991211
"cellid_000000276-1",-4.49542570114136,4.39626264572144
"cellid_000000277-1",-2.08369112014771,-2.82133746147156
"cellid_000000278-1",-2.65667295455933,2.06734871864319
"cellid_000000279-1",-2.47916388511658,-2.3882749080658
"cellid_000000280-1",-1.02687656879425,3.11214327812195
"cellid_000000281-1",1.25800669193268,5.54751014709473
"cellid_000000282-1",-2.96995854377747,5.50612688064575
"cellid_000000283-1",0.337001174688339,6.08021354675293
"cellid_000000284-1",0.438375413417816,1.51468765735626
"cellid_000000285-1",-2.36399006843567,-2.39348793029785
"cellid_000000286-1",-4.32787895202637,1.21227407455444
"cellid_000000287-1",-2.70110321044922,3.07577037811279
"cellid_000000288-1",-2.68277263641357,3.66292405128479
"cellid_000000289-1",-0.69814932346344,-3.23640394210815
"cellid_000000290-1",-1.72608625888824,3.20920658111572
"cellid_000000291-1",1.82578897476196,-3.12205481529236
"cellid_000000292-1",-2.57856178283691,-2.20535635948181
"cellid_000000293-1",-4.9724907875061,3.07676482200623
"cellid_000000294-1",-1.49237537384033,-1.63861799240112
"cellid_000000295-1",-0.844793856143951,3.88131093978882
"cellid_000000296-1",0.170355260372162,1.87666368484497
"cellid_000000297-1",1.26520371437073,-0.514599084854126
"cellid_000000298-1",1.14018881320953,1.78717827796936
"cellid_000000299-1",0.274654448032379,-1.96735024452209
"cellid_000000300-1",0.411497175693512,-1.97891998291016
"cellid_000000301-1",-3.05045104026794,3.53189969062805
"cellid_000000302-1",2.56645011901855,-0.924950838088989
"cellid_000000303-1",-3.81744503974915,0.885777831077576
"cellid_000000304-1",4.44920921325684,1.34583926200867
"cellid_000000305-1",-1.62770307064056,-3.25762677192688
