"Barcode","Seurat_res0.2","Seurat_res0.4","Sample","Slice","Sex","Region"
"cellid_000046694-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046695-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046696-1","c_06","c_07","F_2_4P10","4P10","F","NRL"
"cellid_000046697-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046698-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046699-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046700-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046701-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046702-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046703-1","c_03","c_05","F_2_4P10","4P10","F","NDILI"
"cellid_000046704-1","c_01","c_08","F_2_4P10","4P10","F","NDILI"
"cellid_000046705-1","c_02","c_01","F_2_4P10","4P10","F","none"
"cellid_000046706-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046707-1","c_01","c_08","F_2_4P10","4P10","F","NDILI"
"cellid_000046708-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046709-1","c_05","c_14","F_2_4P10","4P10","F","NRL"
"cellid_000046710-1","c_01","c_03","F_2_4P10","4P10","F","NDILI"
"cellid_000046711-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046712-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046713-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046714-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046715-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046716-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046717-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046718-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046719-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046720-1","c_03","c_05","F_2_4P10","4P10","F","NRL"
"cellid_000046721-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046722-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046723-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046724-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046725-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046726-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046727-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046728-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046729-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046730-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046731-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046732-1","c_01","c_03","F_2_4P10","4P10","F","NDILI"
"cellid_000046733-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046734-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046735-1","c_01","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046736-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046737-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046738-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046739-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046740-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046741-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046742-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046743-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046744-1","c_05","c_09","F_2_4P10","4P10","F","NRL"
"cellid_000046746-1","c_05","c_14","F_2_4P10","4P10","F","NDILI"
"cellid_000046747-1","c_01","c_08","F_2_4P10","4P10","F","NDILI"
"cellid_000046748-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046749-1","c_01","c_03","F_2_4P10","4P10","F","none"
"cellid_000046750-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046751-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046752-1","c_01","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046753-1","c_01","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046754-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046755-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046756-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046757-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046758-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046759-1","c_12","c_23","F_2_4P10","4P10","F","NDILI"
"cellid_000046760-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046761-1","c_01","c_08","F_2_4P10","4P10","F","NDILI"
"cellid_000046762-1","c_01","c_03","F_2_4P10","4P10","F","NRL"
"cellid_000046763-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046764-1","c_05","c_09","F_2_4P10","4P10","F","NDILI"
"cellid_000046765-1","c_01","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046766-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046767-1","c_15","c_26","F_2_4P10","4P10","F","NDILI"
"cellid_000046768-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046769-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046770-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046771-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046772-1","c_01","c_08","F_2_4P10","4P10","F","NRL"
"cellid_000046773-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046774-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046775-1","c_03","c_05","F_2_4P10","4P10","F","NDILI"
"cellid_000046776-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046777-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046778-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046779-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046780-1","c_01","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046781-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046782-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046783-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046784-1","c_04","c_15","F_2_4P10","4P10","F","NDILI"
"cellid_000046785-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046786-1","c_01","c_08","F_2_4P10","4P10","F","NDILI"
"cellid_000046787-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046788-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046789-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046790-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046791-1","c_07","c_06","F_2_4P10","4P10","F","none"
"cellid_000046792-1","c_01","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046793-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046794-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046795-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046796-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046797-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046798-1","c_01","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046799-1","c_01","c_11","F_2_4P10","4P10","F","none"
"cellid_000046800-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046801-1","c_01","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046802-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046803-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046804-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046805-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046806-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046807-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046808-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046809-1","c_01","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046810-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046811-1","c_04","c_04","F_2_4P10","4P10","F","none"
"cellid_000046812-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046813-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046814-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046815-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046816-1","c_05","c_14","F_2_4P10","4P10","F","NDILI"
"cellid_000046817-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046818-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046819-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046820-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046821-1","c_06","c_07","F_2_4P10","4P10","F","NDILI"
"cellid_000046822-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046824-1","c_03","c_05","F_2_4P10","4P10","F","NDILI"
"cellid_000046825-1","c_06","c_07","F_2_4P10","4P10","F","NDILI"
"cellid_000046826-1","c_04","c_15","F_2_4P10","4P10","F","none"
"cellid_000046827-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046828-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046829-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046830-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046831-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046832-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046833-1","c_09","c_10","F_2_4P10","4P10","F","NRL"
"cellid_000046834-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046835-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046836-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046837-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046838-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046839-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046840-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046841-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046842-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046843-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046844-1","c_01","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046845-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046846-1","c_01","c_29","F_2_4P10","4P10","F","NDILI"
"cellid_000046847-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046848-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046849-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046850-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046851-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046852-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046853-1","c_05","c_14","F_2_4P10","4P10","F","NDILI"
"cellid_000046854-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046855-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046856-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046857-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046858-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046859-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046860-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046861-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046862-1","c_01","c_12","F_2_4P10","4P10","F","NRL"
"cellid_000046863-1","c_05","c_09","F_2_4P10","4P10","F","NRL"
"cellid_000046864-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046865-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046866-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046867-1","c_03","c_08","F_2_4P10","4P10","F","NRL"
"cellid_000046868-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046869-1","c_01","c_17","F_2_4P10","4P10","F","NDILI"
"cellid_000046870-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046871-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046872-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046873-1","c_10","c_13","F_2_4P10","4P10","F","NRL"
"cellid_000046874-1","c_04","c_04","F_2_4P10","4P10","F","NDILI"
"cellid_000046875-1","c_04","c_04","F_2_4P10","4P10","F","none"
"cellid_000046876-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046877-1","c_05","c_09","F_2_4P10","4P10","F","none"
"cellid_000046878-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046879-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046880-1","c_01","c_03","F_2_4P10","4P10","F","NRL"
"cellid_000046881-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046882-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046883-1","c_01","c_03","F_2_4P10","4P10","F","NDILI"
"cellid_000046884-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046885-1","c_09","c_10","F_2_4P10","4P10","F","NRL"
"cellid_000046886-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046887-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046888-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046889-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046890-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046891-1","c_01","c_16","F_2_4P10","4P10","F","NRL"
"cellid_000046892-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046893-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046894-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046895-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046896-1","c_01","c_08","F_2_4P10","4P10","F","NDILI"
"cellid_000046897-1","c_13","c_25","F_2_4P10","4P10","F","NDILI"
"cellid_000046898-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046901-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046902-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046903-1","c_01","c_10","F_2_4P10","4P10","F","NRL"
"cellid_000046904-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046905-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046906-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046907-1","c_12","c_23","F_2_4P10","4P10","F","NDILI"
"cellid_000046908-1","c_01","c_17","F_2_4P10","4P10","F","NDILI"
"cellid_000046909-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046910-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046911-1","c_07","c_06","F_2_4P10","4P10","F","none"
"cellid_000046912-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046913-1","c_06","c_07","F_2_4P10","4P10","F","NDILI"
"cellid_000046914-1","c_04","c_04","F_2_4P10","4P10","F","NRL"
"cellid_000046915-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046916-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046917-1","c_09","c_10","F_2_4P10","4P10","F","NRP"
"cellid_000046918-1","c_09","c_10","F_2_4P10","4P10","F","none"
"cellid_000046919-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046920-1","c_05","c_09","F_2_4P10","4P10","F","NDILI"
"cellid_000046921-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046922-1","c_01","c_02","F_2_4P10","4P10","F","none"
"cellid_000046923-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046924-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046925-1","c_06","c_07","F_2_4P10","4P10","F","NDILI"
"cellid_000046926-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046927-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046928-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046929-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046930-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046931-1","c_05","c_14","F_2_4P10","4P10","F","NDILI"
"cellid_000046932-1","c_05","c_09","F_2_4P10","4P10","F","NDILI"
"cellid_000046933-1","c_03","c_05","F_2_4P10","4P10","F","NDILI"
"cellid_000046934-1","c_02","c_01","F_2_4P10","4P10","F","NRP"
"cellid_000046935-1","c_01","c_03","F_2_4P10","4P10","F","NRL"
"cellid_000046936-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046937-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046938-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046939-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046940-1","c_04","c_04","F_2_4P10","4P10","F","none"
"cellid_000046941-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046942-1","c_13","c_18","F_2_4P10","4P10","F","NRL"
"cellid_000046943-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046945-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046946-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046947-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046948-1","c_01","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046949-1","c_04","c_04","F_2_4P10","4P10","F","none"
"cellid_000046950-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046951-1","c_13","c_25","F_2_4P10","4P10","F","NDILI"
"cellid_000046952-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046953-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046954-1","c_04","c_04","F_2_4P10","4P10","F","NDILI"
"cellid_000046955-1","c_03","c_24","F_2_4P10","4P10","F","NDILI"
"cellid_000046956-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046957-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046958-1","c_04","c_15","F_2_4P10","4P10","F","none"
"cellid_000046959-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046960-1","c_03","c_05","F_2_4P10","4P10","F","NDILI"
"cellid_000046961-1","c_13","c_18","F_2_4P10","4P10","F","NDILI"
"cellid_000046962-1","c_09","c_10","F_2_4P10","4P10","F","none"
"cellid_000046963-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046964-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046965-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046966-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046967-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046968-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046969-1","c_01","c_02","F_2_4P10","4P10","F","NRL"
"cellid_000046970-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046971-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046972-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046973-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046974-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046975-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046976-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046977-1","c_05","c_09","F_2_4P10","4P10","F","NDILI"
"cellid_000046978-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046979-1","c_05","c_09","F_2_4P10","4P10","F","NDILI"
"cellid_000046980-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046981-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046982-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046983-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046984-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046985-1","c_01","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046986-1","c_01","c_08","F_2_4P10","4P10","F","NDILI"
"cellid_000046987-1","c_01","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000046988-1","c_09","c_10","F_2_4P10","4P10","F","NDILI"
"cellid_000046989-1","c_01","c_02","F_2_4P10","4P10","F","NDILI"
"cellid_000046990-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046991-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000046992-1","c_01","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000046993-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046994-1","c_04","c_04","F_2_4P10","4P10","F","none"
"cellid_000046995-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046996-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046997-1","c_04","c_15","F_2_4P10","4P10","F","NDILI"
"cellid_000046998-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000046999-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000047000-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000047001-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000047002-1","c_01","c_01","F_2_4P10","4P10","F","NDILI"
"cellid_000047003-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000047004-1","c_01","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000047005-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000047006-1","c_05","c_09","F_2_4P10","4P10","F","NDILI"
"cellid_000047007-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000047008-1","c_01","c_03","F_2_4P10","4P10","F","NDILI"
"cellid_000047010-1","c_01","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000047011-1","c_12","c_23","F_2_4P10","4P10","F","NDILI"
"cellid_000047012-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000047013-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000047014-1","c_04","c_04","F_2_4P10","4P10","F","NDILI"
"cellid_000047015-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000047016-1","c_02","c_01","F_2_4P10","4P10","F","NRL"
"cellid_000047017-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000047018-1","c_08","c_17","F_2_4P10","4P10","F","NRL"
"cellid_000047019-1","c_01","c_08","F_2_4P10","4P10","F","NDILI"
"cellid_000047020-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000047021-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000047022-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000047023-1","c_04","c_15","F_2_4P10","4P10","F","NDILI"
"cellid_000047024-1","c_07","c_06","F_2_4P10","4P10","F","NRL"
"cellid_000047025-1","c_01","c_07","F_2_4P10","4P10","F","NDILI"
"cellid_000047026-1","c_06","c_07","F_2_4P10","4P10","F","NDILI"
"cellid_000047027-1","c_07","c_06","F_2_4P10","4P10","F","NDILI"
"cellid_000047028-1","c_02","c_01","F_2_4P10","4P10","F","NDILI"
