Barcode,Anatomical
cellid_000088211-1,TL
cellid_000088212-1,TL
cellid_000088214-1,TL
cellid_000088218-1,TL
cellid_000088221-1,TL
cellid_000088223-1,TL
cellid_000088228-1,TL
cellid_000088229-1,TL
cellid_000088233-1,TL
cellid_000088240-1,TL
cellid_000088241-1,OT
cellid_000088247-1,OT
cellid_000088252-1,TL
cellid_000088265-1,TL
cellid_000088266-1,TL
cellid_000088267-1,TL
cellid_000088270-1,TL
cellid_000088273-1,TL
cellid_000088279-1,TL
cellid_000088289-1,TL
cellid_000088308-1,TL
cellid_000088310-1,TL
cellid_000088312-1,TL
cellid_000088315-1,TL
cellid_000088320-1,TL
cellid_000088321-1,OT
cellid_000088322-1,TL
cellid_000088326-1,TL
cellid_000088329-1,TL
cellid_000088333-1,TL
cellid_000088336-1,TL
cellid_000088340-1,TL
cellid_000088343-1,TL
cellid_000088351-1,TL
cellid_000088352-1,TL
cellid_000088355-1,OT
cellid_000088356-1,TL
cellid_000088360-1,TL
cellid_000088362-1,TL
cellid_000088365-1,TL
cellid_000088389-1,TL
cellid_000088392-1,TL
cellid_000088393-1,OT
cellid_000088402-1,TL
cellid_000088406-1,TL
cellid_000088408-1,TL
cellid_000088409-1,TL
cellid_000088410-1,TL
cellid_000088412-1,TL
cellid_000088414-1,TL
cellid_000088417-1,TL
cellid_000088419-1,TL
cellid_000088422-1,OT
cellid_000088424-1,TL
cellid_000088443-1,TL
cellid_000088448-1,OT
cellid_000088450-1,TL
cellid_000088451-1,OT
cellid_000088453-1,TL
cellid_000088454-1,TL
cellid_000088457-1,TL
cellid_000088458-1,TL
cellid_000088464-1,TL
cellid_000088465-1,TL
cellid_000088477-1,OT
cellid_000088480-1,TL
cellid_000088481-1,TL
cellid_000088482-1,TL
cellid_000088484-1,TL
cellid_000088491-1,TL
cellid_000088503-1,TL
cellid_000088511-1,TL
cellid_000088513-1,OT
cellid_000088514-1,TL
cellid_000088515-1,TL
cellid_000088518-1,TL
cellid_000088522-1,TL
cellid_000088526-1,TL
cellid_000088529-1,TL
cellid_000088535-1,OT
cellid_000088538-1,TL
cellid_000088539-1,TL
cellid_000088544-1,TL
cellid_000088546-1,OT
cellid_000088552-1,TL
cellid_000088555-1,TL
cellid_000088559-1,TL
cellid_000088560-1,TL
cellid_000088565-1,OT
cellid_000088567-1,TL
cellid_000088568-1,TL
cellid_000088571-1,TL
cellid_000088582-1,TL
cellid_000088596-1,OT
cellid_000088600-1,TL
cellid_000088601-1,TL
cellid_000088612-1,TL
cellid_000088613-1,TL
cellid_000088614-1,TL
cellid_000088615-1,TL
cellid_000088618-1,TL
cellid_000088619-1,TL
cellid_000088620-1,TL
cellid_000088622-1,TL
cellid_000088624-1,TL
cellid_000088627-1,OT
cellid_000088629-1,TL
cellid_000088630-1,OT
cellid_000088633-1,TL
cellid_000088637-1,TL
cellid_000088638-1,TL
cellid_000088641-1,TL
cellid_000088645-1,TL
cellid_000088647-1,TL
cellid_000088648-1,TL
cellid_000088653-1,TL
cellid_000088655-1,TL
cellid_000088663-1,TL
cellid_000088670-1,TL
cellid_000088675-1,TL
cellid_000088679-1,TL
cellid_000088684-1,TL
cellid_000088688-1,TL
cellid_000088691-1,TL
cellid_000088694-1,TL
cellid_000088701-1,TL
cellid_000088702-1,TL
cellid_000088704-1,TL
cellid_000088705-1,OT
cellid_000088706-1,TL
cellid_000088715-1,TL
cellid_000088717-1,TL
cellid_000088718-1,TL
cellid_000088719-1,TL
cellid_000088726-1,TL
cellid_000088729-1,TL
cellid_000088734-1,OT
cellid_000088744-1,TL
cellid_000088747-1,TL
cellid_000088761-1,TL
cellid_000088764-1,TL
cellid_000088779-1,TL
cellid_000088781-1,TL
cellid_000088782-1,TL
cellid_000088784-1,OT
cellid_000088788-1,TL
cellid_000088790-1,TL
cellid_000088792-1,TL
cellid_000088796-1,TL
cellid_000088800-1,TL
cellid_000088802-1,TL
cellid_000088803-1,TL
cellid_000088821-1,TL
cellid_000088826-1,OT
cellid_000088831-1,TL
cellid_000088837-1,TL
cellid_000088844-1,TL
cellid_000088849-1,TL
cellid_000088851-1,TL
cellid_000088854-1,TL
cellid_000088857-1,OT
cellid_000088870-1,TL
cellid_000088872-1,OT
cellid_000088873-1,OT
cellid_000088876-1,TL
cellid_000088877-1,TL
cellid_000088878-1,TL
cellid_000088881-1,OT
cellid_000088882-1,TL
cellid_000088886-1,OT
cellid_000088888-1,OT
cellid_000088890-1,TL
cellid_000088895-1,OT
cellid_000088896-1,TL
cellid_000088898-1,TL
cellid_000088899-1,TL
cellid_000088900-1,TL
cellid_000088902-1,TL
cellid_000088904-1,TL
cellid_000088907-1,TL
cellid_000088910-1,TL
cellid_000088911-1,OT
cellid_000088914-1,TL
cellid_000088919-1,OT
cellid_000088920-1,TL
cellid_000088929-1,TL
cellid_000088935-1,TL
cellid_000088937-1,TL
cellid_000088939-1,TL
cellid_000088940-1,TL
cellid_000088941-1,TL
cellid_000088942-1,TL
cellid_000088943-1,TL
cellid_000088946-1,TL
cellid_000088949-1,OT
cellid_000088955-1,TL
cellid_000088956-1,TL
cellid_000088961-1,TL
cellid_000088962-1,TL
cellid_000088968-1,OT
cellid_000088970-1,TL
cellid_000088972-1,TL
cellid_000088976-1,TL
cellid_000088978-1,TL
cellid_000088979-1,OT
cellid_000088983-1,OT
cellid_000088988-1,TL
cellid_000088992-1,TL
cellid_000089009-1,TL
cellid_000089014-1,TL
cellid_000089016-1,TL
cellid_000089023-1,TL
cellid_000089024-1,TL
cellid_000089025-1,TL
cellid_000089033-1,TL
cellid_000089035-1,TL
cellid_000089042-1,OT
cellid_000089047-1,TL
cellid_000089049-1,TL
cellid_000089052-1,TL
cellid_000089053-1,TL
cellid_000089054-1,TL
cellid_000089055-1,OT
cellid_000089057-1,OT
cellid_000089062-1,TL
cellid_000089063-1,TL
cellid_000089066-1,TL
cellid_000089071-1,TL
cellid_000089072-1,TL
cellid_000089073-1,TL
cellid_000089074-1,TL
cellid_000089076-1,TL
cellid_000089082-1,TL
cellid_000089084-1,OT
cellid_000089087-1,TL
cellid_000089089-1,TL
cellid_000089095-1,TL
cellid_000089096-1,TL
cellid_000089097-1,TL
cellid_000089099-1,TL
cellid_000089101-1,TL
cellid_000089113-1,TL
cellid_000089117-1,TL
cellid_000089119-1,TL
cellid_000089121-1,TL
cellid_000089122-1,TL
cellid_000089127-1,TL
cellid_000089128-1,TL
cellid_000089129-1,OT
cellid_000089135-1,TL
cellid_000089138-1,OT
cellid_000089139-1,OT
cellid_000089144-1,TL
cellid_000089145-1,TL
cellid_000089153-1,TL
cellid_000089160-1,TL
cellid_000089162-1,TL
cellid_000089163-1,TL
cellid_000089170-1,TL
cellid_000089171-1,TL
cellid_000089172-1,TL
cellid_000089173-1,TL
cellid_000089174-1,OT
cellid_000089175-1,TL
cellid_000089182-1,OT
cellid_000089191-1,TL
cellid_000089193-1,TL
cellid_000089194-1,TL
cellid_000089195-1,TL
cellid_000089200-1,OT
cellid_000089202-1,TL
cellid_000089207-1,TL
cellid_000089209-1,TL
cellid_000089210-1,TL
cellid_000089211-1,TL
cellid_000089213-1,TL
cellid_000089215-1,TL
cellid_000089218-1,TL
cellid_000089220-1,TL
cellid_000089222-1,TL
cellid_000089223-1,TL
cellid_000089229-1,TL
cellid_000089231-1,TL
cellid_000089232-1,TL
cellid_000089233-1,TL
cellid_000089234-1,TL
cellid_000089236-1,TL
cellid_000089237-1,TL
cellid_000089239-1,OT
cellid_000089242-1,TL
cellid_000089245-1,TL
cellid_000089249-1,TL
cellid_000089254-1,OT
cellid_000089255-1,OT
cellid_000089258-1,TL
cellid_000089264-1,TL
cellid_000089268-1,TL
cellid_000089269-1,TL
cellid_000089279-1,TL
cellid_000089280-1,TL
cellid_000089283-1,TL
cellid_000089285-1,TL
cellid_000089286-1,TL
cellid_000089289-1,TL
cellid_000089293-1,TL
cellid_000089295-1,TL
cellid_000089296-1,TL
cellid_000089300-1,OT
cellid_000089301-1,TL
cellid_000089303-1,TL
cellid_000089305-1,TL
cellid_000089306-1,TL
cellid_000089308-1,TL
cellid_000089315-1,TL
cellid_000089316-1,TL
cellid_000089323-1,TL
cellid_000089324-1,TL
cellid_000089326-1,TL
cellid_000089330-1,TL
cellid_000089332-1,TL
cellid_000089338-1,TL
cellid_000089339-1,TL
cellid_000089341-1,TL
cellid_000089344-1,TL
cellid_000089355-1,TL
cellid_000089358-1,TL
cellid_000089359-1,TL
cellid_000089383-1,TL
cellid_000089384-1,TL
cellid_000089391-1,TL
cellid_000089396-1,TL
cellid_000089398-1,TL
cellid_000089400-1,TL
cellid_000089401-1,TL
cellid_000089403-1,TL
cellid_000089405-1,TL
cellid_000089414-1,TL
cellid_000089416-1,TL
cellid_000089423-1,TL
cellid_000089424-1,TL
cellid_000089425-1,TL
cellid_000089430-1,TL
cellid_000089431-1,TL
cellid_000089432-1,TL
cellid_000089433-1,TL
cellid_000089435-1,TL
cellid_000089438-1,TL
cellid_000089440-1,TL
cellid_000089441-1,TL
cellid_000089443-1,TL
cellid_000089447-1,TL
cellid_000089448-1,TL
cellid_000089449-1,TL
cellid_000089450-1,TL
cellid_000089456-1,TL
cellid_000089457-1,TL
cellid_000089463-1,OT
cellid_000089464-1,TL
cellid_000089467-1,TL
cellid_000089469-1,TL
cellid_000089470-1,TL
cellid_000089471-1,TL
cellid_000089477-1,TL
cellid_000089484-1,OT
cellid_000089485-1,OT
cellid_000089486-1,OT
cellid_000089490-1,TL
cellid_000089491-1,TL
cellid_000089494-1,TL
cellid_000089498-1,TL
cellid_000089512-1,TL
cellid_000089516-1,TL
cellid_000089519-1,TL
cellid_000089521-1,TL
cellid_000089524-1,TL
cellid_000089527-1,TL
cellid_000089529-1,OT
cellid_000089531-1,TL
cellid_000089532-1,TL
cellid_000089535-1,TL
cellid_000089537-1,TL
cellid_000089541-1,TL
cellid_000089544-1,TL
cellid_000089550-1,OT
cellid_000089552-1,TL
cellid_000089553-1,TL
cellid_000089555-1,TL
cellid_000089561-1,TL
cellid_000089566-1,TL
cellid_000089570-1,TL
cellid_000089571-1,TL
cellid_000089572-1,TL
cellid_000089574-1,TL
cellid_000089576-1,TL
cellid_000089579-1,TL
cellid_000089583-1,TL
cellid_000089584-1,TL
cellid_000089585-1,TL
cellid_000089590-1,TL
cellid_000089592-1,TL
cellid_000089597-1,TL
cellid_000089599-1,TL
cellid_000089600-1,TL
cellid_000089603-1,TL
cellid_000089605-1,TL
cellid_000089615-1,TL
cellid_000089619-1,TL
cellid_000089621-1,OT
cellid_000089623-1,TL
cellid_000089624-1,TL
cellid_000089630-1,TL
cellid_000089631-1,TL
cellid_000089633-1,TL
cellid_000089635-1,OT
cellid_000089637-1,TL
cellid_000089639-1,TL
cellid_000089641-1,TL
cellid_000089643-1,TL
cellid_000089644-1,TL
cellid_000089645-1,TL
cellid_000089649-1,TL
cellid_000089655-1,TL
cellid_000089662-1,TL
cellid_000089663-1,TL
cellid_000089665-1,OT
cellid_000089666-1,TL
cellid_000089668-1,OT
cellid_000089674-1,TL
cellid_000089675-1,OT
cellid_000089680-1,TL
cellid_000089690-1,TL
cellid_000089694-1,TL
cellid_000089701-1,TL
cellid_000089708-1,OT
cellid_000089709-1,TL
cellid_000089712-1,TL
cellid_000089714-1,TL
cellid_000089719-1,TL
cellid_000089720-1,TL
cellid_000089721-1,TL
cellid_000089723-1,TL
cellid_000089724-1,OT
cellid_000089726-1,TL
cellid_000089730-1,OT
cellid_000089732-1,TL
cellid_000089734-1,TL
cellid_000089735-1,TL
cellid_000089741-1,TL
cellid_000089747-1,TL
cellid_000089750-1,TL
cellid_000089751-1,TL
cellid_000089753-1,TL
cellid_000089755-1,TL
cellid_000089758-1,TL
cellid_000089761-1,TL
cellid_000089764-1,TL
cellid_000089768-1,TL
cellid_000089769-1,TL
cellid_000089772-1,TL
cellid_000089778-1,TL
cellid_000089779-1,TL
cellid_000089782-1,TL
cellid_000089784-1,TL
cellid_000089787-1,TL
cellid_000089788-1,TL
cellid_000089792-1,TL
cellid_000089793-1,TL
cellid_000089799-1,TL
cellid_000089801-1,TL
cellid_000089808-1,TL
cellid_000089812-1,TL
cellid_000089814-1,TL
cellid_000089821-1,TL
cellid_000089828-1,TL
cellid_000089830-1,TL
cellid_000089831-1,TL
cellid_000089834-1,TL
cellid_000089836-1,TL
cellid_000089843-1,TL
cellid_000089845-1,TL
cellid_000089848-1,TL
cellid_000089849-1,TL
cellid_000089850-1,TL
cellid_000089852-1,TL
cellid_000089853-1,TL
cellid_000089857-1,TL
cellid_000089858-1,TL
cellid_000089860-1,TL
cellid_000089868-1,TL
cellid_000089871-1,TL
cellid_000089874-1,TL
cellid_000089875-1,TL
cellid_000089878-1,TL
cellid_000089879-1,TL
cellid_000089880-1,TL
cellid_000089881-1,TL
cellid_000089884-1,TL
cellid_000089886-1,TL
cellid_000089887-1,TL
cellid_000089893-1,TL
cellid_000089894-1,OT
cellid_000089898-1,TL
cellid_000089901-1,OT
cellid_000089902-1,TL
cellid_000089906-1,TL
cellid_000089911-1,TL
cellid_000089915-1,OT
cellid_000089916-1,OT
cellid_000089920-1,OT
cellid_000089921-1,TL
cellid_000089924-1,OT
cellid_000089925-1,TL
cellid_000089926-1,TL
cellid_000089928-1,TL
cellid_000089930-1,TL
cellid_000089932-1,TL
cellid_000089935-1,TL
cellid_000089940-1,TL
cellid_000089943-1,TL
cellid_000089947-1,OT
cellid_000089948-1,TL
cellid_000089951-1,TL
cellid_000089952-1,TL
cellid_000089957-1,TL
cellid_000089964-1,TL
cellid_000089965-1,TL
cellid_000089970-1,TL
cellid_000089975-1,TL
cellid_000089976-1,TL
cellid_000089977-1,TL
cellid_000089983-1,TL
cellid_000089984-1,TL
cellid_000089989-1,TL
cellid_000089993-1,OT
cellid_000089996-1,TL
cellid_000089997-1,TL
cellid_000090001-1,TL
cellid_000090004-1,TL
cellid_000090008-1,TL
cellid_000090011-1,TL
cellid_000090012-1,TL
cellid_000090015-1,TL
cellid_000090016-1,TL
cellid_000090018-1,TL
cellid_000090019-1,TL
cellid_000090020-1,TL
cellid_000090036-1,TL
cellid_000090037-1,TL
cellid_000090039-1,TL
cellid_000090048-1,TL
cellid_000090050-1,TL
cellid_000090051-1,TL
cellid_000090054-1,TL
cellid_000090055-1,TL
cellid_000090056-1,TL
cellid_000090058-1,TL
cellid_000090064-1,TL
cellid_000090065-1,TL
cellid_000090068-1,TL
cellid_000090073-1,OT
cellid_000090075-1,TL
cellid_000090077-1,TL
cellid_000090080-1,TL
cellid_000090086-1,TL
cellid_000090087-1,TL
cellid_000090091-1,OT
cellid_000090092-1,TL
cellid_000090093-1,TL
cellid_000090095-1,TL
cellid_000090096-1,TL
cellid_000090101-1,OT
cellid_000090103-1,TL
cellid_000090106-1,OT
cellid_000090107-1,OT
cellid_000090109-1,OT
cellid_000090114-1,TL
cellid_000090115-1,TL
cellid_000090119-1,TL
cellid_000090122-1,TL
cellid_000090123-1,TL
cellid_000090126-1,TL
cellid_000090127-1,TL
cellid_000090128-1,TL
cellid_000090131-1,TL
cellid_000090132-1,TL
cellid_000090135-1,TL
cellid_000090136-1,TL
cellid_000090147-1,TL
cellid_000090150-1,TL
cellid_000090151-1,TL
cellid_000090155-1,TL
cellid_000090164-1,TL
cellid_000090169-1,TL
cellid_000090170-1,OT
cellid_000090172-1,TL
cellid_000090174-1,TL
cellid_000090178-1,TL
cellid_000090180-1,TL
cellid_000090181-1,TL
cellid_000090184-1,TL
cellid_000090185-1,OT
cellid_000090187-1,TL
cellid_000090188-1,TL
cellid_000090191-1,TL
cellid_000090196-1,TL
cellid_000090200-1,TL
cellid_000090201-1,TL
cellid_000090202-1,TL
cellid_000090204-1,TL
cellid_000090205-1,TL
cellid_000090206-1,TL
cellid_000090209-1,TL
cellid_000090212-1,TL
cellid_000090215-1,OT
cellid_000090217-1,TL
cellid_000090221-1,TL
cellid_000090222-1,TL
cellid_000090227-1,TL
cellid_000090229-1,TL
cellid_000090232-1,TL
cellid_000090233-1,TL
cellid_000090237-1,TL
cellid_000090239-1,TL
cellid_000090241-1,TL
cellid_000090242-1,TL
cellid_000090245-1,TL
cellid_000090246-1,TL
cellid_000090251-1,TL
cellid_000090253-1,TL
cellid_000090256-1,TL
cellid_000090260-1,TL
cellid_000090263-1,TL
cellid_000090270-1,TL
cellid_000090275-1,TL
cellid_000090276-1,OT
cellid_000090277-1,TL
cellid_000090278-1,OT
cellid_000090281-1,TL
cellid_000090284-1,TL
cellid_000090289-1,TL
cellid_000090292-1,TL
cellid_000090294-1,TL
cellid_000090296-1,OT
cellid_000090297-1,TL
cellid_000090300-1,TL
cellid_000090301-1,TL
cellid_000090304-1,TL
cellid_000090305-1,TL
cellid_000090311-1,TL
cellid_000090313-1,TL
cellid_000090314-1,TL
cellid_000090321-1,TL
cellid_000090322-1,TL
cellid_000090326-1,OT
cellid_000090328-1,TL
cellid_000090332-1,TL
cellid_000090333-1,TL
cellid_000090336-1,TL
cellid_000090338-1,TL
cellid_000090339-1,TL
cellid_000090345-1,TL
cellid_000090346-1,TL
cellid_000090348-1,TL
cellid_000090349-1,TL
cellid_000090350-1,TL
cellid_000090351-1,TL
cellid_000090352-1,TL
cellid_000090354-1,TL
cellid_000090356-1,TL
cellid_000090357-1,TL
cellid_000090358-1,TL
cellid_000090359-1,OT
cellid_000090360-1,TL
cellid_000090361-1,TL
cellid_000090362-1,TL
cellid_000090365-1,TL
cellid_000090369-1,TL
cellid_000090370-1,TL
cellid_000090377-1,TL
cellid_000090379-1,TL
cellid_000090380-1,TL
cellid_000090386-1,TL
cellid_000090387-1,TL
cellid_000090388-1,OT
cellid_000090389-1,TL
cellid_000090392-1,TL
cellid_000090397-1,TL
cellid_000090402-1,TL
cellid_000090403-1,TL
cellid_000090404-1,TL
cellid_000090408-1,TL
cellid_000090411-1,TL
cellid_000090413-1,TL
cellid_000090416-1,TL
cellid_000090418-1,TL
cellid_000090419-1,TL
cellid_000090420-1,TL
cellid_000090421-1,TL
cellid_000090422-1,TL
cellid_000090425-1,TL
cellid_000090432-1,TL
cellid_000090433-1,TL
cellid_000090434-1,TL
cellid_000090437-1,TL
cellid_000090439-1,TL
cellid_000090441-1,TL
cellid_000090442-1,TL
cellid_000090444-1,TL
cellid_000090450-1,TL
cellid_000090451-1,TL
cellid_000090452-1,TL
cellid_000090458-1,TL
cellid_000090459-1,TL
cellid_000090466-1,TL
cellid_000090473-1,TL
cellid_000090474-1,TL
cellid_000090475-1,TL
cellid_000090478-1,TL
cellid_000090484-1,TL
cellid_000090487-1,TL
cellid_000090488-1,TL
cellid_000090490-1,TL
cellid_000090491-1,TL
cellid_000090493-1,TL
cellid_000090494-1,TL
cellid_000090495-1,TL
cellid_000090498-1,TL
cellid_000090502-1,TL
cellid_000090506-1,TL
cellid_000090508-1,TL
cellid_000090510-1,TL
cellid_000090511-1,TL
cellid_000090512-1,TL
cellid_000090515-1,TL
cellid_000090516-1,TL
cellid_000090523-1,TL
cellid_000090525-1,TL
cellid_000090526-1,TL
cellid_000090527-1,TL
cellid_000090528-1,TL
cellid_000090533-1,TL
cellid_000090535-1,TL
cellid_000090536-1,TL
cellid_000090537-1,TL
cellid_000090539-1,TL
cellid_000090547-1,TL
cellid_000090551-1,TL
cellid_000090552-1,TL
cellid_000090555-1,TL
cellid_000090562-1,TL
cellid_000090563-1,OT
cellid_000090564-1,TL
cellid_000090565-1,TL
cellid_000090566-1,TL
cellid_000090568-1,TL
cellid_000090569-1,TL
cellid_000090574-1,TL
cellid_000090575-1,TL
cellid_000090576-1,TL
cellid_000090579-1,TL
cellid_000090580-1,TL
cellid_000090582-1,TL
cellid_000090583-1,TL
cellid_000090584-1,TL
cellid_000090585-1,TL
cellid_000090591-1,TL
cellid_000090592-1,TL
cellid_000090593-1,TL
cellid_000090596-1,TL
cellid_000090598-1,TL
cellid_000090601-1,TL
cellid_000090602-1,TL
cellid_000090603-1,TL
cellid_000090608-1,TL
cellid_000090609-1,TL
cellid_000090610-1,TL
cellid_000090615-1,TL
cellid_000090619-1,TL
cellid_000090623-1,TL
cellid_000090626-1,TL
cellid_000090628-1,TL
cellid_000090633-1,TL
cellid_000090634-1,OT
cellid_000090638-1,TL
cellid_000090639-1,TL
cellid_000090641-1,TL
cellid_000090649-1,TL
cellid_000090652-1,TL
cellid_000090653-1,TL
cellid_000090654-1,TL
cellid_000090655-1,TL
cellid_000090656-1,TL
cellid_000090657-1,TL
cellid_000090658-1,TL
cellid_000090664-1,TL
cellid_000090667-1,TL
cellid_000090668-1,TL
cellid_000090670-1,TL
cellid_000090675-1,TL
cellid_000090678-1,TL
cellid_000090680-1,TL
cellid_000090681-1,TL
cellid_000090682-1,TL
cellid_000090683-1,TL
cellid_000090685-1,TL
cellid_000090688-1,TL
cellid_000090690-1,TL
cellid_000090697-1,TL
cellid_000090703-1,TL
cellid_000090710-1,OT
cellid_000090711-1,TL
cellid_000090713-1,TL
cellid_000090715-1,TL
cellid_000090718-1,TL
cellid_000090719-1,TL
cellid_000090720-1,TL
cellid_000090721-1,TL
cellid_000090723-1,TL
cellid_000090726-1,TL
cellid_000090727-1,TL
cellid_000090730-1,TL
cellid_000090732-1,TL
cellid_000090733-1,TL
cellid_000090734-1,TL
cellid_000090736-1,TL
cellid_000090737-1,TL
cellid_000090741-1,TL
cellid_000090742-1,TL
cellid_000090743-1,TL
cellid_000090744-1,TL
cellid_000090746-1,TL
cellid_000090749-1,TL
cellid_000090754-1,TL
cellid_000090755-1,TL
cellid_000090756-1,TL
cellid_000090760-1,TL
cellid_000090762-1,TL
cellid_000090765-1,TL
cellid_000090766-1,OT
cellid_000090767-1,TL
cellid_000090770-1,TL
cellid_000090777-1,TL
cellid_000090778-1,TL
cellid_000090779-1,TL
cellid_000090780-1,TL
cellid_000090792-1,TL
cellid_000090800-1,TL
cellid_000090801-1,TL
cellid_000090803-1,TL
cellid_000090810-1,TL
cellid_000090811-1,TL
cellid_000090812-1,TL
cellid_000090818-1,TL
cellid_000090819-1,TL
cellid_000090820-1,OT
cellid_000090825-1,TL
cellid_000090827-1,TL
cellid_000090834-1,TL
cellid_000090835-1,TL
cellid_000090845-1,TL
cellid_000090850-1,TL
cellid_000090854-1,TL
cellid_000090855-1,TL
cellid_000090856-1,TL
cellid_000090859-1,TL
cellid_000090861-1,TL
cellid_000090862-1,TL
cellid_000090865-1,TL
cellid_000090867-1,TL
cellid_000090874-1,TL
cellid_000090876-1,TL
cellid_000090877-1,OT
cellid_000090879-1,TL
cellid_000090880-1,TL
cellid_000090882-1,TL
cellid_000090888-1,TL
cellid_000090890-1,TL
cellid_000090895-1,TL
cellid_000090899-1,TL
cellid_000090900-1,TL
cellid_000090901-1,TL
cellid_000090904-1,TL
cellid_000090907-1,TL
cellid_000090909-1,TL
cellid_000090915-1,TL
cellid_000090916-1,TL
cellid_000090918-1,TL
cellid_000090923-1,TL
cellid_000090927-1,TL
cellid_000090929-1,TL
cellid_000090930-1,TL
cellid_000090931-1,TL
cellid_000090932-1,OT
cellid_000090933-1,TL
cellid_000090934-1,TL
cellid_000090937-1,TL
cellid_000090938-1,TL
cellid_000090939-1,TL
cellid_000090943-1,TL
cellid_000090944-1,TL
cellid_000090946-1,TL
cellid_000090947-1,TL
cellid_000090948-1,TL
cellid_000090950-1,TL
cellid_000090953-1,TL
cellid_000090959-1,OT
cellid_000090960-1,OT
cellid_000090961-1,TL
cellid_000090963-1,TL
cellid_000090964-1,TL
cellid_000090965-1,TL
cellid_000090969-1,TL
cellid_000090970-1,TL
cellid_000090972-1,TL
cellid_000090976-1,TL
cellid_000090977-1,TL
cellid_000090979-1,TL
cellid_000090981-1,TL
cellid_000090983-1,TL
cellid_000090986-1,TL
cellid_000090987-1,TL
cellid_000090996-1,TL
cellid_000090997-1,TL
cellid_000090999-1,TL
cellid_000091000-1,TL
cellid_000091001-1,TL
cellid_000091002-1,OT
cellid_000091003-1,TL
cellid_000091006-1,TL
cellid_000091012-1,TL
cellid_000091013-1,TL
cellid_000091017-1,TL
cellid_000091019-1,TL
cellid_000091022-1,TL
cellid_000091023-1,TL
cellid_000091029-1,TL
cellid_000091030-1,TL
cellid_000091033-1,TL
cellid_000091034-1,TL
cellid_000091035-1,TL
cellid_000091036-1,TL
cellid_000091038-1,TL
cellid_000091041-1,TL
cellid_000091044-1,TL
cellid_000091045-1,TL
cellid_000091046-1,TL
cellid_000091048-1,TL
cellid_000091050-1,TL
cellid_000091052-1,TL
cellid_000091058-1,TL
cellid_000091061-1,TL
cellid_000091063-1,TL
cellid_000091066-1,TL
cellid_000091070-1,TL
cellid_000091073-1,TL
cellid_000091074-1,TL
cellid_000091075-1,TL
cellid_000091080-1,TL
cellid_000091081-1,TL
cellid_000091083-1,TL
cellid_000091084-1,TL
cellid_000091085-1,TL
cellid_000091086-1,TL
cellid_000091088-1,TL
cellid_000091090-1,TL
cellid_000091092-1,TL
cellid_000091095-1,TL
cellid_000091096-1,TL
cellid_000091100-1,TL
cellid_000091103-1,TL
cellid_000091104-1,TL
