"Barcode","res_2"
"cellid_000046923-1",NA
"cellid_000046925-1",NA
"cellid_000046927-1",NA
"cellid_000046928-1",NA
"cellid_000046929-1",NA
"cellid_000046932-1",NA
"cellid_000046933-1",NA
"cellid_000046935-1",NA
"cellid_000046938-1",NA
"cellid_000046941-1",NA
"cellid_000046942-1",NA
"cellid_000046943-1",NA
"cellid_000046945-1",NA
"cellid_000046948-1",NA
"cellid_000046950-1",NA
"cellid_000046951-1",NA
"cellid_000046952-1",NA
"cellid_000046955-1",NA
"cellid_000046956-1","3"
"cellid_000046957-1",NA
"cellid_000046959-1","0"
"cellid_000046960-1",NA
"cellid_000046961-1",NA
"cellid_000046962-1",NA
"cellid_000046963-1",NA
"cellid_000046964-1",NA
"cellid_000046967-1",NA
"cellid_000046968-1",NA
"cellid_000046969-1",NA
"cellid_000046970-1",NA
"cellid_000046972-1",NA
"cellid_000046974-1",NA
"cellid_000046975-1",NA
"cellid_000046976-1","3"
"cellid_000046977-1",NA
"cellid_000046978-1",NA
"cellid_000046979-1",NA
"cellid_000046982-1",NA
"cellid_000046983-1",NA
"cellid_000046985-1",NA
"cellid_000046986-1",NA
"cellid_000046988-1",NA
"cellid_000046989-1",NA
"cellid_000046990-1",NA
"cellid_000046991-1",NA
"cellid_000046992-1",NA
"cellid_000046999-1",NA
"cellid_000047000-1","3"
"cellid_000047003-1",NA
"cellid_000047004-1",NA
"cellid_000047006-1",NA
"cellid_000047007-1",NA
"cellid_000047008-1",NA
"cellid_000047010-1",NA
"cellid_000047011-1",NA
"cellid_000047013-1",NA
"cellid_000047015-1",NA
"cellid_000047017-1",NA
"cellid_000047018-1",NA
"cellid_000047019-1",NA
"cellid_000047020-1",NA
"cellid_000047021-1",NA
"cellid_000047022-1",NA
"cellid_000047024-1",NA
"cellid_000047025-1",NA
"cellid_000047026-1",NA
"cellid_000047027-1",NA
"cellid_000047031-1",NA
"cellid_000047032-1",NA
"cellid_000047033-1",NA
"cellid_000047034-1",NA
"cellid_000047035-1",NA
"cellid_000047036-1",NA
"cellid_000047037-1",NA
"cellid_000047038-1",NA
"cellid_000047040-1",NA
"cellid_000047041-1",NA
"cellid_000047042-1","3"
"cellid_000047043-1",NA
"cellid_000047044-1","9"
"cellid_000047045-1",NA
"cellid_000047047-1",NA
"cellid_000047052-1",NA
"cellid_000047053-1",NA
"cellid_000047054-1",NA
"cellid_000047058-1",NA
"cellid_000047059-1",NA
"cellid_000047060-1",NA
"cellid_000047062-1",NA
"cellid_000047064-1",NA
"cellid_000047066-1",NA
"cellid_000047067-1",NA
"cellid_000047069-1",NA
"cellid_000047070-1",NA
"cellid_000047071-1",NA
"cellid_000047073-1",NA
"cellid_000047074-1",NA
"cellid_000047075-1","7"
"cellid_000047076-1",NA
"cellid_000047078-1",NA
"cellid_000047080-1",NA
"cellid_000047082-1",NA
"cellid_000047083-1",NA
"cellid_000047084-1",NA
"cellid_000047086-1",NA
"cellid_000047087-1",NA
"cellid_000047088-1","14"
"cellid_000047089-1",NA
"cellid_000047091-1",NA
"cellid_000047093-1",NA
"cellid_000047094-1",NA
"cellid_000047097-1",NA
"cellid_000047098-1",NA
"cellid_000047099-1","3"
"cellid_000047101-1",NA
"cellid_000047103-1",NA
"cellid_000047104-1",NA
"cellid_000047105-1",NA
"cellid_000047106-1",NA
"cellid_000047107-1",NA
"cellid_000047108-1","3"
"cellid_000047109-1",NA
"cellid_000047110-1",NA
"cellid_000047111-1",NA
"cellid_000047112-1",NA
"cellid_000047114-1",NA
"cellid_000047116-1","12"
"cellid_000047117-1",NA
"cellid_000047118-1",NA
"cellid_000047120-1",NA
"cellid_000047122-1",NA
"cellid_000047123-1",NA
"cellid_000047125-1",NA
"cellid_000047126-1",NA
"cellid_000047127-1",NA
"cellid_000047128-1",NA
"cellid_000047129-1",NA
"cellid_000047130-1",NA
"cellid_000047131-1",NA
"cellid_000047133-1",NA
"cellid_000047134-1","3"
"cellid_000047137-1",NA
"cellid_000047138-1",NA
"cellid_000047140-1",NA
"cellid_000047141-1",NA
"cellid_000047142-1",NA
"cellid_000047143-1",NA
"cellid_000047144-1",NA
"cellid_000047145-1",NA
"cellid_000047146-1",NA
"cellid_000047147-1",NA
"cellid_000047148-1",NA
"cellid_000047149-1",NA
"cellid_000047151-1",NA
"cellid_000047152-1",NA
"cellid_000047153-1",NA
"cellid_000047154-1",NA
"cellid_000047155-1",NA
"cellid_000047156-1","5"
"cellid_000047157-1",NA
"cellid_000047159-1",NA
"cellid_000047160-1",NA
"cellid_000047161-1",NA
"cellid_000047162-1",NA
"cellid_000047163-1",NA
"cellid_000047164-1",NA
"cellid_000047165-1",NA
"cellid_000047167-1",NA
"cellid_000047168-1",NA
"cellid_000047170-1",NA
"cellid_000047171-1",NA
"cellid_000047172-1",NA
"cellid_000047174-1",NA
"cellid_000047175-1",NA
"cellid_000047176-1",NA
"cellid_000047178-1",NA
"cellid_000047179-1",NA
"cellid_000047180-1",NA
"cellid_000047182-1",NA
"cellid_000047183-1",NA
"cellid_000047184-1",NA
"cellid_000047185-1",NA
"cellid_000047186-1",NA
"cellid_000047187-1",NA
"cellid_000047189-1",NA
"cellid_000047190-1",NA
"cellid_000047192-1","3"
"cellid_000047194-1",NA
"cellid_000047195-1",NA
"cellid_000047196-1",NA
"cellid_000047197-1",NA
"cellid_000047199-1",NA
"cellid_000047200-1",NA
"cellid_000047201-1",NA
"cellid_000047202-1",NA
"cellid_000047204-1",NA
"cellid_000047205-1",NA
"cellid_000047209-1",NA
"cellid_000047210-1","6"
"cellid_000047212-1",NA
"cellid_000047214-1",NA
"cellid_000047216-1",NA
"cellid_000047217-1",NA
"cellid_000047219-1",NA
"cellid_000047222-1",NA
"cellid_000047223-1",NA
"cellid_000047225-1",NA
"cellid_000047228-1",NA
"cellid_000047231-1",NA
"cellid_000047232-1",NA
"cellid_000047233-1",NA
"cellid_000047236-1",NA
"cellid_000047238-1",NA
"cellid_000047239-1",NA
"cellid_000047240-1",NA
"cellid_000047241-1",NA
"cellid_000047242-1",NA
"cellid_000047244-1",NA
"cellid_000047245-1",NA
"cellid_000047247-1",NA
"cellid_000047251-1",NA
"cellid_000047252-1",NA
"cellid_000047254-1",NA
"cellid_000047255-1",NA
"cellid_000047256-1",NA
"cellid_000047257-1",NA
"cellid_000047260-1",NA
"cellid_000047261-1",NA
"cellid_000047263-1",NA
"cellid_000047264-1",NA
"cellid_000047265-1",NA
"cellid_000047266-1",NA
"cellid_000047268-1",NA
"cellid_000047269-1",NA
"cellid_000047270-1",NA
"cellid_000047271-1",NA
"cellid_000047272-1",NA
"cellid_000047273-1",NA
"cellid_000047274-1",NA
"cellid_000047275-1",NA
"cellid_000047276-1",NA
"cellid_000047277-1",NA
"cellid_000047279-1",NA
"cellid_000047280-1",NA
"cellid_000047282-1",NA
"cellid_000047283-1","5"
"cellid_000047285-1","0"
"cellid_000047286-1",NA
"cellid_000047287-1",NA
"cellid_000047288-1",NA
"cellid_000047291-1",NA
"cellid_000047293-1",NA
"cellid_000047294-1",NA
"cellid_000047296-1",NA
"cellid_000047298-1",NA
"cellid_000047299-1",NA
"cellid_000047300-1","18"
"cellid_000047301-1",NA
"cellid_000047302-1",NA
"cellid_000047303-1","16"
"cellid_000047304-1",NA
"cellid_000047305-1",NA
"cellid_000047306-1",NA
"cellid_000047308-1",NA
"cellid_000047310-1",NA
"cellid_000047311-1",NA
"cellid_000047312-1",NA
"cellid_000047313-1",NA
"cellid_000047314-1",NA
"cellid_000047316-1",NA
"cellid_000047317-1",NA
"cellid_000047318-1",NA
"cellid_000047319-1",NA
"cellid_000047320-1",NA
"cellid_000047321-1",NA
"cellid_000047322-1",NA
"cellid_000047323-1","16"
"cellid_000047325-1",NA
"cellid_000047326-1","3"
"cellid_000047327-1",NA
"cellid_000047329-1",NA
"cellid_000047330-1",NA
"cellid_000047331-1",NA
"cellid_000047333-1",NA
"cellid_000047335-1",NA
"cellid_000047336-1",NA
"cellid_000047337-1",NA
"cellid_000047338-1",NA
"cellid_000047339-1",NA
"cellid_000047340-1",NA
"cellid_000047342-1",NA
"cellid_000047343-1",NA
"cellid_000047347-1",NA
"cellid_000047348-1",NA
"cellid_000047349-1",NA
"cellid_000047350-1",NA
"cellid_000047351-1",NA
"cellid_000047352-1",NA
"cellid_000047354-1",NA
"cellid_000047355-1",NA
"cellid_000047356-1",NA
"cellid_000047357-1",NA
"cellid_000047358-1",NA
"cellid_000047360-1",NA
"cellid_000047361-1",NA
"cellid_000047364-1",NA
"cellid_000047365-1",NA
"cellid_000047367-1",NA
"cellid_000047369-1",NA
"cellid_000047370-1",NA
"cellid_000047371-1",NA
"cellid_000047373-1",NA
"cellid_000047374-1",NA
"cellid_000047375-1",NA
"cellid_000047378-1","0"
"cellid_000047379-1",NA
"cellid_000047380-1",NA
"cellid_000047383-1",NA
"cellid_000047384-1",NA
"cellid_000047385-1",NA
"cellid_000047387-1",NA
"cellid_000047388-1",NA
"cellid_000047389-1",NA
"cellid_000047390-1",NA
"cellid_000047391-1",NA
"cellid_000047392-1",NA
"cellid_000047393-1",NA
"cellid_000047394-1",NA
"cellid_000047395-1",NA
"cellid_000047396-1",NA
"cellid_000047397-1",NA
"cellid_000047399-1",NA
"cellid_000047401-1",NA
"cellid_000047402-1",NA
"cellid_000047404-1",NA
"cellid_000047405-1",NA
"cellid_000047406-1",NA
"cellid_000047407-1",NA
"cellid_000047409-1",NA
"cellid_000047410-1","3"
"cellid_000047413-1","16"
"cellid_000047414-1",NA
"cellid_000047415-1",NA
"cellid_000047418-1",NA
"cellid_000047421-1",NA
"cellid_000047423-1",NA
"cellid_000047425-1",NA
"cellid_000047428-1",NA
"cellid_000047430-1",NA
"cellid_000047431-1",NA
"cellid_000047436-1",NA
"cellid_000047438-1",NA
"cellid_000047439-1",NA
"cellid_000047440-1",NA
"cellid_000047443-1",NA
"cellid_000047444-1",NA
"cellid_000047445-1",NA
"cellid_000047447-1",NA
"cellid_000047449-1",NA
"cellid_000047450-1",NA
"cellid_000047452-1",NA
"cellid_000047454-1",NA
"cellid_000047455-1",NA
"cellid_000047456-1",NA
"cellid_000047458-1","23"
"cellid_000047459-1",NA
"cellid_000047461-1",NA
"cellid_000047462-1",NA
"cellid_000047465-1",NA
"cellid_000047466-1",NA
"cellid_000047467-1",NA
"cellid_000047469-1",NA
"cellid_000047472-1",NA
"cellid_000047473-1",NA
"cellid_000047474-1",NA
"cellid_000047476-1",NA
"cellid_000047477-1",NA
"cellid_000047478-1",NA
"cellid_000047479-1",NA
"cellid_000047487-1","10"
"cellid_000047488-1",NA
"cellid_000047490-1",NA
"cellid_000047491-1",NA
"cellid_000047492-1","7"
"cellid_000047493-1",NA
"cellid_000047494-1",NA
"cellid_000047496-1",NA
"cellid_000047497-1",NA
"cellid_000047498-1",NA
"cellid_000047499-1",NA
"cellid_000047501-1",NA
"cellid_000047503-1",NA
"cellid_000047504-1",NA
"cellid_000047506-1",NA
"cellid_000047507-1",NA
"cellid_000047508-1","17"
"cellid_000047509-1",NA
"cellid_000047510-1",NA
"cellid_000047511-1",NA
"cellid_000047514-1",NA
"cellid_000047516-1",NA
"cellid_000047518-1",NA
"cellid_000047519-1",NA
"cellid_000047521-1",NA
"cellid_000047522-1",NA
"cellid_000047523-1","23"
"cellid_000047524-1",NA
"cellid_000047525-1",NA
"cellid_000047526-1",NA
"cellid_000047527-1","10"
"cellid_000047528-1",NA
"cellid_000047529-1",NA
"cellid_000047530-1",NA
"cellid_000047531-1",NA
"cellid_000047532-1",NA
"cellid_000047533-1",NA
"cellid_000047535-1",NA
"cellid_000047536-1",NA
"cellid_000047538-1",NA
"cellid_000047540-1","10"
"cellid_000047541-1",NA
"cellid_000047542-1","3"
"cellid_000047543-1",NA
"cellid_000047544-1",NA
"cellid_000047545-1",NA
"cellid_000047546-1",NA
"cellid_000047547-1",NA
"cellid_000047551-1",NA
"cellid_000047552-1",NA
"cellid_000047553-1",NA
"cellid_000047554-1",NA
"cellid_000047557-1",NA
"cellid_000047558-1",NA
"cellid_000047559-1",NA
"cellid_000047560-1",NA
"cellid_000047563-1",NA
"cellid_000047564-1",NA
"cellid_000047565-1",NA
"cellid_000047566-1",NA
"cellid_000047568-1",NA
"cellid_000047569-1",NA
"cellid_000047571-1",NA
"cellid_000047572-1",NA
"cellid_000047573-1",NA
"cellid_000047574-1",NA
"cellid_000047575-1",NA
"cellid_000047576-1",NA
"cellid_000047577-1","0"
"cellid_000047578-1",NA
"cellid_000047580-1",NA
"cellid_000047583-1",NA
"cellid_000047584-1",NA
"cellid_000047585-1",NA
"cellid_000047586-1",NA
"cellid_000047587-1",NA
"cellid_000047589-1",NA
"cellid_000047590-1",NA
"cellid_000047591-1",NA
"cellid_000047593-1",NA
"cellid_000047594-1",NA
"cellid_000047597-1",NA
"cellid_000047598-1",NA
"cellid_000047599-1",NA
"cellid_000047600-1",NA
"cellid_000047601-1",NA
"cellid_000047602-1",NA
"cellid_000047604-1",NA
"cellid_000047605-1",NA
"cellid_000047607-1",NA
"cellid_000047611-1",NA
"cellid_000047612-1",NA
"cellid_000047613-1",NA
"cellid_000047614-1",NA
"cellid_000047615-1","16"
"cellid_000047617-1",NA
"cellid_000047618-1",NA
"cellid_000047620-1","5"
"cellid_000047621-1",NA
"cellid_000047622-1",NA
"cellid_000047623-1","3"
"cellid_000047625-1","5"
"cellid_000047626-1",NA
"cellid_000047627-1",NA
"cellid_000047628-1",NA
"cellid_000047630-1",NA
"cellid_000047632-1",NA
"cellid_000047633-1",NA
"cellid_000047634-1",NA
"cellid_000047635-1",NA
"cellid_000047636-1","0"
"cellid_000047638-1",NA
"cellid_000047639-1",NA
"cellid_000047641-1",NA
"cellid_000047642-1",NA
"cellid_000047643-1",NA
"cellid_000047644-1",NA
"cellid_000047645-1",NA
"cellid_000047646-1",NA
"cellid_000047647-1",NA
"cellid_000047648-1",NA
"cellid_000047649-1",NA
"cellid_000047650-1",NA
"cellid_000047651-1",NA
"cellid_000047653-1",NA
"cellid_000047654-1",NA
"cellid_000047655-1",NA
"cellid_000047657-1",NA
"cellid_000047658-1",NA
"cellid_000047659-1",NA
"cellid_000047660-1",NA
"cellid_000047661-1",NA
"cellid_000047662-1",NA
"cellid_000047663-1",NA
"cellid_000047665-1",NA
"cellid_000047667-1",NA
"cellid_000047668-1",NA
"cellid_000047670-1",NA
"cellid_000047671-1",NA
"cellid_000047673-1",NA
"cellid_000047674-1",NA
"cellid_000047675-1",NA
"cellid_000047676-1",NA
"cellid_000047677-1","26"
"cellid_000047679-1",NA
"cellid_000047687-1",NA
"cellid_000047688-1",NA
"cellid_000047689-1",NA
"cellid_000047690-1",NA
"cellid_000047691-1",NA
"cellid_000047692-1",NA
"cellid_000047693-1",NA
"cellid_000047694-1",NA
"cellid_000047695-1",NA
"cellid_000047696-1","3"
"cellid_000047698-1",NA
"cellid_000047699-1",NA
"cellid_000047701-1",NA
"cellid_000047702-1",NA
"cellid_000047703-1",NA
"cellid_000047704-1",NA
"cellid_000047705-1",NA
"cellid_000047706-1","2"
"cellid_000047707-1",NA
"cellid_000047708-1",NA
"cellid_000047709-1",NA
"cellid_000047710-1",NA
"cellid_000047712-1",NA
"cellid_000047713-1",NA
"cellid_000047715-1",NA
"cellid_000047718-1",NA
"cellid_000047719-1",NA
"cellid_000047720-1",NA
"cellid_000047721-1",NA
"cellid_000047722-1",NA
"cellid_000047723-1",NA
"cellid_000047724-1",NA
"cellid_000047725-1",NA
"cellid_000047727-1",NA
"cellid_000047729-1",NA
"cellid_000047730-1",NA
"cellid_000047731-1",NA
"cellid_000047732-1","5"
"cellid_000047733-1",NA
"cellid_000047734-1",NA
"cellid_000047735-1",NA
"cellid_000047736-1",NA
"cellid_000047737-1",NA
"cellid_000047740-1",NA
"cellid_000047741-1",NA
"cellid_000047742-1",NA
"cellid_000047743-1",NA
"cellid_000047744-1",NA
"cellid_000047746-1",NA
"cellid_000047748-1",NA
"cellid_000047749-1",NA
"cellid_000047750-1",NA
"cellid_000047751-1",NA
"cellid_000047752-1","16"
"cellid_000047753-1",NA
"cellid_000047754-1",NA
"cellid_000047756-1",NA
"cellid_000047758-1",NA
"cellid_000047759-1",NA
"cellid_000047760-1",NA
"cellid_000047761-1",NA
"cellid_000047762-1",NA
"cellid_000047764-1",NA
"cellid_000047765-1",NA
"cellid_000047766-1",NA
"cellid_000047767-1",NA
"cellid_000047768-1",NA
"cellid_000047770-1",NA
"cellid_000047771-1",NA
"cellid_000047772-1",NA
"cellid_000047773-1",NA
"cellid_000047774-1",NA
"cellid_000047775-1",NA
"cellid_000047776-1",NA
"cellid_000047777-1",NA
"cellid_000047778-1",NA
"cellid_000047779-1",NA
"cellid_000047780-1",NA
"cellid_000047781-1",NA
"cellid_000047782-1",NA
"cellid_000047784-1",NA
"cellid_000047785-1",NA
"cellid_000047786-1","9"
"cellid_000047787-1",NA
"cellid_000047788-1",NA
"cellid_000047789-1",NA
"cellid_000047790-1",NA
"cellid_000047791-1",NA
"cellid_000047792-1",NA
"cellid_000047793-1",NA
"cellid_000047794-1",NA
"cellid_000047795-1",NA
"cellid_000047796-1",NA
"cellid_000047797-1",NA
"cellid_000047798-1",NA
"cellid_000047799-1",NA
"cellid_000047801-1",NA
"cellid_000047802-1",NA
"cellid_000047803-1",NA
"cellid_000047804-1",NA
"cellid_000047805-1",NA
"cellid_000047806-1",NA
"cellid_000047807-1",NA
"cellid_000047808-1",NA
"cellid_000047809-1",NA
"cellid_000047810-1",NA
"cellid_000047811-1",NA
"cellid_000047812-1",NA
"cellid_000047813-1",NA
"cellid_000047814-1","3"
"cellid_000047815-1",NA
"cellid_000047816-1",NA
"cellid_000047817-1",NA
"cellid_000047818-1","3"
"cellid_000047819-1",NA
"cellid_000047820-1",NA
"cellid_000047821-1",NA
"cellid_000047822-1",NA
"cellid_000047823-1",NA
"cellid_000047824-1",NA
"cellid_000047825-1",NA
"cellid_000047826-1",NA
"cellid_000047827-1",NA
"cellid_000047828-1",NA
"cellid_000047829-1",NA
"cellid_000047830-1","5"
"cellid_000047831-1",NA
"cellid_000047832-1",NA
"cellid_000047833-1",NA
"cellid_000047834-1",NA
"cellid_000047835-1",NA
"cellid_000047836-1",NA
"cellid_000047837-1",NA
"cellid_000047838-1","3"
"cellid_000047839-1",NA
"cellid_000047840-1",NA
"cellid_000047841-1",NA
"cellid_000047842-1",NA
"cellid_000047843-1",NA
"cellid_000047844-1",NA
"cellid_000047845-1","3"
"cellid_000047846-1",NA
"cellid_000047847-1",NA
"cellid_000047848-1",NA
"cellid_000047849-1",NA
"cellid_000047850-1",NA
"cellid_000047851-1",NA
"cellid_000047852-1",NA
"cellid_000047853-1",NA
"cellid_000047854-1",NA
"cellid_000047857-1",NA
"cellid_000047858-1",NA
"cellid_000047859-1",NA
"cellid_000047860-1",NA
"cellid_000047861-1",NA
"cellid_000047863-1",NA
"cellid_000047864-1",NA
"cellid_000047865-1",NA
"cellid_000047866-1",NA
"cellid_000047867-1",NA
"cellid_000047869-1","10"
"cellid_000047870-1",NA
"cellid_000047872-1",NA
"cellid_000047873-1",NA
"cellid_000047874-1",NA
"cellid_000047875-1",NA
"cellid_000047876-1",NA
"cellid_000047878-1",NA
"cellid_000047879-1",NA
"cellid_000047880-1",NA
"cellid_000047881-1",NA
"cellid_000047882-1",NA
"cellid_000047883-1",NA
"cellid_000047884-1",NA
"cellid_000047885-1",NA
"cellid_000047886-1","10"
"cellid_000047887-1",NA
"cellid_000047888-1",NA
"cellid_000047889-1",NA
"cellid_000047890-1","3"
"cellid_000047891-1",NA
"cellid_000047892-1",NA
"cellid_000047893-1",NA
"cellid_000047894-1",NA
"cellid_000047895-1",NA
"cellid_000047896-1",NA
"cellid_000047897-1",NA
"cellid_000047899-1",NA
"cellid_000047900-1",NA
"cellid_000047901-1",NA
"cellid_000047906-1",NA
"cellid_000047907-1",NA
"cellid_000047908-1","22"
"cellid_000047909-1",NA
"cellid_000047910-1",NA
"cellid_000047911-1",NA
"cellid_000047912-1",NA
"cellid_000047913-1",NA
"cellid_000047915-1",NA
"cellid_000047916-1",NA
"cellid_000047917-1",NA
"cellid_000047918-1",NA
"cellid_000047919-1",NA
"cellid_000047920-1",NA
"cellid_000047921-1",NA
"cellid_000047922-1",NA
"cellid_000047923-1",NA
"cellid_000047924-1",NA
"cellid_000047925-1",NA
"cellid_000047926-1",NA
"cellid_000047928-1",NA
"cellid_000047929-1",NA
"cellid_000047930-1",NA
"cellid_000047931-1","5"
"cellid_000047932-1",NA
"cellid_000047933-1",NA
"cellid_000047934-1",NA
"cellid_000047935-1",NA
"cellid_000047937-1",NA
"cellid_000047938-1",NA
"cellid_000047939-1",NA
"cellid_000047940-1",NA
"cellid_000047941-1",NA
"cellid_000047942-1",NA
"cellid_000047943-1",NA
"cellid_000047944-1",NA
"cellid_000047945-1",NA
"cellid_000047946-1",NA
"cellid_000047947-1",NA
"cellid_000047948-1",NA
"cellid_000047950-1",NA
"cellid_000047952-1",NA
"cellid_000047953-1",NA
"cellid_000047954-1",NA
"cellid_000047956-1",NA
"cellid_000047957-1",NA
"cellid_000047958-1",NA
"cellid_000047959-1",NA
"cellid_000047961-1",NA
"cellid_000047962-1",NA
"cellid_000047963-1",NA
"cellid_000047964-1",NA
"cellid_000047965-1",NA
"cellid_000047966-1",NA
"cellid_000047967-1",NA
"cellid_000047968-1",NA
"cellid_000047969-1",NA
"cellid_000047971-1",NA
"cellid_000047972-1","13"
"cellid_000047973-1",NA
"cellid_000047974-1",NA
"cellid_000047975-1",NA
"cellid_000047976-1",NA
"cellid_000047977-1",NA
"cellid_000047978-1",NA
"cellid_000047979-1",NA
"cellid_000047980-1",NA
"cellid_000047981-1",NA
"cellid_000047982-1",NA
"cellid_000047983-1",NA
"cellid_000047986-1",NA
"cellid_000047987-1",NA
"cellid_000047988-1",NA
"cellid_000047990-1",NA
"cellid_000047991-1","3"
"cellid_000047992-1",NA
"cellid_000047993-1",NA
"cellid_000047994-1",NA
"cellid_000047995-1",NA
"cellid_000047996-1",NA
"cellid_000047997-1",NA
"cellid_000047998-1",NA
"cellid_000047999-1",NA
"cellid_000048000-1",NA
"cellid_000048001-1",NA
"cellid_000048002-1",NA
"cellid_000048003-1",NA
"cellid_000048004-1",NA
"cellid_000048005-1",NA
"cellid_000048006-1",NA
"cellid_000048008-1",NA
"cellid_000048009-1",NA
"cellid_000048010-1",NA
"cellid_000048011-1",NA
"cellid_000048012-1",NA
"cellid_000048014-1",NA
"cellid_000048015-1",NA
"cellid_000048016-1","5"
"cellid_000048017-1",NA
"cellid_000048018-1",NA
"cellid_000048019-1",NA
"cellid_000048020-1",NA
"cellid_000048021-1",NA
"cellid_000048022-1",NA
"cellid_000048023-1",NA
"cellid_000048024-1",NA
"cellid_000048025-1",NA
"cellid_000048026-1",NA
"cellid_000048027-1","3"
"cellid_000048029-1",NA
"cellid_000048031-1",NA
"cellid_000048032-1",NA
"cellid_000048033-1","26"
"cellid_000048035-1",NA
"cellid_000048036-1",NA
"cellid_000048037-1",NA
"cellid_000048038-1",NA
"cellid_000048039-1",NA
"cellid_000048041-1",NA
"cellid_000048042-1",NA
"cellid_000048043-1",NA
"cellid_000048045-1",NA
"cellid_000048046-1",NA
"cellid_000048047-1",NA
"cellid_000048049-1",NA
"cellid_000048050-1","2"
"cellid_000048051-1",NA
"cellid_000048052-1",NA
"cellid_000048053-1",NA
"cellid_000048054-1",NA
"cellid_000048056-1",NA
"cellid_000048057-1",NA
"cellid_000048060-1",NA
"cellid_000048061-1",NA
"cellid_000048062-1",NA
"cellid_000048063-1",NA
"cellid_000048064-1",NA
"cellid_000048066-1",NA
"cellid_000048067-1",NA
"cellid_000048068-1",NA
"cellid_000048069-1",NA
"cellid_000048070-1",NA
"cellid_000048072-1",NA
"cellid_000048074-1","9"
"cellid_000048075-1",NA
"cellid_000048076-1",NA
"cellid_000048078-1",NA
"cellid_000048079-1",NA
"cellid_000048082-1",NA
"cellid_000048086-1",NA
"cellid_000048087-1","12"
"cellid_000048088-1",NA
"cellid_000048089-1",NA
"cellid_000048090-1",NA
