"Barcode","multiome_predicted"
"cellid_000020426-1","24"
"cellid_000020427-1","6"
"cellid_000020428-1","24"
"cellid_000020429-1","3"
"cellid_000020430-1","3"
"cellid_000020431-1","0"
"cellid_000020432-1","24"
"cellid_000020434-1","3"
"cellid_000020435-1","24"
"cellid_000020436-1","24"
"cellid_000020438-1","0"
"cellid_000020439-1","3"
"cellid_000020440-1","24"
"cellid_000020441-1","24"
"cellid_000020442-1","24"
"cellid_000020444-1","0"
"cellid_000020445-1","3"
"cellid_000020448-1","6"
"cellid_000020449-1","0"
"cellid_000020450-1","3"
"cellid_000020451-1","0"
"cellid_000020452-1","3"
"cellid_000020453-1","0"
"cellid_000020454-1","24"
"cellid_000020455-1","0"
"cellid_000020456-1","0"
"cellid_000020457-1","24"
"cellid_000020458-1","0"
"cellid_000020460-1","0"
"cellid_000020461-1","3"
"cellid_000020462-1","24"
"cellid_000020463-1","3"
"cellid_000020464-1","3"
"cellid_000020465-1","3"
"cellid_000020466-1","3"
"cellid_000020467-1","3"
"cellid_000020468-1","0"
"cellid_000020469-1","0"
"cellid_000020470-1","3"
"cellid_000020471-1","3"
"cellid_000020472-1","3"
"cellid_000020473-1","3"
"cellid_000020474-1","24"
"cellid_000020475-1","3"
"cellid_000020476-1","3"
"cellid_000020477-1","0"
"cellid_000020478-1","3"
"cellid_000020479-1","24"
"cellid_000020480-1","6"
"cellid_000020481-1","24"
"cellid_000020482-1","24"
"cellid_000020483-1","3"
"cellid_000020484-1","0"
"cellid_000020485-1","24"
"cellid_000020486-1","3"
"cellid_000020488-1","3"
"cellid_000020489-1","24"
"cellid_000020490-1","6"
"cellid_000020491-1","3"
"cellid_000020492-1","0"
"cellid_000020493-1","3"
"cellid_000020494-1","3"
"cellid_000020495-1","3"
"cellid_000020496-1","3"
"cellid_000020497-1","24"
"cellid_000020498-1","0"
"cellid_000020499-1","24"
"cellid_000020500-1","6"
"cellid_000020501-1","0"
"cellid_000020502-1","0"
"cellid_000020503-1","3"
"cellid_000020506-1","0"
"cellid_000020507-1","0"
"cellid_000020508-1","0"
"cellid_000020510-1","0"
"cellid_000020511-1","24"
"cellid_000020512-1","0"
"cellid_000020513-1","3"
"cellid_000020514-1","3"
"cellid_000020515-1","24"
"cellid_000020516-1","3"
"cellid_000020518-1","3"
"cellid_000020520-1","24"
"cellid_000020521-1","24"
"cellid_000020522-1","24"
"cellid_000020523-1","24"
"cellid_000020525-1","24"
"cellid_000020526-1","3"
"cellid_000020528-1","24"
"cellid_000020529-1","3"
"cellid_000020531-1","3"
"cellid_000020532-1","3"
"cellid_000020533-1","24"
"cellid_000020534-1","3"
"cellid_000020535-1","0"
"cellid_000020536-1","0"
"cellid_000020537-1","0"
"cellid_000020538-1","3"
"cellid_000020539-1","0"
"cellid_000020540-1","24"
"cellid_000020541-1","3"
"cellid_000020542-1","24"
"cellid_000020543-1","3"
"cellid_000020544-1","24"
"cellid_000020545-1","24"
"cellid_000020547-1","3"
"cellid_000020548-1","3"
"cellid_000020549-1","24"
"cellid_000020550-1","3"
"cellid_000020551-1","3"
"cellid_000020552-1","3"
"cellid_000020553-1","0"
"cellid_000020554-1","3"
"cellid_000020555-1","3"
"cellid_000020556-1","0"
"cellid_000020557-1","24"
"cellid_000020558-1","3"
"cellid_000020559-1","3"
"cellid_000020560-1","0"
"cellid_000020562-1","0"
"cellid_000020563-1","3"
"cellid_000020564-1","0"
"cellid_000020565-1","3"
"cellid_000020566-1","0"
"cellid_000020569-1","24"
"cellid_000020570-1","24"
"cellid_000020571-1","3"
"cellid_000020574-1","0"
"cellid_000020575-1","24"
"cellid_000020576-1","0"
"cellid_000020577-1","0"
"cellid_000020578-1","3"
"cellid_000020579-1","0"
"cellid_000020581-1","0"
"cellid_000020583-1","24"
"cellid_000020584-1","0"
"cellid_000020585-1","0"
"cellid_000020586-1","3"
"cellid_000020587-1","0"
"cellid_000020588-1","6"
"cellid_000020589-1","24"
"cellid_000020590-1","24"
"cellid_000020591-1","3"
"cellid_000020592-1","0"
"cellid_000020594-1","0"
"cellid_000020595-1","3"
"cellid_000020596-1","24"
"cellid_000020597-1","24"
"cellid_000020598-1","3"
"cellid_000020599-1","0"
"cellid_000020601-1","3"
"cellid_000020602-1","22"
"cellid_000020603-1","6"
"cellid_000020604-1","0"
"cellid_000020605-1","0"
"cellid_000020606-1","3"
"cellid_000020607-1","24"
"cellid_000020608-1","6"
"cellid_000020609-1","0"
"cellid_000020611-1","24"
"cellid_000020613-1","3"
"cellid_000020614-1","3"
"cellid_000020615-1","24"
"cellid_000020616-1","3"
"cellid_000020617-1","6"
"cellid_000020618-1","3"
"cellid_000020619-1","0"
"cellid_000020620-1","3"
"cellid_000020621-1","3"
"cellid_000020622-1","3"
"cellid_000020623-1","3"
"cellid_000020624-1","24"
"cellid_000020625-1","3"
"cellid_000020626-1","0"
"cellid_000020627-1","3"
"cellid_000020628-1","24"
"cellid_000020629-1","0"
"cellid_000020630-1","0"
"cellid_000020631-1","6"
"cellid_000020632-1","24"
"cellid_000020633-1","24"
"cellid_000020635-1","3"
"cellid_000020636-1","0"
"cellid_000020637-1","6"
"cellid_000020638-1","0"
"cellid_000020639-1","24"
"cellid_000020640-1","0"
"cellid_000020641-1","24"
"cellid_000020644-1","3"
"cellid_000020645-1","3"
"cellid_000020646-1","0"
"cellid_000020647-1","3"
"cellid_000020648-1","6"
"cellid_000020649-1","3"
"cellid_000020650-1","0"
"cellid_000020651-1","3"
"cellid_000020652-1","0"
"cellid_000020653-1","24"
"cellid_000020654-1","3"
"cellid_000020655-1","0"
"cellid_000020656-1","24"
"cellid_000020657-1","3"
"cellid_000020658-1","24"
"cellid_000020660-1","0"
"cellid_000020661-1","0"
"cellid_000020663-1","0"
"cellid_000020664-1","3"
"cellid_000020665-1","24"
"cellid_000020666-1","0"
"cellid_000020667-1","24"
"cellid_000020668-1","0"
"cellid_000020669-1","0"
"cellid_000020670-1","0"
"cellid_000020671-1","3"
"cellid_000020673-1","24"
"cellid_000020674-1","0"
"cellid_000020675-1","24"
"cellid_000020677-1","6"
"cellid_000020678-1","3"
"cellid_000020679-1","0"
"cellid_000020680-1","24"
"cellid_000020682-1","3"
"cellid_000020683-1","0"
"cellid_000020684-1","0"
"cellid_000020685-1","3"
"cellid_000020686-1","3"
"cellid_000020687-1","0"
"cellid_000020688-1","3"
"cellid_000020689-1","24"
"cellid_000020690-1","0"
"cellid_000020691-1","24"
"cellid_000020692-1","0"
"cellid_000020693-1","0"
"cellid_000020695-1","6"
"cellid_000020696-1","0"
"cellid_000020698-1","3"
"cellid_000020699-1","24"
"cellid_000020700-1","0"
"cellid_000020701-1","24"
"cellid_000020702-1","0"
"cellid_000020703-1","0"
"cellid_000020704-1","24"
"cellid_000020705-1","3"
"cellid_000020706-1","3"
"cellid_000020708-1","3"
"cellid_000020709-1","24"
"cellid_000020710-1","0"
"cellid_000020711-1","0"
"cellid_000020712-1","0"
"cellid_000020713-1","3"
"cellid_000020714-1","0"
"cellid_000020715-1","0"
"cellid_000020716-1","24"
"cellid_000020717-1","3"
"cellid_000020718-1","6"
"cellid_000020719-1","3"
"cellid_000020720-1","0"
"cellid_000020721-1","0"
"cellid_000020722-1","3"
"cellid_000020723-1","24"
"cellid_000020724-1","3"
"cellid_000020725-1","0"
"cellid_000020726-1","24"
"cellid_000020727-1","3"
"cellid_000020728-1","0"
"cellid_000020729-1","3"
"cellid_000020730-1","0"
"cellid_000020731-1","24"
"cellid_000020732-1","3"
"cellid_000020733-1","0"
"cellid_000020734-1","24"
"cellid_000020735-1","0"
"cellid_000020736-1","24"
"cellid_000020737-1","3"
"cellid_000020739-1","24"
"cellid_000020740-1","0"
"cellid_000020741-1","3"
"cellid_000020742-1","3"
"cellid_000020743-1","3"
"cellid_000020744-1","3"
"cellid_000020745-1","0"
"cellid_000020746-1","3"
"cellid_000020747-1","0"
"cellid_000020748-1","3"
"cellid_000020749-1","3"
"cellid_000020750-1","0"
"cellid_000020751-1","3"
"cellid_000020752-1","0"
"cellid_000020753-1","22"
"cellid_000020754-1","3"
"cellid_000020755-1","24"
"cellid_000020756-1","24"
"cellid_000020757-1","3"
"cellid_000020758-1","0"
"cellid_000020761-1","0"
"cellid_000020762-1","3"
"cellid_000020763-1","22"
"cellid_000020764-1","23"
"cellid_000020765-1","3"
"cellid_000020767-1","24"
"cellid_000020768-1","6"
"cellid_000020769-1","0"
"cellid_000020770-1","0"
"cellid_000020771-1","3"
"cellid_000020772-1","3"
"cellid_000020773-1","0"
"cellid_000020775-1","24"
"cellid_000020776-1","6"
"cellid_000020777-1","3"
"cellid_000020778-1","3"
"cellid_000020779-1","3"
"cellid_000020780-1","3"
"cellid_000020781-1","3"
"cellid_000020782-1","0"
"cellid_000020783-1","0"
"cellid_000020784-1","3"
"cellid_000020785-1","0"
"cellid_000020786-1","3"
"cellid_000020787-1","3"
"cellid_000020788-1","24"
"cellid_000020789-1","3"
"cellid_000020790-1","24"
"cellid_000020791-1","3"
"cellid_000020792-1","3"
"cellid_000020793-1","3"
"cellid_000020794-1","24"
"cellid_000020795-1","0"
"cellid_000020796-1","0"
"cellid_000020797-1","3"
"cellid_000020798-1","0"
"cellid_000020800-1","0"
"cellid_000020801-1","24"
"cellid_000020802-1","0"
"cellid_000020803-1","0"
"cellid_000020804-1","3"
"cellid_000020805-1","0"
"cellid_000020806-1","24"
"cellid_000020807-1","3"
"cellid_000020808-1","24"
"cellid_000020809-1","24"
"cellid_000020810-1","3"
"cellid_000020811-1","0"
"cellid_000020812-1","3"
"cellid_000020813-1","3"
"cellid_000020816-1","3"
"cellid_000020818-1","24"
"cellid_000020819-1","3"
"cellid_000020820-1","3"
"cellid_000020821-1","6"
"cellid_000020822-1","24"
"cellid_000020823-1","3"
"cellid_000020824-1","3"
"cellid_000020825-1","3"
"cellid_000020826-1","3"
"cellid_000020828-1","24"
"cellid_000020829-1","0"
"cellid_000020830-1","24"
"cellid_000020831-1","0"
"cellid_000020832-1","0"
"cellid_000020833-1","3"
"cellid_000020834-1","0"
"cellid_000020835-1","0"
"cellid_000020836-1","3"
"cellid_000020837-1","24"
"cellid_000020838-1","14"
"cellid_000020839-1","24"
"cellid_000020840-1","0"
"cellid_000020842-1","3"
"cellid_000020843-1","24"
"cellid_000020844-1","24"
"cellid_000020845-1","3"
"cellid_000020846-1","3"
"cellid_000020847-1","3"
"cellid_000020848-1","3"
"cellid_000020849-1","24"
"cellid_000020850-1","24"
"cellid_000020851-1","3"
"cellid_000020853-1","3"
"cellid_000020854-1","3"
"cellid_000020855-1","3"
"cellid_000020856-1","0"
"cellid_000020859-1","3"
"cellid_000020860-1","3"
"cellid_000020861-1","6"
"cellid_000020863-1","0"
"cellid_000020864-1","0"
"cellid_000020865-1","0"
"cellid_000020866-1","3"
"cellid_000020868-1","12"
"cellid_000020870-1","3"
"cellid_000020871-1","0"
"cellid_000020872-1","3"
"cellid_000020873-1","0"
"cellid_000020874-1","3"
"cellid_000020875-1","24"
"cellid_000020876-1","24"
"cellid_000020877-1","3"
"cellid_000020879-1","0"
"cellid_000020880-1","24"
"cellid_000020881-1","3"
"cellid_000020883-1","0"
"cellid_000020884-1","0"
"cellid_000020885-1","3"
"cellid_000020886-1","24"
"cellid_000020889-1","3"
"cellid_000020890-1","24"
"cellid_000020891-1","0"
"cellid_000020895-1","3"
"cellid_000020896-1","0"
"cellid_000020897-1","24"
"cellid_000020898-1","24"
"cellid_000020899-1","3"
"cellid_000020900-1","3"
"cellid_000020901-1","3"
"cellid_000020902-1","24"
"cellid_000020903-1","0"
"cellid_000020904-1","24"
"cellid_000020905-1","3"
"cellid_000020906-1","3"
"cellid_000020907-1","3"
"cellid_000020909-1","3"
"cellid_000020910-1","3"
"cellid_000020911-1","3"
"cellid_000020913-1","0"
"cellid_000020914-1","0"
"cellid_000020915-1","24"
"cellid_000020916-1","0"
"cellid_000020918-1","0"
"cellid_000020919-1","24"
"cellid_000020920-1","3"
"cellid_000020921-1","24"
"cellid_000020922-1","3"
"cellid_000020923-1","24"
"cellid_000020924-1","0"
"cellid_000020925-1","0"
"cellid_000020926-1","0"
"cellid_000020927-1","24"
"cellid_000020928-1","24"
"cellid_000020929-1","3"
"cellid_000020930-1","3"
"cellid_000020931-1","6"
"cellid_000020932-1","0"
"cellid_000020933-1","0"
"cellid_000020934-1","3"
"cellid_000020935-1","0"
"cellid_000020936-1","3"
"cellid_000020937-1","3"
"cellid_000020938-1","24"
"cellid_000020939-1","0"
"cellid_000020940-1","0"
"cellid_000020941-1","0"
"cellid_000020943-1","3"
"cellid_000020944-1","24"
"cellid_000020945-1","24"
"cellid_000020946-1","24"
"cellid_000020947-1","0"
"cellid_000020949-1","3"
"cellid_000020952-1","24"
"cellid_000020953-1","3"
"cellid_000020954-1","3"
"cellid_000020955-1","24"
"cellid_000020956-1","22"
"cellid_000020957-1","3"
"cellid_000020958-1","0"
"cellid_000020959-1","24"
"cellid_000020960-1","6"
"cellid_000020961-1","3"
"cellid_000020962-1","3"
"cellid_000020963-1","24"
"cellid_000020964-1","0"
"cellid_000020965-1","3"
"cellid_000020966-1","3"
"cellid_000020967-1","3"
"cellid_000020968-1","24"
"cellid_000020969-1","3"
"cellid_000020971-1","24"
"cellid_000020972-1","3"
"cellid_000020973-1","0"
"cellid_000020974-1","3"
"cellid_000020975-1","3"
"cellid_000020976-1","3"
"cellid_000020977-1","0"
"cellid_000020980-1","0"
"cellid_000020982-1","3"
"cellid_000020983-1","3"
"cellid_000020984-1","3"
"cellid_000020985-1","0"
"cellid_000020986-1","3"
"cellid_000020987-1","3"
"cellid_000020988-1","3"
"cellid_000020989-1","3"
"cellid_000020990-1","3"
"cellid_000020992-1","3"
"cellid_000020993-1","3"
"cellid_000020994-1","0"
"cellid_000020995-1","3"
"cellid_000020997-1","24"
"cellid_000020998-1","24"
"cellid_000020999-1","3"
"cellid_000021000-1","3"
"cellid_000021001-1","3"
"cellid_000021002-1","3"
"cellid_000021003-1","0"
"cellid_000021004-1","3"
"cellid_000021005-1","0"
"cellid_000021007-1","24"
"cellid_000021009-1","0"
"cellid_000021011-1","3"
"cellid_000021012-1","3"
"cellid_000021013-1","0"
"cellid_000021014-1","24"
"cellid_000021015-1","24"
"cellid_000021016-1","6"
"cellid_000021017-1","0"
"cellid_000021018-1","6"
"cellid_000021019-1","24"
"cellid_000021020-1","3"
"cellid_000021022-1","24"
"cellid_000021023-1","24"
"cellid_000021024-1","3"
"cellid_000021026-1","0"
"cellid_000021027-1","24"
"cellid_000021028-1","24"
"cellid_000021029-1","24"
"cellid_000021030-1","24"
"cellid_000021033-1","6"
"cellid_000021034-1","24"
"cellid_000021036-1","24"
"cellid_000021037-1","3"
"cellid_000021038-1","0"
"cellid_000021039-1","3"
"cellid_000021040-1","3"
"cellid_000021041-1","24"
"cellid_000021042-1","3"
"cellid_000021043-1","24"
"cellid_000021044-1","0"
"cellid_000021046-1","24"
"cellid_000021047-1","3"
"cellid_000021048-1","24"
"cellid_000021049-1","3"
"cellid_000021050-1","0"
"cellid_000021051-1","24"
"cellid_000021052-1","0"
"cellid_000021053-1","3"
"cellid_000021054-1","0"
"cellid_000021055-1","0"
"cellid_000021056-1","0"
"cellid_000021057-1","24"
"cellid_000021058-1","0"
"cellid_000021059-1","3"
"cellid_000021060-1","24"
"cellid_000021062-1","3"
"cellid_000021063-1","3"
"cellid_000021064-1","3"
"cellid_000021065-1","3"
"cellid_000021066-1","3"
"cellid_000021068-1","3"
"cellid_000021069-1","24"
"cellid_000021070-1","0"
"cellid_000021071-1","3"
"cellid_000021072-1","3"
"cellid_000021073-1","0"
"cellid_000021074-1","0"
"cellid_000021075-1","0"
"cellid_000021076-1","24"
"cellid_000021077-1","3"
"cellid_000021078-1","0"
"cellid_000021079-1","25"
"cellid_000021080-1","0"
"cellid_000021081-1","3"
"cellid_000021082-1","24"
"cellid_000021083-1","6"
"cellid_000021084-1","3"
"cellid_000021087-1","3"
"cellid_000021088-1","3"
"cellid_000021089-1","3"
"cellid_000021090-1","3"
"cellid_000021091-1","0"
"cellid_000021092-1","3"
"cellid_000021093-1","24"
"cellid_000021094-1","6"
"cellid_000021095-1","3"
"cellid_000021096-1","3"
"cellid_000021098-1","3"
"cellid_000021099-1","3"
"cellid_000021100-1","24"
"cellid_000021101-1","0"
"cellid_000021102-1","3"
"cellid_000021103-1","0"
"cellid_000021104-1","3"
"cellid_000021105-1","3"
"cellid_000021106-1","24"
"cellid_000021107-1","3"
"cellid_000021108-1","24"
"cellid_000021109-1","24"
"cellid_000021110-1","24"
"cellid_000021111-1","24"
"cellid_000021112-1","6"
"cellid_000021113-1","3"
"cellid_000021114-1","0"
"cellid_000021115-1","0"
"cellid_000021117-1","25"
"cellid_000021118-1","6"
"cellid_000021120-1","24"
"cellid_000021121-1","24"
"cellid_000021122-1","3"
"cellid_000021123-1","24"
"cellid_000021124-1","3"
"cellid_000021125-1","3"
"cellid_000021126-1","3"
"cellid_000021127-1","3"
"cellid_000021128-1","0"
"cellid_000021130-1","0"
"cellid_000021131-1","0"
"cellid_000021133-1","3"
"cellid_000021134-1","3"
"cellid_000021135-1","0"
"cellid_000021136-1","24"
"cellid_000021137-1","3"
"cellid_000021138-1","3"
"cellid_000021139-1","3"
"cellid_000021140-1","3"
"cellid_000021141-1","3"
"cellid_000021142-1","24"
"cellid_000021143-1","24"
"cellid_000021144-1","0"
"cellid_000021147-1","3"
"cellid_000021148-1","24"
"cellid_000021149-1","3"
"cellid_000021150-1","3"
"cellid_000021151-1","24"
"cellid_000021152-1","24"
"cellid_000021153-1","3"
"cellid_000021154-1","3"
"cellid_000021155-1","3"
"cellid_000021156-1","3"
"cellid_000021157-1","3"
"cellid_000021158-1","24"
"cellid_000021159-1","3"
"cellid_000021160-1","3"
"cellid_000021161-1","3"
"cellid_000021162-1","3"
"cellid_000021163-1","3"
"cellid_000021164-1","6"
"cellid_000021165-1","3"
"cellid_000021166-1","3"
"cellid_000021167-1","24"
"cellid_000021168-1","22"
"cellid_000021169-1","0"
"cellid_000021170-1","3"
"cellid_000021171-1","3"
"cellid_000021172-1","3"
"cellid_000021173-1","24"
"cellid_000021174-1","3"
"cellid_000021175-1","3"
"cellid_000021176-1","0"
"cellid_000021177-1","3"
"cellid_000021179-1","3"
"cellid_000021180-1","24"
"cellid_000021181-1","3"
"cellid_000021182-1","0"
"cellid_000021183-1","24"
"cellid_000021184-1","24"
"cellid_000021185-1","3"
"cellid_000021187-1","3"
"cellid_000021188-1","24"
"cellid_000021189-1","3"
"cellid_000021190-1","0"
"cellid_000021191-1","3"
"cellid_000021192-1","24"
"cellid_000021193-1","6"
"cellid_000021194-1","3"
"cellid_000021195-1","3"
"cellid_000021197-1","0"
"cellid_000021198-1","3"
"cellid_000021199-1","3"
"cellid_000021201-1","24"
"cellid_000021202-1","0"
"cellid_000021203-1","6"
"cellid_000021204-1","3"
"cellid_000021205-1","24"
"cellid_000021207-1","24"
"cellid_000021208-1","3"
"cellid_000021209-1","3"
"cellid_000021210-1","0"
"cellid_000021211-1","3"
"cellid_000021212-1","3"
"cellid_000021213-1","24"
"cellid_000021215-1","0"
"cellid_000021216-1","24"
"cellid_000021218-1","3"
"cellid_000021221-1","24"
"cellid_000021222-1","24"
"cellid_000021223-1","3"
"cellid_000021224-1","3"
"cellid_000021226-1","3"
"cellid_000021227-1","24"
"cellid_000021228-1","24"
"cellid_000021229-1","3"
"cellid_000021230-1","3"
"cellid_000021231-1","0"
"cellid_000021232-1","3"
"cellid_000021233-1","0"
"cellid_000021235-1","3"
"cellid_000021236-1","0"
"cellid_000021237-1","3"
"cellid_000021238-1","24"
"cellid_000021239-1","3"
"cellid_000021241-1","3"
"cellid_000021242-1","3"
"cellid_000021243-1","0"
"cellid_000021244-1","0"
"cellid_000021245-1","0"
"cellid_000021246-1","3"
"cellid_000021247-1","24"
"cellid_000021248-1","24"
"cellid_000021249-1","3"
"cellid_000021250-1","3"
"cellid_000021251-1","0"
"cellid_000021252-1","3"
"cellid_000021254-1","24"
"cellid_000021255-1","3"
"cellid_000021256-1","6"
"cellid_000021257-1","3"
"cellid_000021258-1","6"
"cellid_000021259-1","24"
"cellid_000021260-1","6"
"cellid_000021261-1","24"
"cellid_000021262-1","24"
"cellid_000021263-1","24"
"cellid_000021265-1","3"
"cellid_000021266-1","3"
"cellid_000021267-1","22"
"cellid_000021268-1","3"
"cellid_000021269-1","0"
"cellid_000021270-1","3"
"cellid_000021271-1","3"
"cellid_000021272-1","24"
"cellid_000021273-1","3"
"cellid_000021274-1","3"
"cellid_000021275-1","6"
"cellid_000021278-1","24"
"cellid_000021279-1","0"
"cellid_000021280-1","3"
"cellid_000021281-1","0"
"cellid_000021282-1","0"
"cellid_000021283-1","3"
"cellid_000021284-1","24"
"cellid_000021285-1","24"
"cellid_000021286-1","24"
"cellid_000021287-1","3"
"cellid_000021288-1","12"
"cellid_000021289-1","0"
"cellid_000021291-1","3"
"cellid_000021292-1","3"
"cellid_000021293-1","3"
"cellid_000021294-1","3"
"cellid_000021295-1","3"
"cellid_000021296-1","3"
"cellid_000021297-1","3"
"cellid_000021298-1","24"
"cellid_000021300-1","0"
"cellid_000021301-1","0"
"cellid_000021303-1","0"
"cellid_000021304-1","0"
"cellid_000021305-1","3"
"cellid_000021306-1","0"
"cellid_000021307-1","0"
"cellid_000021308-1","3"
"cellid_000021309-1","0"
"cellid_000021310-1","24"
"cellid_000021311-1","3"
"cellid_000021312-1","24"
"cellid_000021313-1","24"
"cellid_000021314-1","3"
"cellid_000021315-1","3"
"cellid_000021316-1","3"
"cellid_000021317-1","3"
"cellid_000021318-1","3"
"cellid_000021319-1","3"
"cellid_000021320-1","3"
"cellid_000021321-1","3"
"cellid_000021322-1","3"
"cellid_000021324-1","24"
