"Barcode","multiome_predicted"
"cellid_000026636-1","24"
"cellid_000026637-1","24"
"cellid_000026639-1","3"
"cellid_000026640-1","3"
"cellid_000026641-1","24"
"cellid_000026642-1","3"
"cellid_000026644-1","0"
"cellid_000026646-1","24"
"cellid_000026649-1","5"
"cellid_000026653-1","3"
"cellid_000026654-1","14"
"cellid_000026661-1","3"
"cellid_000026662-1","24"
"cellid_000026663-1","24"
"cellid_000026666-1","24"
"cellid_000026670-1","0"
"cellid_000026672-1","0"
"cellid_000026673-1","3"
"cellid_000026675-1","3"
"cellid_000026677-1","0"
"cellid_000026679-1","3"
"cellid_000026680-1","3"
"cellid_000026682-1","3"
"cellid_000026683-1","0"
"cellid_000026689-1","24"
"cellid_000026690-1","24"
"cellid_000026691-1","24"
"cellid_000026700-1","3"
"cellid_000026702-1","0"
"cellid_000026708-1","24"
"cellid_000026713-1","24"
"cellid_000026714-1","0"
"cellid_000026716-1","24"
"cellid_000026717-1","3"
"cellid_000026719-1","0"
"cellid_000026722-1","3"
"cellid_000026723-1","3"
"cellid_000026725-1","3"
"cellid_000026726-1","3"
"cellid_000026727-1","0"
"cellid_000026729-1","24"
"cellid_000026731-1","3"
"cellid_000026732-1","24"
"cellid_000026736-1","3"
"cellid_000026740-1","24"
"cellid_000026741-1","3"
"cellid_000026742-1","0"
"cellid_000026745-1","3"
"cellid_000026746-1","3"
"cellid_000026748-1","24"
"cellid_000026749-1","24"
"cellid_000026753-1","3"
"cellid_000026754-1","0"
"cellid_000026755-1","24"
"cellid_000026763-1","24"
"cellid_000026765-1","3"
"cellid_000026766-1","3"
"cellid_000026767-1","3"
"cellid_000026768-1","3"
"cellid_000026769-1","24"
"cellid_000026770-1","24"
"cellid_000026772-1","24"
"cellid_000026773-1","24"
"cellid_000026775-1","3"
"cellid_000026776-1","24"
"cellid_000026779-1","0"
"cellid_000026784-1","24"
"cellid_000026786-1","24"
"cellid_000026788-1","24"
"cellid_000026789-1","3"
"cellid_000026790-1","0"
"cellid_000026792-1","24"
"cellid_000026796-1","24"
"cellid_000026801-1","24"
"cellid_000026802-1","24"
"cellid_000026804-1","24"
"cellid_000026805-1","18"
"cellid_000026807-1","24"
"cellid_000026811-1","3"
"cellid_000026812-1","3"
"cellid_000026813-1","24"
"cellid_000026815-1","3"
"cellid_000026817-1","3"
"cellid_000026819-1","3"
"cellid_000026820-1","3"
"cellid_000026821-1","0"
"cellid_000026826-1","3"
"cellid_000026827-1","24"
"cellid_000026831-1","5"
"cellid_000026832-1","3"
"cellid_000026833-1","24"
"cellid_000026835-1","24"
"cellid_000026838-1","24"
"cellid_000026839-1","3"
"cellid_000026840-1","3"
"cellid_000026843-1","0"
"cellid_000026844-1","5"
"cellid_000026846-1","3"
"cellid_000026847-1","3"
"cellid_000026849-1","0"
"cellid_000026852-1","24"
"cellid_000026853-1","0"
"cellid_000026854-1","3"
"cellid_000026855-1","22"
"cellid_000026857-1","3"
"cellid_000026862-1","24"
"cellid_000026863-1","24"
"cellid_000026864-1","3"
"cellid_000026867-1","24"
"cellid_000026870-1","24"
"cellid_000026871-1","24"
"cellid_000026872-1","24"
"cellid_000026877-1","24"
"cellid_000026878-1","3"
"cellid_000026879-1","22"
"cellid_000026880-1","3"
"cellid_000026881-1","24"
"cellid_000026884-1","24"
"cellid_000026885-1","24"
"cellid_000026886-1","24"
"cellid_000026887-1","0"
"cellid_000026889-1","0"
"cellid_000026890-1","3"
"cellid_000026892-1","24"
"cellid_000026895-1","3"
"cellid_000026896-1","6"
"cellid_000026900-1","24"
"cellid_000026901-1","6"
"cellid_000026905-1","3"
"cellid_000026906-1","0"
"cellid_000026909-1","3"
"cellid_000026910-1","3"
"cellid_000026911-1","0"
"cellid_000026913-1","3"
"cellid_000026919-1","24"
"cellid_000026920-1","24"
"cellid_000026921-1","24"
"cellid_000026923-1","7"
"cellid_000026925-1","3"
"cellid_000026936-1","3"
"cellid_000026939-1","24"
"cellid_000026940-1","0"
"cellid_000026941-1","0"
"cellid_000026942-1","3"
"cellid_000026943-1","3"
"cellid_000026944-1","0"
"cellid_000026945-1","24"
"cellid_000026946-1","3"
"cellid_000026947-1","0"
"cellid_000026948-1","3"
"cellid_000026949-1","5"
"cellid_000026951-1","24"
"cellid_000026953-1","3"
"cellid_000026954-1","24"
"cellid_000026955-1","24"
"cellid_000026956-1","6"
"cellid_000026958-1","24"
"cellid_000026962-1","3"
"cellid_000026963-1","3"
"cellid_000026965-1","3"
"cellid_000026966-1","24"
"cellid_000026967-1","3"
"cellid_000026968-1","3"
"cellid_000026969-1","0"
"cellid_000026970-1","3"
"cellid_000026972-1","3"
"cellid_000026974-1","3"
"cellid_000026975-1","3"
"cellid_000026976-1","3"
"cellid_000026979-1","3"
"cellid_000026980-1","3"
"cellid_000026981-1","3"
"cellid_000026985-1","24"
"cellid_000026987-1","24"
"cellid_000026988-1","24"
"cellid_000026990-1","3"
"cellid_000026991-1","3"
"cellid_000026992-1","0"
"cellid_000026994-1","3"
"cellid_000026995-1","0"
"cellid_000026999-1","0"
"cellid_000027000-1","24"
"cellid_000027002-1","3"
"cellid_000027003-1","24"
"cellid_000027008-1","0"
"cellid_000027009-1","24"
"cellid_000027010-1","24"
"cellid_000027011-1","24"
"cellid_000027015-1","24"
"cellid_000027016-1","3"
"cellid_000027019-1","0"
"cellid_000027021-1","24"
"cellid_000027025-1","24"
"cellid_000027026-1","24"
"cellid_000027027-1","3"
"cellid_000027028-1","24"
"cellid_000027031-1","24"
"cellid_000027032-1","6"
"cellid_000027033-1","24"
"cellid_000027034-1","24"
"cellid_000027035-1","24"
"cellid_000027036-1","3"
"cellid_000027038-1","3"
"cellid_000027039-1","24"
"cellid_000027040-1","3"
"cellid_000027041-1","0"
"cellid_000027045-1","0"
"cellid_000027046-1","24"
"cellid_000027048-1","0"
"cellid_000027050-1","24"
"cellid_000027051-1","24"
"cellid_000027052-1","24"
"cellid_000027054-1","3"
"cellid_000027055-1","24"
"cellid_000027057-1","3"
"cellid_000027058-1","0"
"cellid_000027061-1","24"
"cellid_000027063-1","3"
"cellid_000027065-1","24"
"cellid_000027066-1","24"
"cellid_000027068-1","24"
"cellid_000027069-1","24"
"cellid_000027070-1","0"
"cellid_000027072-1","24"
"cellid_000027074-1","24"
"cellid_000027075-1","3"
"cellid_000027076-1","3"
"cellid_000027077-1","0"
"cellid_000027078-1","24"
"cellid_000027083-1","24"
"cellid_000027085-1","3"
"cellid_000027086-1","24"
"cellid_000027089-1","24"
"cellid_000027090-1","24"
"cellid_000027091-1","24"
"cellid_000027092-1","0"
"cellid_000027094-1","3"
"cellid_000027098-1","24"
"cellid_000027099-1","24"
"cellid_000027100-1","6"
"cellid_000027102-1","0"
"cellid_000027104-1","3"
"cellid_000027109-1","24"
"cellid_000027110-1","24"
"cellid_000027112-1","24"
"cellid_000027117-1","5"
"cellid_000027118-1","24"
"cellid_000027119-1","3"
"cellid_000027120-1","0"
"cellid_000027121-1","24"
"cellid_000027122-1","0"
"cellid_000027126-1","3"
"cellid_000027128-1","0"
"cellid_000027130-1","0"
"cellid_000027131-1","24"
"cellid_000027132-1","24"
"cellid_000027133-1","24"
"cellid_000027134-1","3"
"cellid_000027135-1","3"
"cellid_000027137-1","3"
"cellid_000027138-1","3"
"cellid_000027141-1","0"
"cellid_000027142-1","0"
"cellid_000027143-1","0"
"cellid_000027145-1","3"
"cellid_000027146-1","3"
"cellid_000027148-1","3"
"cellid_000027149-1","23"
"cellid_000027153-1","0"
"cellid_000027155-1","24"
"cellid_000027158-1","24"
"cellid_000027159-1","6"
"cellid_000027161-1","3"
"cellid_000027162-1","0"
"cellid_000027165-1","0"
"cellid_000027167-1","3"
"cellid_000027171-1","24"
"cellid_000027175-1","3"
"cellid_000027176-1","24"
"cellid_000027177-1","0"
"cellid_000027180-1","24"
"cellid_000027183-1","3"
"cellid_000027185-1","3"
"cellid_000027186-1","24"
"cellid_000027195-1","3"
"cellid_000027197-1","0"
"cellid_000027200-1","3"
"cellid_000027202-1","3"
"cellid_000027204-1","3"
"cellid_000027207-1","0"
"cellid_000027208-1","3"
"cellid_000027212-1","0"
"cellid_000027214-1","24"
"cellid_000027217-1","5"
"cellid_000027218-1","3"
"cellid_000027224-1","24"
"cellid_000027227-1","0"
"cellid_000027230-1","0"
"cellid_000027231-1","3"
"cellid_000027234-1","24"
"cellid_000027235-1","3"
"cellid_000027236-1","24"
"cellid_000027239-1","3"
"cellid_000027241-1","0"
"cellid_000027242-1","24"
"cellid_000027250-1","24"
"cellid_000027252-1","6"
"cellid_000027253-1","24"
"cellid_000027261-1","24"
"cellid_000027264-1","3"
"cellid_000027265-1","24"
"cellid_000027267-1","3"
"cellid_000027269-1","0"
"cellid_000027272-1","3"
"cellid_000027274-1","3"
"cellid_000027275-1","0"
"cellid_000027277-1","3"
"cellid_000027278-1","3"
"cellid_000027279-1","0"
"cellid_000027281-1","3"
"cellid_000027282-1","24"
"cellid_000027283-1","3"
"cellid_000027284-1","24"
"cellid_000027285-1","24"
"cellid_000027286-1","3"
"cellid_000027287-1","24"
"cellid_000027289-1","24"
"cellid_000027290-1","3"
"cellid_000027291-1","22"
"cellid_000027292-1","0"
"cellid_000027293-1","3"
"cellid_000027296-1","0"
"cellid_000027297-1","3"
"cellid_000027300-1","24"
"cellid_000027301-1","0"
"cellid_000027302-1","3"
"cellid_000027307-1","3"
"cellid_000027308-1","24"
"cellid_000027309-1","3"
"cellid_000027312-1","6"
"cellid_000027313-1","0"
"cellid_000027315-1","3"
"cellid_000027317-1","0"
"cellid_000027319-1","24"
"cellid_000027323-1","24"
"cellid_000027324-1","3"
"cellid_000027325-1","3"
"cellid_000027327-1","24"
"cellid_000027329-1","24"
"cellid_000027330-1","3"
"cellid_000027331-1","24"
"cellid_000027332-1","24"
"cellid_000027333-1","3"
"cellid_000027334-1","3"
"cellid_000027335-1","24"
"cellid_000027336-1","3"
"cellid_000027339-1","0"
"cellid_000027341-1","24"
"cellid_000027342-1","24"
"cellid_000027345-1","6"
"cellid_000027348-1","3"
"cellid_000027349-1","24"
"cellid_000027351-1","24"
"cellid_000027355-1","3"
"cellid_000027359-1","6"
"cellid_000027360-1","0"
"cellid_000027364-1","3"
"cellid_000027366-1","3"
"cellid_000027369-1","0"
"cellid_000027374-1","0"
"cellid_000027376-1","24"
"cellid_000027378-1","6"
"cellid_000027380-1","24"
"cellid_000027381-1","24"
"cellid_000027382-1","0"
"cellid_000027384-1","24"
"cellid_000027385-1","24"
"cellid_000027387-1","3"
"cellid_000027390-1","0"
"cellid_000027392-1","3"
"cellid_000027397-1","24"
"cellid_000027398-1","24"
"cellid_000027402-1","3"
"cellid_000027403-1","3"
"cellid_000027406-1","0"
"cellid_000027407-1","22"
"cellid_000027409-1","3"
"cellid_000027410-1","24"
"cellid_000027411-1","24"
"cellid_000027412-1","3"
"cellid_000027413-1","3"
"cellid_000027414-1","24"
"cellid_000027415-1","24"
"cellid_000027416-1","12"
"cellid_000027417-1","3"
"cellid_000027418-1","0"
"cellid_000027419-1","3"
"cellid_000027420-1","24"
"cellid_000027421-1","3"
"cellid_000027423-1","0"
"cellid_000027424-1","3"
"cellid_000027425-1","24"
"cellid_000027426-1","3"
"cellid_000027427-1","0"
"cellid_000027428-1","3"
"cellid_000027429-1","3"
"cellid_000027431-1","3"
"cellid_000027432-1","24"
"cellid_000027433-1","24"
"cellid_000027435-1","4"
"cellid_000027438-1","0"
"cellid_000027441-1","3"
"cellid_000027442-1","3"
"cellid_000027443-1","0"
"cellid_000027444-1","3"
"cellid_000027445-1","24"
"cellid_000027446-1","3"
"cellid_000027448-1","24"
"cellid_000027450-1","0"
"cellid_000027451-1","3"
"cellid_000027452-1","24"
"cellid_000027453-1","3"
"cellid_000027454-1","3"
"cellid_000027455-1","3"
"cellid_000027456-1","6"
"cellid_000027457-1","0"
"cellid_000027458-1","3"
"cellid_000027459-1","24"
"cellid_000027460-1","3"
"cellid_000027462-1","24"
"cellid_000027463-1","3"
"cellid_000027464-1","24"
"cellid_000027465-1","3"
"cellid_000027466-1","3"
"cellid_000027470-1","3"
"cellid_000027471-1","24"
"cellid_000027472-1","6"
"cellid_000027473-1","3"
"cellid_000027475-1","3"
"cellid_000027476-1","24"
"cellid_000027477-1","0"
"cellid_000027478-1","3"
"cellid_000027479-1","3"
"cellid_000027480-1","3"
"cellid_000027482-1","24"
"cellid_000027483-1","24"
"cellid_000027484-1","3"
"cellid_000027485-1","3"
"cellid_000027486-1","0"
"cellid_000027487-1","3"
"cellid_000027490-1","0"
"cellid_000027491-1","3"
"cellid_000027492-1","3"
"cellid_000027493-1","3"
"cellid_000027495-1","24"
"cellid_000027496-1","24"
"cellid_000027497-1","24"
"cellid_000027499-1","6"
"cellid_000027500-1","3"
"cellid_000027501-1","24"
"cellid_000027502-1","24"
"cellid_000027503-1","3"
"cellid_000027504-1","0"
"cellid_000027506-1","3"
"cellid_000027507-1","0"
"cellid_000027508-1","6"
"cellid_000027509-1","0"
"cellid_000027510-1","0"
"cellid_000027511-1","25"
"cellid_000027512-1","0"
"cellid_000027513-1","3"
"cellid_000027514-1","3"
"cellid_000027515-1","3"
"cellid_000027516-1","24"
"cellid_000027517-1","3"
"cellid_000027518-1","24"
"cellid_000027519-1","3"
"cellid_000027520-1","3"
"cellid_000027521-1","24"
"cellid_000027522-1","3"
"cellid_000027523-1","0"
"cellid_000027524-1","3"
"cellid_000027525-1","3"
"cellid_000027526-1","3"
"cellid_000027527-1","24"
"cellid_000027528-1","24"
"cellid_000027529-1","24"
"cellid_000027530-1","3"
"cellid_000027533-1","0"
"cellid_000027535-1","24"
"cellid_000027536-1","0"
"cellid_000027537-1","3"
"cellid_000027539-1","3"
"cellid_000027540-1","0"
"cellid_000027541-1","0"
"cellid_000027543-1","0"
"cellid_000027544-1","3"
"cellid_000027546-1","24"
"cellid_000027547-1","3"
"cellid_000027548-1","24"
"cellid_000027549-1","3"
"cellid_000027551-1","24"
"cellid_000027552-1","24"
"cellid_000027553-1","0"
"cellid_000027554-1","0"
"cellid_000027555-1","24"
"cellid_000027556-1","3"
"cellid_000027557-1","0"
"cellid_000027558-1","24"
"cellid_000027559-1","3"
"cellid_000027560-1","6"
"cellid_000027561-1","3"
"cellid_000027562-1","24"
"cellid_000027563-1","0"
"cellid_000027564-1","24"
"cellid_000027565-1","24"
"cellid_000027566-1","24"
"cellid_000027567-1","3"
"cellid_000027569-1","3"
"cellid_000027570-1","3"
"cellid_000027571-1","24"
"cellid_000027572-1","3"
"cellid_000027573-1","6"
"cellid_000027575-1","3"
"cellid_000027576-1","24"
"cellid_000027577-1","3"
"cellid_000027578-1","12"
"cellid_000027580-1","24"
"cellid_000027581-1","3"
"cellid_000027582-1","3"
"cellid_000027583-1","3"
"cellid_000027584-1","24"
"cellid_000027586-1","24"
"cellid_000027587-1","24"
"cellid_000027588-1","3"
"cellid_000027590-1","0"
"cellid_000027591-1","0"
"cellid_000027592-1","3"
"cellid_000027594-1","0"
"cellid_000027595-1","6"
"cellid_000027596-1","24"
"cellid_000027597-1","3"
"cellid_000027598-1","24"
"cellid_000027599-1","0"
"cellid_000027600-1","3"
"cellid_000027601-1","3"
"cellid_000027602-1","3"
"cellid_000027603-1","0"
"cellid_000027604-1","3"
"cellid_000027605-1","24"
"cellid_000027606-1","3"
"cellid_000027607-1","24"
"cellid_000027609-1","24"
"cellid_000027611-1","3"
"cellid_000027612-1","3"
"cellid_000027613-1","24"
"cellid_000027615-1","0"
"cellid_000027617-1","12"
"cellid_000027618-1","0"
"cellid_000027619-1","3"
"cellid_000027620-1","3"
"cellid_000027621-1","24"
"cellid_000027622-1","3"
"cellid_000027623-1","3"
"cellid_000027625-1","3"
"cellid_000027626-1","3"
"cellid_000027627-1","0"
"cellid_000027629-1","3"
"cellid_000027630-1","0"
"cellid_000027631-1","3"
"cellid_000027633-1","3"
"cellid_000027634-1","0"
"cellid_000027636-1","24"
"cellid_000027637-1","0"
"cellid_000027638-1","3"
"cellid_000027639-1","0"
"cellid_000027640-1","3"
"cellid_000027641-1","3"
"cellid_000027642-1","0"
"cellid_000027643-1","0"
"cellid_000027644-1","3"
"cellid_000027645-1","3"
"cellid_000027646-1","3"
"cellid_000027647-1","0"
"cellid_000027648-1","3"
"cellid_000027649-1","0"
"cellid_000027650-1","3"
"cellid_000027651-1","3"
"cellid_000027652-1","3"
"cellid_000027653-1","0"
"cellid_000027654-1","24"
"cellid_000027656-1","6"
"cellid_000027657-1","3"
"cellid_000027658-1","24"
"cellid_000027659-1","3"
"cellid_000027660-1","23"
"cellid_000027662-1","3"
"cellid_000027663-1","3"
"cellid_000027664-1","3"
"cellid_000027665-1","3"
"cellid_000027668-1","3"
"cellid_000027670-1","0"
"cellid_000027672-1","3"
"cellid_000027674-1","24"
"cellid_000027675-1","3"
"cellid_000027676-1","3"
"cellid_000027677-1","3"
"cellid_000027678-1","3"
"cellid_000027679-1","3"
"cellid_000027680-1","0"
"cellid_000027682-1","0"
"cellid_000027683-1","24"
"cellid_000027684-1","0"
"cellid_000027688-1","3"
"cellid_000027689-1","0"
"cellid_000027690-1","24"
"cellid_000027691-1","3"
"cellid_000027692-1","6"
"cellid_000027693-1","24"
"cellid_000027694-1","24"
"cellid_000027695-1","3"
"cellid_000027696-1","3"
"cellid_000027697-1","0"
"cellid_000027698-1","3"
"cellid_000027699-1","0"
"cellid_000027700-1","24"
"cellid_000027701-1","24"
"cellid_000027702-1","24"
"cellid_000027703-1","24"
"cellid_000027705-1","24"
"cellid_000027706-1","3"
"cellid_000027707-1","3"
"cellid_000027708-1","0"
"cellid_000027709-1","24"
"cellid_000027710-1","24"
"cellid_000027711-1","0"
"cellid_000027712-1","3"
"cellid_000027713-1","24"
"cellid_000027714-1","0"
"cellid_000027715-1","0"
"cellid_000027716-1","24"
"cellid_000027718-1","6"
"cellid_000027720-1","0"
"cellid_000027721-1","3"
"cellid_000027723-1","24"
"cellid_000027725-1","0"
"cellid_000027726-1","3"
"cellid_000027727-1","3"
"cellid_000027729-1","0"
"cellid_000027730-1","3"
"cellid_000027731-1","0"
"cellid_000027732-1","24"
"cellid_000027733-1","6"
"cellid_000027734-1","0"
"cellid_000027735-1","0"
"cellid_000027736-1","3"
"cellid_000027737-1","3"
"cellid_000027738-1","3"
"cellid_000027739-1","24"
"cellid_000027740-1","3"
"cellid_000027741-1","0"
"cellid_000027742-1","24"
"cellid_000027743-1","6"
"cellid_000027744-1","3"
"cellid_000027745-1","3"
"cellid_000027746-1","3"
"cellid_000027747-1","3"
"cellid_000027748-1","3"
"cellid_000027749-1","3"
"cellid_000027750-1","3"
"cellid_000027751-1","24"
"cellid_000027752-1","24"
"cellid_000027753-1","3"
"cellid_000027754-1","0"
"cellid_000027755-1","24"
"cellid_000027756-1","3"
"cellid_000027757-1","0"
"cellid_000027759-1","0"
"cellid_000027761-1","3"
"cellid_000027762-1","24"
"cellid_000027763-1","3"
"cellid_000027764-1","3"
"cellid_000027765-1","24"
"cellid_000027766-1","3"
"cellid_000027767-1","3"
"cellid_000027768-1","3"
"cellid_000027769-1","3"
"cellid_000027771-1","0"
"cellid_000027772-1","3"
"cellid_000027773-1","3"
"cellid_000027774-1","0"
"cellid_000027775-1","24"
"cellid_000027776-1","22"
"cellid_000027777-1","0"
"cellid_000027778-1","24"
"cellid_000027780-1","3"
"cellid_000027781-1","0"
"cellid_000027782-1","3"
"cellid_000027783-1","24"
"cellid_000027784-1","3"
"cellid_000027785-1","0"
"cellid_000027786-1","24"
"cellid_000027787-1","21"
"cellid_000027788-1","24"
"cellid_000027789-1","0"
"cellid_000027790-1","3"
"cellid_000027791-1","3"
"cellid_000027792-1","3"
"cellid_000027793-1","24"
"cellid_000027794-1","6"
"cellid_000027795-1","3"
"cellid_000027796-1","24"
"cellid_000027797-1","0"
"cellid_000027798-1","6"
"cellid_000027799-1","3"
"cellid_000027800-1","24"
"cellid_000027801-1","24"
"cellid_000027802-1","3"
"cellid_000027803-1","3"
"cellid_000027804-1","3"
"cellid_000027805-1","24"
"cellid_000027806-1","3"
"cellid_000027807-1","3"
"cellid_000027808-1","24"
"cellid_000027809-1","3"
"cellid_000027810-1","3"
"cellid_000027811-1","3"
"cellid_000027812-1","24"
"cellid_000027813-1","0"
"cellid_000027814-1","0"
"cellid_000027815-1","3"
"cellid_000027816-1","3"
"cellid_000027817-1","0"
"cellid_000027818-1","24"
"cellid_000027819-1","3"
"cellid_000027821-1","3"
"cellid_000027822-1","3"
"cellid_000027823-1","3"
"cellid_000027824-1","24"
"cellid_000027825-1","0"
"cellid_000027826-1","3"
"cellid_000027827-1","0"
"cellid_000027828-1","3"
"cellid_000027829-1","3"
"cellid_000027830-1","3"
"cellid_000027831-1","3"
"cellid_000027832-1","3"
"cellid_000027833-1","24"
"cellid_000027834-1","3"
"cellid_000027835-1","0"
"cellid_000027836-1","0"
"cellid_000027839-1","3"
"cellid_000027840-1","3"
"cellid_000027841-1","24"
"cellid_000027843-1","3"
"cellid_000027844-1","3"
"cellid_000027845-1","22"
"cellid_000027846-1","24"
"cellid_000027847-1","3"
"cellid_000027849-1","24"
"cellid_000027850-1","3"
"cellid_000027851-1","3"
"cellid_000027852-1","3"
"cellid_000027853-1","24"
"cellid_000027854-1","3"
"cellid_000027855-1","3"
"cellid_000027856-1","0"
"cellid_000027857-1","24"
"cellid_000027858-1","3"
"cellid_000027859-1","0"
"cellid_000027860-1","0"
"cellid_000027861-1","3"
"cellid_000027862-1","3"
"cellid_000027863-1","3"
"cellid_000027864-1","3"
"cellid_000027865-1","6"
"cellid_000027866-1","24"
