"","gene","f_m_estimate","f_m_p.value","d_m_estimate","d_m_p.value","d_f_estimate","d_f_p.value","av_p.value","warning","singular","error_msg","av_q.value","cluster"
"144","pros1",-0.816757114027211,0.568912848066693,-32.9575076262704,0.99999746955099,-32.1407505122432,0.999997532260897,0.850226529570742,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"145","rasa3",-0.714743159563375,0.109593970020142,-0.573279255686242,0.248121881035063,0.141463903877133,0.761710715654348,0.258033381466388,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"146","tpp2",1.08177696620432,0.164465771747942,1.07161253653405,0.190474753139259,-0.0101644296702694,0.983449657848271,0.36289010813698,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"147","ercc5",35.3045211910439,0.999997588720966,-391.647946385457,0.999980199253516,-426.952467576501,0.999967895220041,0.99999999918591,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"148","blzf1",-0.104526669709145,0.933235919168058,-33.6239003814513,0.999997471643788,-33.5193737117422,0.999997479503693,0.996497086827192,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"149","trmt10c",-33.649493956191,0.999996516280673,-42.6684920208042,0.999996791533831,-9.01899806461323,0.999999451277322,0.999999999982383,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"150","txnl4b",17.0774754369095,0.998623393249759,16.8447705764675,0.998642151461598,-0.232704860441995,0.916137144932526,0.994469748680875,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"151","mrpl16",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"152","gpc5a",-95.216837335595,0.999990698737817,29.2536557166527,0.999990960321252,124.470493052248,0.9999871838608,0.999999999806816,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"153","LOC129347566",-2265.05187028864,0.999869744771388,34.3854770539569,0.999997616173262,2299.43734734259,0.999763237792574,0.999999955968988,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"154","gpc6a",-0.63069340172327,0.121427009034053,-0.182641573926558,0.682772923979067,0.448051827796711,0.247676172460067,0.247190749468116,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"155","LOC129348956",34.1916194672959,0.999997629612741,-103.715374621838,0.999994713637885,-137.906994089134,0.999989630054778,0.999999999911129,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"156","LOC111565062",17.0580437573082,0.998804654276264,-105.611460683171,0.99999205852873,-122.669504440479,0.999990775840994,0.9999988777157,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"157","slc5a7a",15.6104441526976,0.993918355351708,17.1434112492995,0.993321144983167,1.53296709660185,0.279273518659117,0.556917084307016," Hessian is numerically singular: parameters are n",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"158","arl6",0.263342313199356,0.753417004212236,0.948757454252351,0.253986684521559,0.685415141052995,0.248071916719676,0.375574511576473,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"159","LOC111565060",0.174645877002157,0.765749351246309,0.311208700303443,0.617198092050709,0.136562823301286,0.789404594110044,0.882148059981902,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"160","nsun3",-0.81415038678748,0.57138029278212,-0.262789944616057,0.85570656873373,0.551360442171423,0.700217066496683,0.845687466012045,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"161","LOC111565057",-133.093868675314,0.999986295952512,-0.358799728811331,0.939478146141813,132.735068946503,0.999986332896427,0.99712178779451,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"162","LOC129349150",32.7843756465203,0.999997710521134,-64.3199053890554,0.999996708703727,-97.1042810355757,0.999992698223308,0.999999999954009,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"163","rrad",-2.34103628614418,0.00196749080465385,-2.14752462187187,0.0102721934620585,0.19351166427231,0.840293929392948,0.00170569523956503,NA,FALSE,NA,"0.216050669165762","cckb+ 6_poa_mixed"
"164","ca7",33.2130857905628,0.999997697451112,-8007.46446626409,0.999591860366906,-8040.67755205465,0.999395379630058,0.999999712881121,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"165","nae1",-1.19055434859422,0.21193711406223,-1.33993567357187,0.262483510201561,-0.149381324977651,0.90487894655779,0.349043319901776,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"166","si:dkey-56m19.5",30.99647718493,0.999995814307041,-1.32909759239032,0.999999904750486,-32.3255747773203,0.999997266730018,0.999999999980372,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"167","LOC129349413",20.7956976190951,0.999789344932115,-114.6102521273,0.999991382095593,-135.405949746395,0.99998981812133,0.999999965066096,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"168","LOC129347791",-0.847420997874457,0.554235053568508,-32.8858567022561,0.999997445373947,-32.0384357043816,0.999997511202968,0.839547409552706,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"169","dync1li2",-0.287000751606503,0.536315123513779,-0.0267465814090422,0.957050882103094,0.260254170197461,0.547132545447635,0.764576527901594,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"170","cmtm4",-0.508508273474964,0.489067762565238,0.799260914697826,0.232439026857724,1.30776918817279,0.0313281914901633,0.0873442076330848,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"171","cmtm3",0.976552246818495,0.37256661747955,-0.271839061705484,0.848839259288218,-1.24839130852398,0.253451511942908,0.399647195183935,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"172","galns",0.779987327561875,0.486841446429052,-30.9550052089384,0.999994639137233,-31.7349925365003,0.999994504057139,0.78525266076388,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"173","trappc2l",-0.829871433380555,0.4196611059322,-0.958923810920743,0.442597730668786,-0.129052377540187,0.917337074767754,0.645190443992016,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"174","pabpn1l",0.600207940441239,0.598035408587459,-31.901404392687,0.999996541575654,-32.5016123331282,0.999996476507241,0.870241452486557,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"175","cbfa2t3",1.37858018205588,0.197876895491145,1.68170289052972,0.12292731519409,0.30312270847384,0.577955591151203,0.302054434610335,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"176","acsf3",18.1665275528924,0.998480231582708,18.0519380874976,0.998489817857116,-0.114589465394808,0.927737446070196,0.99589414008056,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"177","spg7",32.973625839051,0.999998481647848,34.2554660611114,0.999998422622345,1.28184022206036,0.314628139391946,0.603159475144593,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"178","ankrd11",-0.355645818473246,0.143343203851411,-0.210856421046226,0.431369685314899,0.14478939742702,0.535714180617288,0.341463060861608,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"179","slc22a31",34.308909932298,0.99999763903528,-23273.8479045849,0.998818491264324,-23308.1568145171,0.99824733968996,0.999997587394309,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"180","LOC111580049",31.7600354383627,0.999997582129253,32.8952661311521,0.999997495704882,1.13523069278948,0.370861487205093,0.670694134756188,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"181","hp",-0.108359494496543,0.930735111656531,-0.270600586764855,0.851122283341953,-0.162241092268312,0.896238140669065,0.98218436215926,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"182","LOC111580062",32.8115744050412,0.99999762705263,-18.5390728845381,0.999999033651713,-51.3506472895793,0.999996138677353,0.999999999983867,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"183","dhodh",-0.158229147852672,0.898501633129075,-33.0752212403157,0.999997474120466,-32.916992092463,0.999997486204067,0.991897939723357,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"184","ist1",-0.141753993087396,0.876613263795897,-33.0045001152496,0.999997057438496,-32.8627461221622,0.999997070076768,0.988018910384999,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"185","mphosph10",18.6165035900831,0.998431167466729,18.7330778987465,0.998421343640338,0.116574308663324,0.900741917477124,0.992250183349596,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"186","mcee",-0.820584083035024,0.567473723612145,-0.285934381355386,0.843490268615701,0.534649701679638,0.709725812723933,0.844540443591915,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"187","LOC111580055",-0.246767224560984,0.495805806939081,-0.18391939171737,0.646692589885953,0.0628478328436143,0.85705899860713,0.790890533311894,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"188","rplp2l",0.191563888212012,0.75622842116349,-1.69258570997384,0.138866503697426,-1.88414959818586,0.0771822288065464,0.209703521975095,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"189","lin7c",0.688185224989442,0.540669427135642,0.78291499818727,0.50861584429092,0.0947297731978275,0.903574148379388,0.793561238809351,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"190","bdnf",0.592043531468502,0.155584409826016,0.312315976185056,0.503354578572273,-0.279727555283446,0.444615893621041,0.341698093748438,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"191","kif18a",0.712995407137268,0.670496183631979,-23.8323761780192,0.99989947381959,-24.5453715851564,0.999896466368547,0.91346415366855,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"192","mettl15",-0.724469332025946,0.103146975313113,-0.532616298152986,0.275855774718855,0.19185303387296,0.678928543434823,0.253299581223126,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"193","LOC118471246",34.1916194672959,0.999997629612741,-103.715374621838,0.999994713637885,-137.906994089134,0.999989630054778,0.999999999911129,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"194","lgr4",0.923991833864935,0.163038832560593,0.593984870107171,0.41520562240386,-0.330006963757764,0.500706327547798,0.353481119019371,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"195","mybpc3",0.474340687572503,0.680359602208756,-0.278947300578435,0.846226219193742,-0.753287988150938,0.51321268702665,0.777634746215392,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"196","LOC118469808",-33.9215206843843,0.999996496616497,-39.2929543217805,0.999997045358094,-5.37143363739617,0.999999673471677,0.999999999983504,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"197","slc39a13",-1.936877523842,0.0987881205122893,-0.680278550205722,0.469499603803721,1.25659897363628,0.310634069138349,0.251367893916904,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"198","tmem276b",0.657087353046348,0.0908428656104698,-0.167500390480719,0.720749929575664,-0.824587743527067,0.0259313150025949,0.0409878547161328,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"199","gas2b",36.1465161815615,0.999997512580562,-23258.2284578134,0.998819284192911,-23294.3749739949,0.998248376015837,0.999997590246066,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"200","slc17a6b",-0.266502619211288,0.324704990165404,-0.283889013010833,0.335547401628988,-0.017386393799545,0.94536225371444,0.552653456110074,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"201","ano5b",0.303811976685128,0.586978311301556,0.648026361481477,0.262077890981139,0.344214384796349,0.457827674423469,0.513173000616395,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"202","igdcc3",0.00460696728927616,0.994979718993175,-1.41824839922881,0.237878922885302,-1.42285536651808,0.200966284651212,0.426978564860315,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"203","LOC129349470",0.798686526095801,0.473373963220813,0.407395157682926,0.744147606525281,-0.391291368412875,0.652233910848837,0.740075379055233,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"204","eif3jb",0.0298847504553946,0.967449006233139,-0.725875806117942,0.452714532253083,-0.755760556573336,0.374163079955821,0.660677005908186,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"205","strc1",32.3713262135325,0.999997068872816,31.8079400045284,0.999997119885759,-0.563386209004108,0.630902206513449,0.891112923384367,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"206","ctdspl2b",-1.1159029375982,0.164712407891991,-34.847856472003,0.999997373716473,-33.7319535344048,0.999997457815691,0.380903037597592,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"207","golm2",-0.485616428684723,0.21640472225167,0.00872978443996711,0.982998421010743,0.494346213124691,0.1761544378683,0.305038882686905,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"208","fam189a1",-0.891829145244332,0.00287211668503495,-0.461294648940774,0.153795539413143,0.430534496303558,0.14573173987376,0.0113725118809965,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"209","tjp1a",0.200938261269532,0.660030140003492,0.334508013453954,0.491349750572917,0.133569752184422,0.736582313015343,0.789142206728379,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"210","terb2",32.8925115062801,0.999997702969525,-19429.4477173184,0.999005781306433,-19462.3402288247,0.998536526082406,0.999998317864228,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"211","sord",-33.645830985385,0.999996518836494,-0.258821425437405,0.859363485665804,33.3870095599475,0.999996545615435,0.984425388411625,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"212","apba2b",-0.195227916718438,0.519556816062101,0.137315602513656,0.672310349387754,0.332543519232094,0.226517449117862,0.47093909429351,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"213","syt7b",0.0652678081746615,0.854205027058987,-0.176572212535145,0.662546166146452,-0.241840020709807,0.475071679052556,0.773975702480811,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"214","sdhaf2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"215","LOC111574613",0.463306223946734,0.57998351263176,0.397346577029732,0.66316536307427,-0.0659596469170017,0.921709662755288,0.856404061282054,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"216","polr2l",20.4777653239248,0.999362648890447,19.5896980851202,0.999390289139688,-0.888067238804584,0.538885284084475,0.82794781515972,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"217","dagla",0.0824013589467777,0.841884816781181,0.0931052990737395,0.845755934027076,0.0107039401269618,0.979665832810182,0.975487723139525,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"218","ext2",0.481378406464492,0.317462127474245,0.369720036037608,0.484271228873708,-0.111658370426884,0.777554265647807,0.606717832490044,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"219","alx4a",22.8746916768822,0.999927176048024,-56.7516696322465,0.99999573373622,-79.6263613091287,0.999994012479132,0.999999995806619,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"220","LOC129350942",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downdated VtV is not positive definite",NA,"cckb+ 6_poa_mixed"
"221","caprin1a",-1.22661153611375,0.199574059295335,0.298717592252484,0.700023600409481,1.52532912836623,0.0798022424571775,0.211162839565508,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"222","nucb2a",0.105103708024947,0.906001078173823,1.04462988347016,0.227027387502748,0.939526175445213,0.150133826306357,0.264656975839658,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"223","plekha7b",-33.5005146196174,0.999996523881416,1.09242908216716,0.342876763120959,34.5929437017846,0.999996410527544,0.637741157111201,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"224","sox6",0.325711128142362,0.916417823516303,-0.616910180527291,0.850793291644474,-0.942621308669653,0.76707161606869,0.956533021190174,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"225","pde3b",-0.10929298714901,0.784623788176089,-0.0258652968969591,0.953057467124632,0.0834276902520513,0.822334467227854,0.954361547124817,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"226","copb1",-0.300263391440829,0.692795230695294,0.706088065662213,0.325221775012624,1.00635145710304,0.0955569775480376,0.227297144789453,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"227","rras2",-0.0920925499003831,0.867168545300549,0.0850210644174375,0.886005285438155,0.177113614317821,0.72133125917558,0.937587498396621,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"228","tub",-0.287239724206696,0.394779509941166,0.0585902877935059,0.871929994330076,0.345830012000202,0.267007840776175,0.483885858813308,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"229","LOC129348608",0.27370557387349,0.814682915315417,-0.322403165850941,0.823122189890847,-0.596108739724431,0.615610892776053,0.876017863818362,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"230","lmo1",-2.62521172241691,0.0182084419520526,-0.980491010933336,0.202778574750725,1.64472071148358,0.164052500799251,0.0481431619175519,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"231","stk33",0.68916913123321,0.45916370992709,0.96508858811206,0.310668738627483,0.275919456878851,0.688652750265217,0.598144601688859,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"232","trim66",1.57046468861569,0.0455663928742966,1.72994211331607,0.0327941484246676,0.159477424700382,0.70921392914304,0.0970186476284802,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"233","LOC129348803",-0.12168901619854,0.922315413438109,-33.4876081879433,0.999997478617053,-33.3659191717448,0.999997487779386,0.995256451969854,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"234","dennd2b",0.526648811756811,0.383735905636333,-0.606152899669661,0.455280456348279,-1.13280171142647,0.0940036307662602,0.211947398201657,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"235","tmem9b",0.182489158020611,0.594970974987456,-0.0665412536563179,0.864915230203771,-0.249030411676929,0.436680283819113,0.704702573074323,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"236","sinhcafl",36.1465161815615,0.999997512580562,-23258.2284578134,0.998819284192911,-23294.3749739949,0.998248376015837,0.999997590246066,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"237","dennd5a",0.604108916711473,0.182497261192505,0.364586282729596,0.468760212810681,-0.239522633981878,0.522256829939038,0.394499266160814,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"238","tmem41b",0.601033924152586,0.616219198621211,-0.249865809435613,0.864582976282281,-0.850899733588199,0.467447569033709,0.725003183887258,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"239","ipo7",1.16744148546997,0.281649372259264,1.67698948963454,0.124524580614043,0.509548004164571,0.368421191970042,0.271267875930786,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"240","swap70a",-0.189958667706922,0.834934324912923,-0.649522344292028,0.527027865732049,-0.459563676585106,0.634173596367432,0.811593091767375,NA,FALSE,NA,"1","cckb+ 6_poa_mixed"
"241","sbf2",-0.128575768950504,0.67868063315715,-0.707580953880199,0.06402587968426,-0.579005184929696,0.085153811113055,0.139981275538487,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"242","mrvi1",32.9036033004302,0.999997718906467,32.0333606076092,0.999997779237397,-0.870242692820995,0.460536126687684,0.758715616006787,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"243","ctr9",0.123028169979477,0.904234934653306,-26.2457628242074,0.999937235599275,-26.3687909941868,0.999936941388381,0.99278847536451,"unable to evaluate scaled gradient",FALSE,NA,"NA","cckb+ 6_poa_mixed"
"244","eif4g2a",0.805073808164258,0.469981270883342,0.423592903448583,0.733989697027031,-0.381480904715675,0.656883912360036,0.738354780963398,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"245","LOC129348917",-0.144278973050439,0.873935237740514,-0.98509114617411,0.438857943801419,-0.840812173123671,0.469212988202409,0.720674174516451,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"246","galnt18b",-0.591295076315004,0.217162049963936,0.0550376765738375,0.912677122049182,0.646332752888842,0.146739516548484,0.27355273959544,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"247","LOC111583341",31.7751923741867,0.999997625638123,-11525.3703805612,0.999389114239866,-11557.1455729354,0.999130958196782,0.999999406836388,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"248","btbd10b",-0.107287678316259,0.905505546345954,0.702414046255615,0.423859600087264,0.809701724571874,0.248593159094145,0.472696839280323,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"249","bmal1b",24.4687392709046,0.999936806305434,25.0183704299066,0.999935386811641,0.54963115900205,0.700930547298907,0.92890127605383,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"250","LOC129349665",33.6259037705992,0.999997774052142,1.10725376286272,0.999999943323456,-32.5186500077364,0.999997375038091,0.999999999990697,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"251","rassf10b",-35.7520276603762,0.999996318782452,-47.4796674195913,0.999996429756492,-11.7276397592151,0.999999287831929,0.999999999979346,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"252","tead1b",-0.538523138786456,0.224165619684281,-0.15937921564733,0.736318007562855,0.379143923139126,0.371592697547059,0.433888393291865,NA,TRUE,NA,"1","cckb+ 6_poa_mixed"
"253","mical2a",-26.7508102621961,0.985262041084676,0.583087221637652,0.604621384076546,27.3338974838337,0.984940842468577,0.874406688645526," Hessian is numerically singular: parameters are n",FALSE,NA,"NA","cckb+ 6_poa_mixed"
