,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
clasp1a,1.4346393,0.42615873,0.15105492,0.9789353,0.75686514,1.1493548,0.8606972,0.5430835,1.1336733,0.55430317,0.4011927,0.15788497,0.573258,1.1210057,0.9458593,0.9020338,0.5508835,1.0309722,0.846173,0.9775844,0.21697153,1.1327525,1.8571177,0.32906598,1.133041,1.1153662,0.5164736
tfcp2l1,0.009505936,0.0004361516,0.0005125189,0.008604544,0.007236269,0.008619398,0.002630174,0.0043007554,0.002530029,0.0049871476,0.0023527076,0.0016919242,0.0018493657,0.0012704559,0.00436537,0.0038330094,0.0013338326,0.021347698,0.008295413,0.0070719845,0.0039069834,0.007370651,0.027021933,0.0031786307,0.012603031,0.006259496,0.026517779
LOC111588657,0.045924246,0.0018714153,0.002097485,0.03095609,0.029050015,0.033629812,0.029041862,0.021856027,0.033242546,0.007463536,0.007908655,0.07931338,0.004725437,0.009990574,0.034798764,0.00839963,0.010055801,0.02048476,0.030046655,0.020833876,0.037876308,0.030263219,0.030467987,0.012243875,0.034301225,0.03526818,0.028326822
gli2a,0.053530667,0.30497468,0.003345284,0.0034158633,0.0026870912,0.009017931,0.0017414758,0.026710935,0.00421621,0.011503144,0.008503673,0.007550128,0.001416526,0.007057889,0.0025150133,0.15769732,0.0040407986,0.007348749,0.0028454552,0.06098508,0.011417567,0.0032223258,0.003715261,0.0056554195,0.024096964,0.005775768,0.22246048
LOC129350051,0.0029724494,0.01274839,0.0006704387,0.0036290274,0.0018004791,0.0015273241,0.0011154364,0.0022573122,0.00838311,0.0017813769,0.0021744021,0.0025862185,0.0012068874,0.0011073747,0.0023445748,0.010830447,0.0046882876,0.002261714,0.0025459537,0.019334724,0.004149601,0.013715323,0.003258855,0.003769086,0.0058228676,0.007847526,0.044281997
inhbb,0.006262302,0.101822406,0.0013932653,0.016993964,0.0010482941,0.0023274997,0.00947544,0.011791139,0.0042419657,0.0040733386,0.004267425,0.007664822,0.0010289786,0.0022547105,0.008304951,0.110175304,0.006250745,0.0035787914,0.0036475905,0.07690558,0.0041777757,0.022670869,0.0048058354,0.003412324,0.013668089,0.0057585393,0.07078024
si:dkey-3d4.3,0.00019721242,0.020768296,0.00048377295,0.004048798,0.0007462045,0.0012119707,0.0012777989,0.004773525,0.0015638454,0.001344414,0.0011640202,0.028392892,0.0013962047,0.0044873003,0.0014008561,0.0388799,0.001779343,0.0015794111,0.0023780486,0.0038717568,0.032043267,0.0025064487,0.003916811,0.009560428,0.0053098,0.005347008,0.038632285
slc10a2,0.00065998244,0.0019677253,0.002834595,0.004037522,0.004768789,0.006377802,0.007133391,0.0071102544,0.007850467,0.007271602,0.008813056,0.010090444,0.014917878,0.009526192,0.014446541,0.018511558,0.013431525,0.01379799,0.020149682,0.018161952,0.027808448,0.04690319,0.050012078,0.032935135,0.020183276,0.14975324,0.33357564
gtpbp8,0.064125285,0.024094637,0.009149228,0.03349016,0.040811125,0.05069148,0.04679451,0.023828093,0.053534225,0.014459018,0.029252699,0.018023495,0.030606799,0.0303495,0.043487743,0.0336375,0.034276932,0.041385483,0.04822849,0.03893488,0.01953704,0.044272307,0.08652155,0.030996948,0.053128976,0.016675996,0.06782927
LOC129350107,0.0011971882,0.0004995177,0.00053475564,0.0008043786,0.0013112215,0.0011035611,0.0023966976,0.00095815235,0.00379478,0.0012963362,0.0013684137,0.0012307353,0.0012821927,0.0018195222,0.0017567391,0.0014137211,0.0022250235,0.0025670088,0.002638144,0.0019030892,0.003568927,0.0028929594,0.0037909623,0.0034808184,0.0032853268,0.016981725,0.025520721
efnb2a,0.50622094,0.20873998,0.027650148,0.5000803,0.37133676,0.6269668,0.20913793,0.2974435,0.21605793,0.2045494,0.19964598,0.11394117,0.20996343,0.23017064,0.47457582,0.1150879,0.13681155,0.2033491,0.21272838,0.16662855,0.08177704,0.45169288,0.716684,0.13991047,0.5240518,0.094999835,0.29438248
arglu1a,0.6408186,0.3410971,0.20195083,0.5067767,0.4466611,0.5306762,0.4541795,0.25895888,0.6053837,0.25926003,0.29754132,0.20979926,0.30349544,0.40225136,0.49572006,0.29249805,0.35471272,0.3798314,0.4841045,0.46095937,0.21423787,0.47872752,0.807868,0.30371648,0.5747812,0.5342744,0.4945483
LOC111588568,0.00035823727,0.00088126754,0.00081493205,0.12346828,0.001373357,0.0012415566,0.0022923653,0.0014706698,0.0018908773,0.0030657474,0.001056759,0.39660466,0.0012045811,0.02568487,0.0039769104,0.0030531918,0.0040915,0.011636983,0.0015992734,0.004626355,0.15956217,0.0024211516,0.0043285578,0.014018792,0.026514718,0.0061946744,0.022035273
LOC129347289,0.00026986742,0.00034780454,0.0004681507,0.027138317,0.00075748476,0.0010158472,0.00093060196,0.0010421257,0.0018327794,0.0017120148,0.0009337023,0.1016134,0.0011418841,0.019294767,0.0024957445,0.0027842887,0.0020575682,0.00343021,0.0017169744,0.001869466,0.1046852,0.0027274333,0.0035056726,0.0047797,0.006812235,0.0062130415,0.026630308
ubxn4,0.3721526,0.12613618,0.10540236,0.2506685,0.26113164,0.28552964,0.2545656,0.14000696,0.33859217,0.13909087,0.09731231,0.07647338,0.13935183,0.14799578,0.28228348,0.1279578,0.1500071,0.20662501,0.2932737,0.23435606,0.081782244,0.27874666,0.46551222,0.10074398,0.26606035,0.33785334,0.10454725
nmi,0.0551184,0.008879162,0.0021101697,0.035626028,0.029550219,0.04128794,0.056747064,0.013462655,0.043132354,0.020920046,0.013345594,0.017979715,0.0029143353,0.0093626045,0.04242914,0.011590162,0.017945388,0.005934727,0.01824567,0.05409325,0.024871007,0.02493844,0.041559197,0.022035604,0.030549325,0.026707677,0.048195213
si:zfos-1056e6.1,0.014983205,0.00073223136,0.0011250008,0.012673969,0.0016726042,0.00792993,0.018323505,0.0057494724,0.007667003,0.0015178876,0.00702606,0.0025337846,0.0032941487,0.00096238207,0.013821669,0.038762823,0.0031152351,0.004613558,0.0021107732,0.0076067834,0.0027887318,0.021468766,0.0039740945,0.020302052,0.0064718844,0.0063222256,0.02088599
LOC111563964,0.119211,0.08747326,0.040137384,0.10998468,0.16247058,0.13626015,0.0980453,0.06075749,0.14281748,0.048802406,0.046741586,0.124539524,0.06031977,0.053840995,0.09771385,0.079401486,0.0530664,0.09604289,0.11540005,0.10334136,0.13226892,0.065130666,0.16915523,0.03999501,0.1463085,0.06655245,0.07893859
plcl1,0.59968394,0.10355006,3.5425596,0.96130043,0.11250147,0.5245049,0.57071584,0.38570282,0.56126577,0.39268932,0.59786546,0.16816647,1.1392963,0.77228105,0.25677812,0.23630735,1.9969455,0.74085367,0.57841563,0.14153948,0.29726648,0.3409315,0.5101095,0.33069614,1.0233183,0.23479612,0.56581
xpo4,0.3374966,0.24054295,0.047459044,0.23866723,0.14750306,0.23694654,0.23316163,0.117348984,0.31769317,0.16716309,0.09948502,0.08426565,0.12682681,0.12087083,0.18928514,0.13906868,0.1660309,0.22814684,0.2073767,0.32342052,0.12196215,0.5181986,0.3412946,0.103581406,0.2530595,0.22268887,0.29131687
eef1akmt1,0.09809281,0.04044324,0.020357132,0.056659866,0.056655657,0.083364695,0.05538026,0.0272336,0.09256435,0.022898903,0.029513935,0.042029522,0.035287734,0.027594486,0.07023903,0.033736777,0.04823731,0.06624584,0.084469154,0.08354955,0.032265626,0.053766638,0.15884683,0.027760975,0.095486954,0.100380026,0.14387752
LOC129350054,0.002194968,0.0011474371,0.0006773763,0.0020813467,0.001355913,0.0012956436,0.0036768822,0.0016989913,0.0055808984,0.001430216,0.0022530293,0.0015425507,0.0023159797,0.0024379352,0.004025657,0.0033897185,0.0018784462,0.0034151117,0.00401385,0.003025421,0.002413564,0.005484616,0.009229256,0.0034600717,0.007901332,0.014192916,0.02724505
il17d,0.022562347,0.018134844,0.0017145762,0.017136516,0.009011178,0.02485957,0.014469018,0.010251211,0.02640841,0.0064783827,0.0048431843,0.003414571,0.0059032706,0.005016264,0.011235264,0.074892215,0.0046572266,0.015566417,0.013803195,0.026447704,0.003768437,0.018198725,0.43797824,0.010365557,0.018327378,0.025828583,0.03238221
ift88,0.09372008,0.05784838,0.01586333,0.08291575,0.06689676,0.072299704,0.067598596,0.026051251,0.09209853,0.035258975,0.05348643,0.020325687,0.03931237,0.03772577,0.07625345,0.150983,0.038741272,0.0497125,0.050847463,0.050084107,0.031465515,0.09846667,0.12085241,0.03976253,0.079387344,0.043287482,0.07273391
cryl1,0.06784665,0.02806991,0.0068206415,0.049010802,0.01909874,0.061945226,0.050713204,0.024473602,0.047162652,0.01581392,0.013258562,0.00853073,0.011780302,0.040889066,0.053264383,0.043525435,0.018653344,0.03030184,0.047111228,0.03534302,0.011485562,0.06218815,0.09953365,0.023741547,0.06595309,0.05935413,0.090811364
zmym2,0.25957632,0.052410435,0.02128305,0.21091166,0.1668472,0.24007522,0.19142494,0.07303848,0.26653555,0.10288067,0.102049775,0.05064043,0.07900627,0.07782716,0.13979436,0.07648618,0.19351435,0.1264316,0.18215984,0.11861387,0.06995688,0.17871638,0.29948023,0.12028084,0.14481668,0.26258734,0.16480751
mphosph8,0.39678293,0.09729854,0.10719137,0.26422065,0.20119578,0.3225235,0.24779709,0.115752235,0.34895003,0.14804476,0.13320902,0.09915728,0.13645367,0.17737852,0.2211236,0.12344502,0.23674975,0.25723773,0.24955712,0.24388433,0.10141488,0.25926733,0.7919133,0.13857196,0.3806521,0.29284856,0.21382515
ttf2,0.059817206,0.026373852,0.00825043,0.0414885,0.020502122,0.04318716,0.05782572,0.012839592,0.033885747,0.01904791,0.029676123,0.007839014,0.013304541,0.024084996,0.038285885,0.079726435,0.02738545,0.030737031,0.036957346,0.03320447,0.03366517,0.034087125,0.06290438,0.026323639,0.05727616,0.06475116,0.06347745
cenpj,0.00065340014,0.0012499054,0.00078601635,0.001778406,0.0006864032,0.00102817,0.0011092992,0.0010319813,0.0014307977,0.0018083046,0.0011863111,0.010116331,0.001311857,0.0036636712,0.0020001759,0.0027339864,0.002626639,0.0022325278,0.0034611607,0.002639043,0.0074504535,0.0039342013,0.004121225,0.005613306,0.005046229,0.012680856,0.07947035
rnf17,0.00035944168,0.00062512676,0.0005993934,0.052070435,0.0008607177,0.00085039856,0.0011147901,0.0009676201,0.0025067362,0.0014204459,0.0010580779,0.08139308,0.0015889124,0.0020152207,0.0021943673,0.0022356757,0.002000044,0.002691553,0.0023760165,0.003056655,0.010336881,0.003412344,0.0043520615,0.006401392,0.005233021,0.009358489,0.07417351
arhgap20,0.05920754,0.054822214,0.4099439,0.13368286,0.013742729,0.057464685,0.064193085,0.015161366,0.09071986,0.027797565,0.9043433,0.8201395,0.045207493,0.018143553,0.032459427,0.119229265,0.05431562,0.04379037,0.089388,0.041381497,0.10575129,0.017069334,0.043633413,0.019486776,0.1167362,0.67181873,0.041366857
LOC111571685,0.20268658,0.112292476,0.07332291,0.11899357,0.09739007,0.18044305,0.15170051,0.022049772,0.042683057,0.0617064,0.1313103,0.07642466,0.021160409,0.26155317,0.049932636,0.10648638,0.2899155,0.02943914,0.06401228,0.029922327,0.119592644,0.17707239,0.15267788,0.22333169,0.11416327,0.24836327,0.20284356
LOC111571688,0.09808774,0.0676593,0.066389896,0.065693185,0.07517205,0.09174083,0.08665348,0.070053935,0.06434823,0.07348364,0.08861726,0.06871246,0.06669372,0.076448955,0.10247118,0.084664546,0.10161348,0.092915595,0.09948516,0.07811468,0.07114292,0.08813686,0.09542616,0.08377565,0.12170799,0.08794731,0.079086974
il1rl1,0.00035311296,0.0005262839,0.00038158853,0.0006829119,0.00061564945,0.0009190344,0.000782091,0.0008286116,0.0016487112,0.0010559604,0.0010106107,0.0012868895,0.0009585613,0.0071399366,0.0014288364,0.0021277084,0.0014326769,0.0015827161,0.0025478448,0.0018372985,0.04991898,0.0025651385,0.002760226,0.0035424193,0.0029358612,0.0074280393,0.028333679
satb2,0.051719848,0.0006233188,0.00072637026,0.06684001,0.0014667796,0.0015617171,0.016496006,0.001768523,0.0017963935,0.013195181,0.0017825353,0.002270257,0.00270123,0.0033716678,0.0032281822,0.0033167654,0.003432059,0.031593855,0.005139731,0.0051742042,0.029630221,0.007560246,0.006340002,0.0147682335,0.00473323,0.028268462,0.13135548
dnajb11,0.09316178,0.015941536,0.009384361,0.066577084,0.050229095,0.06792216,0.0675591,0.03033448,0.06129682,0.018774481,0.011983059,0.014185447,0.033350892,0.024567707,0.08689558,0.02880201,0.022116398,0.043916043,0.063277505,0.04074879,0.021361662,0.09929305,0.08230538,0.056452323,0.0616663,0.054821867,0.045091603
tbccd1,0.028873378,0.013497275,0.0059577744,0.020862283,0.009569452,0.020279253,0.024378005,0.011979635,0.022129126,0.009939812,0.0070384014,0.0035609656,0.015877787,0.01336138,0.0082859555,0.03006279,0.013991673,0.012783336,0.037950326,0.020756422,0.014440774,0.02266967,0.019398367,0.013332457,0.014035652,0.013262417,0.059650507
crygs2,0.0035969804,0.001257379,0.0014236084,0.002659742,0.001420568,0.004418483,0.004752637,0.0017156712,0.0018699643,0.0014500784,0.0011162311,0.0021489656,0.0036750701,0.0018830949,0.005516425,0.005931608,0.0027538578,0.004248868,0.0018795216,0.0048748152,0.0039714305,0.003987698,0.0029384322,0.0052117966,0.007482339,0.006735677,0.0350345
kcnh3,2.5064483,0.26476896,1.0528046,1.7709914,1.7766995,1.822281,1.4617358,1.2240288,2.204231,1.4784596,5.806598,0.53149,1.3963834,0.19328351,0.3054728,1.3801064,4.098237,2.9583027,2.506749,2.0135226,0.7081547,1.6817893,6.1046686,0.8066142,2.566484,0.581201,0.61523634
LOC118470124,0.00028642293,0.0004406161,0.0006273236,0.0011274071,0.00094606314,0.0011439625,0.0013421276,0.0012876302,0.0014536738,0.0013666074,0.0014961977,0.0016466926,0.0017180303,0.0024868553,0.0023090786,0.0026899409,0.0031836366,0.0034169483,0.0029670051,0.0036301427,0.004538869,0.004874448,0.0050438177,0.006717683,0.0061761774,0.011062904,0.022379667
idh1,0.10405252,0.07502012,0.055457737,0.042059965,0.032455225,0.07066445,0.06047106,0.015113307,0.076838315,0.023501493,0.0058322414,0.04053365,0.015941499,0.040723335,0.03838288,0.020560289,0.0105498135,0.03821402,0.0239299,0.04770674,0.014856434,0.072859965,0.081469595,0.024797214,0.038999688,0.06511954,0.04398051
epsti1,0.0021029941,0.005326551,0.00044810725,0.0038998725,0.0010913888,0.004040786,0.004585623,0.0016917061,0.0019885325,0.002088495,0.0018541295,0.021776857,0.0017097833,0.0023671575,0.0032416198,0.0071679656,0.0019773361,0.002739962,0.0031276648,0.003598015,0.014318842,0.005555864,0.005512629,0.010812754,0.0051327934,0.0144017385,0.11006175
LOC129350105,0.00025868652,0.0008753281,0.0005020482,0.0010180942,0.00088392297,0.0011086173,0.0010022598,0.00096133526,0.0023424097,0.0011619501,0.0011863327,0.0030971481,0.0013017466,0.0013677878,0.0019660345,0.0020804831,0.002294479,0.0037970121,0.002703383,0.0023743014,0.0048712827,0.0035580236,0.0042582136,0.0063272105,0.00463468,0.012437763,0.018496843
tnfsf11,0.0010473812,0.00039427992,0.00040019653,0.0028226385,0.001180817,0.0031705822,0.00070123613,0.0013577358,0.0071382616,0.003025591,0.0013245094,0.011981731,0.0013495408,0.0016359648,0.0017044585,0.0018784548,0.002532365,0.011166194,0.002213764,0.0025799465,0.0102360975,0.003704817,0.0033946119,0.0057363925,0.005670467,0.011746731,0.07522103
akap11,0.53067756,0.1274748,0.10288721,0.33452076,0.28290945,0.4310341,0.26164708,0.1904675,0.5490095,0.14059927,0.13791612,0.4322807,0.16371326,0.15709488,0.25111267,0.12628211,0.23441026,0.35392374,0.33170685,0.32576784,0.18528555,0.3465432,0.74863076,0.14262886,0.42540452,0.3750328,0.105735846
dgkh,1.0710127,0.14006828,0.12031797,0.99179614,0.68267447,1.2852861,0.5645573,0.25135216,0.83381724,0.4337694,0.1230021,0.52705675,0.51110154,0.3089925,0.3962805,0.288889,0.14736576,0.50901455,0.49475718,0.43716884,0.2506523,0.5660345,1.1596515,0.13578302,0.7068587,0.7608568,0.074555166
vwa8,0.39806014,0.169968,0.098627515,0.28349724,0.2694018,0.35366336,0.23475808,0.18062012,0.36166367,0.14862153,0.103205904,0.13329609,0.1439211,0.17291643,0.24071415,0.12975493,0.17900471,0.21817754,0.2651047,0.29520446,0.12716496,0.27317658,0.5593252,0.12753339,0.34624705,0.31510803,0.089928694
rgcc,0.0029060205,0.050680768,0.014535181,0.0036854295,0.0013184005,0.0466332,0.0011763307,0.0028657522,0.0010643387,0.0029285979,0.0015479315,0.011220237,0.0032826576,0.26923192,0.0023192854,0.021852354,0.004204281,0.0027686672,0.0023928408,0.0053217863,0.007169143,0.0036777505,0.008719432,0.026807884,0.014736994,0.0076092943,0.058024984
f5,0.00036390344,0.0003888416,0.0005383684,0.0006836709,0.000964717,0.0013494596,0.0012479245,0.0013228937,0.0011098,0.0013388989,0.0017820155,0.0014898529,0.0015917256,0.0023298957,0.0019127593,0.00213031,0.0030592063,0.0021184445,0.0022949544,0.0025909997,0.004010369,0.0043183947,0.0055560917,0.007361286,0.006766571,0.008743212,0.05032267
slc35a5,0.038114388,0.013420844,0.006060477,0.026734326,0.024708563,0.033729903,0.027125409,0.01424271,0.032036975,0.015593492,0.010126007,0.014570919,0.018483868,0.016227264,0.046281207,0.010593508,0.014534157,0.037927948,0.035915386,0.031047478,0.0204994,0.02661274,0.028664742,0.012242071,0.041659676,0.030026214,0.03387594
ccdc80,0.02149015,0.0664877,0.0028496394,0.124979265,0.10515184,0.0317674,0.027681138,0.027833475,0.018792124,0.021768996,0.008085519,0.028310109,0.008303728,0.009169713,0.06742954,0.03719963,0.003516683,0.04372445,0.05421404,0.025944738,0.022418119,0.01980936,0.04080248,0.020456415,0.026850333,0.03533067,0.1270813
LOC129349980,0.0009322305,0.00038808535,0.00046096742,0.021594783,0.0012876457,0.0021084985,0.001560989,0.00077726366,0.00084111205,0.0025960943,0.0019944594,0.0018697795,0.003253924,0.0018362959,0.0018115985,0.0019474808,0.0017627039,0.001763575,0.0034119224,0.002974426,0.0089723645,0.0032640197,0.0085756965,0.0036175807,0.003560575,0.009033705,0.045447335
LOC129350064,0.24459854,0.13856037,0.016208952,1.8693913,0.34654593,0.85021055,0.22365673,0.2507362,0.11366002,0.53484815,0.111178696,0.24768996,0.2953255,0.17177826,0.13724403,0.14495285,0.04791382,0.28462845,0.48538122,0.15429683,0.86592984,0.4743045,0.30540192,0.049332436,0.48364532,0.17617555,0.13539556
kdm6a,0.687329,0.22185658,0.13018844,0.57062924,0.51993567,0.6313915,0.45808172,0.25955254,0.7348559,0.27638075,0.3085207,0.22626725,0.34050977,0.31902212,0.4298749,0.23818469,0.494157,0.4032629,0.5011089,0.36510268,0.2238179,0.5464677,0.6537763,0.39652166,0.58714134,0.46926528,0.28887007
fundc1,0.17335494,0.056272406,0.01758753,0.07670558,0.0831201,0.08875892,0.058794674,0.03383679,0.11843751,0.03411242,0.043891758,0.02031812,0.04650019,0.031976797,0.059056617,0.053109918,0.06896395,0.09441412,0.08611565,0.11996137,0.030048657,0.15671405,0.24416512,0.053948853,0.054901388,0.12873319,0.028320482
efhc2,0.0032466415,0.009471726,0.00061023375,0.002640457,0.0027882664,0.0045204903,0.0023584175,0.04019681,0.009083247,0.0036045066,0.0015929522,0.0013186819,0.0024402146,0.0011996899,0.0034398132,0.29943103,0.008942334,0.0029887757,0.0025745735,0.0024503167,0.0029034964,0.008923757,0.008537429,0.06055617,0.016058076,0.0052003716,0.033061575
ndp,0.0655781,0.0032668551,0.0028881638,0.049987074,0.08138217,0.0629389,0.007151308,0.07921687,0.2499655,0.010344028,0.0046471753,0.0079258755,0.0032403793,0.0028327117,0.0046744333,0.27122626,0.0038874734,0.011311716,0.027073635,0.018015511,0.008827359,0.015188302,0.10531057,0.017591685,0.04244405,0.14303787,0.024748731
mao,0.29671997,0.801845,0.008352808,0.3727486,0.07938928,0.33964947,0.30077013,0.2594867,0.25111502,0.14519437,0.052464567,0.4991219,0.009795784,0.23571227,0.09596395,0.5792806,0.10686343,0.07033052,0.06434119,0.049474083,0.15513691,0.1276182,0.08767019,0.2503265,0.27136886,0.048224397,0.28073585
caska,2.0929224,1.0920501,1.9712253,1.0802658,0.84827954,1.1453687,1.1787107,0.32570416,3.0296655,0.68299264,0.26680326,0.5949207,0.37800297,1.401667,2.2648675,0.794902,0.46836337,0.9774852,1.173373,0.7996727,0.54194695,0.7382172,1.5291216,1.1075339,2.0111616,0.6851101,0.8601255
